requirement_id,standard,clause,source_title,capability,feature,requirement_text,normative_keyword,implementation_area,verification_method,test_id,status,priority,source_note,requirement_type,parent_requirement_id,source_detail,service_name,service_direction,transport_scope,mom_observable,verification_notes
HLA1516.1-DM-5_2-ARG-002,IEEE 1516.1-2010,5.2,Federate Interface Specification,CAP-DM,DM-PUBLISH-OBJECT-CLASS-ATTRIBUTES,The service shall accept a set of attribute designators.,shall,rti.declaration_management.publications,API signature test + binding review,TEST-HLA1516.1-DM-5_2-ARG-002,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.2.,ARG,,5.2.1(b),Publish Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_2-RET-001,IEEE 1516.1-2010,5.2,Federate Interface Specification,CAP-DM,DM-PUBLISH-OBJECT-CLASS-ATTRIBUTES,The service shall return no arguments.,shall,rti.declaration_management.publications,API signature test + binding review,TEST-HLA1516.1-DM-5_2-RET-001,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.2.,RET,,5.2.2(a),Publish Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_2-PRE-001,IEEE 1516.1-2010,5.2,Federate Interface Specification,CAP-DM,DM-PUBLISH-OBJECT-CLASS-ATTRIBUTES,The invoking federate shall be connected to the RTI.,shall,rti.declaration_management.publications,negative precondition test,TEST-HLA1516.1-DM-5_2-PRE-001,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.2.,PRE,,5.2.3(a),Publish Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_2-PRE-002,IEEE 1516.1-2010,5.2,Federate Interface Specification,CAP-DM,DM-PUBLISH-OBJECT-CLASS-ATTRIBUTES,The federation execution shall exist.,shall,rti.declaration_management.publications,negative precondition test,TEST-HLA1516.1-DM-5_2-PRE-002,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.2.,PRE,,5.2.3(b),Publish Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_2-PRE-003,IEEE 1516.1-2010,5.2,Federate Interface Specification,CAP-DM,DM-PUBLISH-OBJECT-CLASS-ATTRIBUTES,The invoking federate shall be joined to the federation execution.,shall,rti.declaration_management.publications,negative precondition test,TEST-HLA1516.1-DM-5_2-PRE-003,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.2.,PRE,,5.2.3(c),Publish Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_2-PRE-004,IEEE 1516.1-2010,5.2,Federate Interface Specification,CAP-DM,DM-PUBLISH-OBJECT-CLASS-ATTRIBUTES,The specified object class shall be defined in the FDD.,shall,rti.declaration_management.publications,negative precondition test,TEST-HLA1516.1-DM-5_2-PRE-004,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.2.,PRE,,5.2.3(d),Publish Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_2-PRE-005,IEEE 1516.1-2010,5.2,Federate Interface Specification,CAP-DM,DM-PUBLISH-OBJECT-CLASS-ATTRIBUTES,The specified attributes shall be available attributes of the specified object class.,shall,rti.declaration_management.publications,negative precondition test,TEST-HLA1516.1-DM-5_2-PRE-005,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.2.,PRE,,5.2.3(e),Publish Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_2-PRE-006,IEEE 1516.1-2010,5.2,Federate Interface Specification,CAP-DM,DM-PUBLISH-OBJECT-CLASS-ATTRIBUTES,Federate save shall not be in progress.,shall,rti.declaration_management.publications,negative precondition test,TEST-HLA1516.1-DM-5_2-PRE-006,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.2.,PRE,,5.2.3(f),Publish Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_2-PRE-007,IEEE 1516.1-2010,5.2,Federate Interface Specification,CAP-DM,DM-PUBLISH-OBJECT-CLASS-ATTRIBUTES,Federate restore shall not be in progress.,shall,rti.declaration_management.publications,negative precondition test,TEST-HLA1516.1-DM-5_2-PRE-007,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.2.,PRE,,5.2.3(g),Publish Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_2-EFF-001,IEEE 1516.1-2010,5.2,Federate Interface Specification,CAP-DM,DM-PUBLISH-OBJECT-CLASS-ATTRIBUTES,The specified class attributes shall become published attributes of the specified object class for the joined federate.,shall,rti.declaration_management.publications,unit + integration state-transition test,TEST-HLA1516.1-DM-5_2-EFF-001,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.2.,EFF,,5.2.4(a),Publish Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_2-EFF-002,IEEE 1516.1-2010,5.2,Federate Interface Specification,CAP-DM,DM-PUBLISH-OBJECT-CLASS-ATTRIBUTES,"If at least one attribute of the specified class is published, the joined federate may register object instances of that class.",shall,rti.declaration_management.publications,unit + integration state-transition test,TEST-HLA1516.1-DM-5_2-EFF-002,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.2.,EFF,,5.2.4(b),Publish Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_2-EFF-003,IEEE 1516.1-2010,5.2,Federate Interface Specification,CAP-DM,DM-PUBLISH-OBJECT-CLASS-ATTRIBUTES,"If at least one attribute of the specified class is published, HLAprivilegeToDeleteObject may become implicitly published for the joined federate.",shall,rti.declaration_management.publications,unit + integration state-transition test,TEST-HLA1516.1-DM-5_2-EFF-003,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.2.,EFF,,5.2.4(c),Publish Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_2-EFF-004,IEEE 1516.1-2010,5.2,Federate Interface Specification,CAP-DM,DM-PUBLISH-OBJECT-CLASS-ATTRIBUTES,The joined federate may own instance attributes that correspond to the specified published class attributes.,shall,rti.declaration_management.publications,unit + integration state-transition test,TEST-HLA1516.1-DM-5_2-EFF-004,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.2.,EFF,,5.2.4(d),Publish Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_2-EXC-001,IEEE 1516.1-2010,5.2,Federate Interface Specification,CAP-DM,DM-PUBLISH-OBJECT-CLASS-ATTRIBUTES,The RTI shall raise the appropriate exception when specified attributes are unavailable for the specified object class.,shall,rti.declaration_management.publications,negative exception test,TEST-HLA1516.1-DM-5_2-EXC-001,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.2.,EXC,,5.2.5(a),Publish Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_2-EXC-002,IEEE 1516.1-2010,5.2,Federate Interface Specification,CAP-DM,DM-PUBLISH-OBJECT-CLASS-ATTRIBUTES,The RTI shall raise the appropriate exception when the object class is undefined in the FDD.,shall,rti.declaration_management.publications,negative exception test,TEST-HLA1516.1-DM-5_2-EXC-002,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.2.,EXC,,5.2.5(b),Publish Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_2-EXC-003,IEEE 1516.1-2010,5.2,Federate Interface Specification,CAP-DM,DM-PUBLISH-OBJECT-CLASS-ATTRIBUTES,The RTI shall raise the appropriate exception when federate save is in progress.,shall,rti.declaration_management.publications,negative exception test,TEST-HLA1516.1-DM-5_2-EXC-003,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.2.,EXC,,5.2.5(c),Publish Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_2-EXC-004,IEEE 1516.1-2010,5.2,Federate Interface Specification,CAP-DM,DM-PUBLISH-OBJECT-CLASS-ATTRIBUTES,The RTI shall raise the appropriate exception when federate restore is in progress.,shall,rti.declaration_management.publications,negative exception test,TEST-HLA1516.1-DM-5_2-EXC-004,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.2.,EXC,,5.2.5(d),Publish Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_2-EXC-005,IEEE 1516.1-2010,5.2,Federate Interface Specification,CAP-DM,DM-PUBLISH-OBJECT-CLASS-ATTRIBUTES,The RTI shall raise the appropriate exception when the federate is not a federation execution member.,shall,rti.declaration_management.publications,negative exception test,TEST-HLA1516.1-DM-5_2-EXC-005,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.2.,EXC,,5.2.5(e),Publish Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_2-EXC-006,IEEE 1516.1-2010,5.2,Federate Interface Specification,CAP-DM,DM-PUBLISH-OBJECT-CLASS-ATTRIBUTES,The RTI shall raise the appropriate exception when the federate is not connected.,shall,rti.declaration_management.publications,negative exception test,TEST-HLA1516.1-DM-5_2-EXC-006,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.2.,EXC,,5.2.5(f),Publish Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_2-EXC-007,IEEE 1516.1-2010,5.2,Federate Interface Specification,CAP-DM,DM-PUBLISH-OBJECT-CLASS-ATTRIBUTES,The RTI shall surface RTI internal errors for this service.,shall,rti.declaration_management.publications,negative exception test,TEST-HLA1516.1-DM-5_2-EXC-007,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.2.,EXC,,5.2.5(g),Publish Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_2-REF-001,IEEE 1516.1-2010,5.2,Federate Interface Specification,CAP-DM,DM-PUBLISH-OBJECT-CLASS-ATTRIBUTES,The requirement set shall trace to the class-attribute state chart.,derived,rti.declaration_management.publications,traceability review,TEST-HLA1516.1-DM-5_2-REF-001,planned,P2,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.2.,REF,,5.2.6(a),Publish Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_2-REF-002,IEEE 1516.1-2010,5.2,Federate Interface Specification,CAP-DM,DM-PUBLISH-OBJECT-CLASS-ATTRIBUTES,The requirement set shall trace to the HLAprivilegeToDeleteObject state chart.,derived,rti.declaration_management.publications,traceability review,TEST-HLA1516.1-DM-5_2-REF-002,planned,P2,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.2.,REF,,5.2.6(b),Publish Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_2-MOM-001,IEEE 1516.1-2010,5.2,Federate Interface Specification,CAP-DM,DM-PUBLISH-OBJECT-CLASS-ATTRIBUTES,"When service reporting is enabled, this invocation shall be observable through MOM service-invocation reporting.",derived,rti.declaration_management.publications,MOM observer integration test,TEST-HLA1516.1-DM-5_2-MOM-001,planned,P1,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.2.,MOM,,Clause 11 service reporting cross-check,Publish Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_2-MOM-002,IEEE 1516.1-2010,5.2,Federate Interface Specification,CAP-DM,DM-PUBLISH-OBJECT-CLASS-ATTRIBUTES,MOM publication reports shall reflect the resulting publication state after successful invocation.,derived,rti.declaration_management.publications,MOM observer integration test,TEST-HLA1516.1-DM-5_2-MOM-002,planned,P1,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.2.,MOM,,Clause 11 publication reporting cross-check,Publish Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_3-SVC-001,IEEE 1516.1-2010,5.3,Federate Interface Specification,CAP-DM,DM-UNPUBLISH-OBJECT-CLASS-ATTRIBUTES,The RTI shall provide the Unpublish Object Class Attributes service.,shall,rti.declaration_management.publications,review + integration test,TEST-HLA1516.1-DM-5_3-SVC-001,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.3.,SVC,,5.3 heading,Unpublish Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_3-SVC-002,IEEE 1516.1-2010,5.3,Federate Interface Specification,CAP-DM,DM-UNPUBLISH-OBJECT-CLASS-ATTRIBUTES,The service shall support unpublishing a whole object class.,shall,rti.declaration_management.publications,review + integration test,TEST-HLA1516.1-DM-5_3-SVC-002,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.3.,SVC,,5.3 paragraph 1,Unpublish Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_3-SVC-003,IEEE 1516.1-2010,5.3,Federate Interface Specification,CAP-DM,DM-UNPUBLISH-OBJECT-CLASS-ATTRIBUTES,The service shall support unpublishing specific class attributes of an object class.,shall,rti.declaration_management.publications,review + integration test,TEST-HLA1516.1-DM-5_3-SVC-003,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.3.,SVC,,5.3 paragraph 1,Unpublish Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_3-SVC-004,IEEE 1516.1-2010,5.3,Federate Interface Specification,CAP-DM,DM-UNPUBLISH-OBJECT-CLASS-ATTRIBUTES,"When an optional attribute set is supplied, only those class attributes shall be unpublished.",shall,rti.declaration_management.publications,review + integration test,TEST-HLA1516.1-DM-5_3-SVC-004,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.3.,SVC,,5.3 paragraph 2,Unpublish Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_3-SVC-005,IEEE 1516.1-2010,5.3,Federate Interface Specification,CAP-DM,DM-UNPUBLISH-OBJECT-CLASS-ATTRIBUTES,"When no optional attribute set is supplied, all published class attributes of the specified class shall be unpublished.",shall,rti.declaration_management.publications,review + integration test,TEST-HLA1516.1-DM-5_3-SVC-005,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.3.,SVC,,5.3 paragraph 2,Unpublish Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_3-SVC-006,IEEE 1516.1-2010,5.3,Federate Interface Specification,CAP-DM,DM-UNPUBLISH-OBJECT-CLASS-ATTRIBUTES,Invoking the service with an empty attribute set shall remove no publications.,shall,rti.declaration_management.publications,review + integration test,TEST-HLA1516.1-DM-5_3-SVC-006,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.3.,SVC,,5.3 paragraph 2,Unpublish Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_3-SVC-007,IEEE 1516.1-2010,5.3,Federate Interface Specification,CAP-DM,DM-UNPUBLISH-OBJECT-CLASS-ATTRIBUTES,The joined federate shall lose ownership of all owned instance attributes whose corresponding class attributes are unpublished.,shall,rti.declaration_management.publications,review + integration test,TEST-HLA1516.1-DM-5_3-SVC-007,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.3.,SVC,,5.3 paragraph 3,Unpublish Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_3-ARG-001,IEEE 1516.1-2010,5.3,Federate Interface Specification,CAP-DM,DM-UNPUBLISH-OBJECT-CLASS-ATTRIBUTES,The service shall accept an object class designator.,shall,rti.declaration_management.publications,API signature test + binding review,TEST-HLA1516.1-DM-5_3-ARG-001,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.3.,ARG,,5.3.1(a),Unpublish Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_3-ARG-002,IEEE 1516.1-2010,5.3,Federate Interface Specification,CAP-DM,DM-UNPUBLISH-OBJECT-CLASS-ATTRIBUTES,The service shall accept an optional set of attribute designators.,shall,rti.declaration_management.publications,API signature test + binding review,TEST-HLA1516.1-DM-5_3-ARG-002,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.3.,ARG,,5.3.1(b),Unpublish Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_3-RET-001,IEEE 1516.1-2010,5.3,Federate Interface Specification,CAP-DM,DM-UNPUBLISH-OBJECT-CLASS-ATTRIBUTES,The service shall return no arguments.,shall,rti.declaration_management.publications,API signature test + binding review,TEST-HLA1516.1-DM-5_3-RET-001,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.3.,RET,,5.3.2(a),Unpublish Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_3-PRE-001,IEEE 1516.1-2010,5.3,Federate Interface Specification,CAP-DM,DM-UNPUBLISH-OBJECT-CLASS-ATTRIBUTES,The invoking federate shall be connected to the RTI.,shall,rti.declaration_management.publications,negative precondition test,TEST-HLA1516.1-DM-5_3-PRE-001,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.3.,PRE,,5.3.3(a),Unpublish Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_3-PRE-002,IEEE 1516.1-2010,5.3,Federate Interface Specification,CAP-DM,DM-UNPUBLISH-OBJECT-CLASS-ATTRIBUTES,The federation execution shall exist.,shall,rti.declaration_management.publications,negative precondition test,TEST-HLA1516.1-DM-5_3-PRE-002,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.3.,PRE,,5.3.3(b),Unpublish Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_3-PRE-003,IEEE 1516.1-2010,5.3,Federate Interface Specification,CAP-DM,DM-UNPUBLISH-OBJECT-CLASS-ATTRIBUTES,The invoking federate shall be joined to the federation execution.,shall,rti.declaration_management.publications,negative precondition test,TEST-HLA1516.1-DM-5_3-PRE-003,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.3.,PRE,,5.3.3(c),Unpublish Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_3-PRE-004,IEEE 1516.1-2010,5.3,Federate Interface Specification,CAP-DM,DM-UNPUBLISH-OBJECT-CLASS-ATTRIBUTES,The specified object class shall be defined in the FDD.,shall,rti.declaration_management.publications,negative precondition test,TEST-HLA1516.1-DM-5_3-PRE-004,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.3.,PRE,,5.3.3(d),Unpublish Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_3-PRE-005,IEEE 1516.1-2010,5.3,Federate Interface Specification,CAP-DM,DM-UNPUBLISH-OBJECT-CLASS-ATTRIBUTES,"If an optional attribute set is supplied, the specified attributes shall be available attributes of the specified object class.",shall,rti.declaration_management.publications,negative precondition test,TEST-HLA1516.1-DM-5_3-PRE-005,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.3.,PRE,,5.3.3(e),Unpublish Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_3-PRE-006,IEEE 1516.1-2010,5.3,Federate Interface Specification,CAP-DM,DM-UNPUBLISH-OBJECT-CLASS-ATTRIBUTES,The federate shall not have a pending Attribute Ownership Acquisition for affected corresponding instance attributes.,shall,rti.declaration_management.publications,negative precondition test,TEST-HLA1516.1-DM-5_3-PRE-006,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.3.,PRE,,5.3.3(f)(1),Unpublish Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_3-PRE-007,IEEE 1516.1-2010,5.3,Federate Interface Specification,CAP-DM,DM-UNPUBLISH-OBJECT-CLASS-ATTRIBUTES,The federate shall not have a pending Attribute Ownership Acquisition If Available for affected corresponding instance attributes.,shall,rti.declaration_management.publications,negative precondition test,TEST-HLA1516.1-DM-5_3-PRE-007,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.3.,PRE,,5.3.3(f)(2),Unpublish Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_3-PRE-008,IEEE 1516.1-2010,5.3,Federate Interface Specification,CAP-DM,DM-UNPUBLISH-OBJECT-CLASS-ATTRIBUTES,The federate shall not have a pending converted acquisition path where Acquisition If Available was followed by Attribute Ownership Acquisition.,shall,rti.declaration_management.publications,negative precondition test,TEST-HLA1516.1-DM-5_3-PRE-008,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.3.,PRE,,5.3.3(f)(3),Unpublish Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_3-PRE-009,IEEE 1516.1-2010,5.3,Federate Interface Specification,CAP-DM,DM-UNPUBLISH-OBJECT-CLASS-ATTRIBUTES,Federate save shall not be in progress.,shall,rti.declaration_management.publications,negative precondition test,TEST-HLA1516.1-DM-5_3-PRE-009,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.3.,PRE,,5.3.3(g),Unpublish Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_3-PRE-010,IEEE 1516.1-2010,5.3,Federate Interface Specification,CAP-DM,DM-UNPUBLISH-OBJECT-CLASS-ATTRIBUTES,Federate restore shall not be in progress.,shall,rti.declaration_management.publications,negative precondition test,TEST-HLA1516.1-DM-5_3-PRE-010,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.3.,PRE,,5.3.3(h),Unpublish Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_3-EFF-001,IEEE 1516.1-2010,5.3,Federate Interface Specification,CAP-DM,DM-UNPUBLISH-OBJECT-CLASS-ATTRIBUTES,"If an optional attribute set is supplied, those attributes shall no longer be published for the specified object class by the joined federate.",shall,rti.declaration_management.publications,unit + integration state-transition test,TEST-HLA1516.1-DM-5_3-EFF-001,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.3.,EFF,,5.3.4(a),Unpublish Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_3-EFF-002,IEEE 1516.1-2010,5.3,Federate Interface Specification,CAP-DM,DM-UNPUBLISH-OBJECT-CLASS-ATTRIBUTES,"If supplied unpublication leaves no explicitly published attributes, HLAprivilegeToDeleteObject may be implicitly unpublished.",shall,rti.declaration_management.publications,unit + integration state-transition test,TEST-HLA1516.1-DM-5_3-EFF-002,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.3.,EFF,,5.3.4(b),Unpublish Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_3-EFF-003,IEEE 1516.1-2010,5.3,Federate Interface Specification,CAP-DM,DM-UNPUBLISH-OBJECT-CLASS-ATTRIBUTES,"If no optional attribute set is supplied, no class attributes of the object class shall remain published by the joined federate.",shall,rti.declaration_management.publications,unit + integration state-transition test,TEST-HLA1516.1-DM-5_3-EFF-003,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.3.,EFF,,5.3.4(c),Unpublish Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_3-EFF-004,IEEE 1516.1-2010,5.3,Federate Interface Specification,CAP-DM,DM-UNPUBLISH-OBJECT-CLASS-ATTRIBUTES,"If no class attributes remain published for the specified class, the joined federate shall not register object instances of that class.",shall,rti.declaration_management.publications,unit + integration state-transition test,TEST-HLA1516.1-DM-5_3-EFF-004,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.3.,EFF,,5.3.4(d),Unpublish Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_3-EFF-005,IEEE 1516.1-2010,5.3,Federate Interface Specification,CAP-DM,DM-UNPUBLISH-OBJECT-CLASS-ATTRIBUTES,The joined federate shall no longer own instance attributes whose corresponding class attributes are no longer published.,shall,rti.declaration_management.publications,unit + integration state-transition test,TEST-HLA1516.1-DM-5_3-EFF-005,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.3.,EFF,,5.3.4(e),Unpublish Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_3-EXC-001,IEEE 1516.1-2010,5.3,Federate Interface Specification,CAP-DM,DM-UNPUBLISH-OBJECT-CLASS-ATTRIBUTES,The RTI shall raise the appropriate exception when unpublication is blocked by a pending ownership acquisition attempt.,shall,rti.declaration_management.publications,negative exception test,TEST-HLA1516.1-DM-5_3-EXC-001,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.3.,EXC,,5.3.5(a),Unpublish Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_3-EXC-002,IEEE 1516.1-2010,5.3,Federate Interface Specification,CAP-DM,DM-UNPUBLISH-OBJECT-CLASS-ATTRIBUTES,The RTI shall raise the appropriate exception when supplied attributes are unavailable for the specified class.,shall,rti.declaration_management.publications,negative exception test,TEST-HLA1516.1-DM-5_3-EXC-002,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.3.,EXC,,5.3.5(b),Unpublish Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_3-EXC-003,IEEE 1516.1-2010,5.3,Federate Interface Specification,CAP-DM,DM-UNPUBLISH-OBJECT-CLASS-ATTRIBUTES,The RTI shall raise the appropriate exception when the object class is undefined in the FDD.,shall,rti.declaration_management.publications,negative exception test,TEST-HLA1516.1-DM-5_3-EXC-003,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.3.,EXC,,5.3.5(c),Unpublish Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_3-EXC-004,IEEE 1516.1-2010,5.3,Federate Interface Specification,CAP-DM,DM-UNPUBLISH-OBJECT-CLASS-ATTRIBUTES,The RTI shall raise the appropriate exception when federate save is in progress.,shall,rti.declaration_management.publications,negative exception test,TEST-HLA1516.1-DM-5_3-EXC-004,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.3.,EXC,,5.3.5(d),Unpublish Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
HLA1516.1-DM-5_3-EXC-005,IEEE 1516.1-2010,5.3,Federate Interface Specification,CAP-DM,DM-UNPUBLISH-OBJECT-CLASS-ATTRIBUTES,The RTI shall raise the appropriate exception when federate restore is in progress.,shall,rti.declaration_management.publications,negative exception test,TEST-HLA1516.1-DM-5_3-EXC-005,planned,P0,Detailed Clause 5 extraction v0.4 from IEEE 1516.1-2010 Clause 5.3.,EXC,,5.3.5(e),Unpublish Object Class Attributes,federate_to_rti,native;grpc;rest,conditional,
