packet_requirement_id,curated_requirement_id,standard,clause,feature,reconciliation_kind,requirement_text,packet_verification_method,current_test_id,current_status,implementation_area,source_packet_file,notes
HLA1516.1-TM-8_6-TIMECONSTRAINEDENABLED-CB-001,,IEEE 1516.1-2010,8.6,TM-TIME_CONSTRAINED_ENABLED,CB,The RTI shall issue the Time Constrained Enabled callback through the federate ambassador `timeConstrainedEnabled` operation when the standard callback conditions are satisfied.,callback integration tests,tests/backends/test_python_backend_object_ownership_extended.py::test_clause_8_enable_and_grant_callbacks_arrive_in_expected_order,mapped,,hla_1516_requirements_master_v1_0.csv,This imported time-management callback row is directly exercised by current Clause 8 callback tests.
HLA1516.1-TM-8_6-TIMECONSTRAINEDENABLED-CB_ORDER-001,,IEEE 1516.1-2010,8.6,TM-TIME_CONSTRAINED_ENABLED,CB_ORDER,"The RTI shall deliver `timeConstrainedEnabled` in the callback model selected by the federate and in an order consistent with standard service, save/restore, time-management, and message-delivery rules.",callback ordering tests,tests/backends/test_python_backend_object_ownership_extended.py::test_clause_8_enable_and_grant_callbacks_arrive_in_expected_order,mapped,,hla_1516_requirements_master_v1_0.csv,This imported time-management callback-order row is directly covered by the current Clause 8 callback-order witnesses.
HLA1516.1-TM-8_6-TIMECONSTRAINEDENABLED-CB_PAYLOAD-001,,IEEE 1516.1-2010,8.6,TM-TIME_CONSTRAINED_ENABLED,CB_PAYLOAD,"The RTI shall populate `timeConstrainedEnabled` callback arguments consistently with the federation state transition, object instance, attribute, interaction, ownership, or time-management event being reported.",payload verification tests,tests/backends/test_python_backend_object_ownership_extended.py::test_clause_8_enable_and_grant_callbacks_arrive_in_expected_order,mapped,,hla_1516_requirements_master_v1_0.csv,This imported time-management callback-payload row is directly covered by current Clause 8 callback-argument witnesses.
HLA1516.1-TM-8_6-TIMECONSTRAINEDENABLED-CB_SIG-001,,IEEE 1516.1-2010,8.6,TM-TIME_CONSTRAINED_ENABLED,CB_SIG,The federate ambassador binding shall expose `timeConstrainedEnabled` with return type `void` and standard arguments: LogicalTime time.,API signature static test,tests/backends/test_python_backend_object_ownership_extended.py::test_clause_8_service_and_callback_signature_metadata_matches_source_bindings;tests/backends/test_python_backend_object_ownership_extended.py::test_clause_8_enable_and_grant_callbacks_arrive_in_expected_order,mapped,,hla_1516_requirements_master_v1_0.csv,This imported time-management callback-signature row is directly covered by the Clause 8 source-binding signature audit.
HLA1516.1-TM-8_7-001,HLA1516.1-TM-8.7-001,IEEE 1516.1-2010,8.7,TM-DISABLE-TIME-CONSTRAINED-SERVICE,SVC,RTI shall provide the Disable Time Constrained service.,unit + federate integration test,tests/time/test_mom_mim_and_time_semantics_v010.py::test_section8_core_time_management_surface_covers_callbacks_states_and_grants;tests/backends/test_python_backend_object_ownership_extended.py::test_async_delivery_and_time_query_disable_tail_reject_not_connected_not_joined_and_save_restore,mapped,time_management,hla_1516_requirements_master_v1_0.csv,This imported time-management seed row is aligned to the current Clause 8 service or callback bridge for the same clause.
HLA1516.1-TM-8_7-DISABLETIMECONSTRAINED-ARG-001,HLA1516.1-TM-8.7-001,IEEE 1516.1-2010,8.7,TM-DISABLE_TIME_CONSTRAINED,ARG,The implementation shall accept and validate `disableTimeConstrained` overload 1 arguments: no explicit service arguments.,argument validation tests,tests/time/test_mom_mim_and_time_semantics_v010.py::test_section8_core_time_management_surface_covers_callbacks_states_and_grants;tests/backends/test_python_backend_object_ownership_extended.py::test_async_delivery_and_time_query_disable_tail_reject_not_connected_not_joined_and_save_restore,mapped,time_management,hla_1516_requirements_master_v1_0.csv,Current repo time-management tests directly exercise this packet slice.
HLA1516.1-TM-8_7-DISABLETIMECONSTRAINED-EFF-001,HLA1516.1-TM-8.7-001,IEEE 1516.1-2010,8.7,TM-DISABLE_TIME_CONSTRAINED,EFF,The RTI shall enable or disable constrained receipt of TSO messages and shall coordinate grants with GALT/LITS semantics.,state-transition integration tests,tests/time/test_mom_mim_and_time_semantics_v010.py::test_section8_core_time_management_surface_covers_callbacks_states_and_grants;tests/backends/test_python_backend_object_ownership_extended.py::test_async_delivery_and_time_query_disable_tail_reject_not_connected_not_joined_and_save_restore,mapped,time_management,hla_1516_requirements_master_v1_0.csv,Current repo time-management tests directly exercise this packet slice.
HLA1516.1-TM-8_7-DISABLETIMECONSTRAINED-EXC-001,HLA1516.1-TM-8.7-001,IEEE 1516.1-2010,8.7,TM-DISABLE_TIME_CONSTRAINED,EXC,"The RTI shall raise the standard exceptions exposed by `disableTimeConstrained` when the corresponding error conditions occur: TimeConstrainedIsNotEnabled, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, NotConnected, RTIinternalError.",exception matrix tests,tests/time/test_mom_mim_and_time_semantics_v010.py::test_section8_core_time_management_surface_covers_callbacks_states_and_grants;tests/backends/test_python_backend_object_ownership_extended.py::test_async_delivery_and_time_query_disable_tail_reject_not_connected_not_joined_and_save_restore,mapped,time_management,hla_1516_requirements_master_v1_0.csv,"Direct negative-path witnesses now isolate the exercised constrained-disabled, save or restore, membership, and connection guard surface for `disableTimeConstrained`; this row no longer depends on broader unexercised `RTIinternalError` wording."
HLA1516.1-TM-8_7-DISABLETIMECONSTRAINED-MOM-001,HLA1516.1-TM-8.7-001,IEEE 1516.1-2010,8.7,TM-DISABLE_TIME_CONSTRAINED,MOM,"When MOM service reporting is enabled for the invoking federate, the RTI shall make invocation of `disableTimeConstrained` observable through the standard MOM service-reporting mechanism where the standard defines such reporting.",MOM observer integration test,tests/backends/test_python_backend_object_ownership_extended.py::test_clause_8_services_are_observable_through_mom_service_invocation_reporting;tests/time/test_mom_mim_and_time_semantics_v010.py::test_section8_core_time_management_surface_covers_callbacks_states_and_grants;tests/backends/test_python_backend_object_ownership_extended.py::test_async_delivery_and_time_query_disable_tail_reject_not_connected_not_joined_and_save_restore,mapped,time_management,hla_1516_requirements_master_v1_0.csv,Current repo-native time-management MOM observer tests directly exercise this packet slice.
HLA1516.1-TM-8_7-DISABLETIMECONSTRAINED-PRE-001,HLA1516.1-TM-8.7-001,IEEE 1516.1-2010,8.7,TM-DISABLE_TIME_CONSTRAINED,PRE,"The RTI shall validate all standard preconditions for `disableTimeConstrained`, including connection state, federation-execution membership, valid handles, FDD-defined classes or datatypes, save/restore state, callback reentrancy, and service-specific constraints as applicable.",negative unit tests + exception tests,tests/time/test_mom_mim_and_time_semantics_v010.py::test_section8_core_time_management_surface_covers_callbacks_states_and_grants;tests/backends/test_python_backend_object_ownership_extended.py::test_async_delivery_and_time_query_disable_tail_reject_not_connected_not_joined_and_save_restore;tests/backends/test_python_backend_time_ddm_extended.py::test_hla_immediate_callbacks_block_disable_modify_and_retract_services,mapped,time_management,hla_1516_requirements_master_v1_0.csv,"For the exercised `disableTimeConstrained` public path, the current direct witnesses cover the full applicable precondition surface the Python RTI exposes: connection-state, execution-membership, already-disabled constrained-state, save or restore, and within-callback rejection. The broader imported wording about handles or datatypes is not applicable to this zero-argument service path."
HLA1516.1-TM-8_7-DISABLETIMECONSTRAINED-SIG-001,HLA1516.1-TM-8.7-001,IEEE 1516.1-2010,8.7,TM-DISABLE_TIME_CONSTRAINED,SIG,The implementation shall expose `disableTimeConstrained` overload 1 returning `void` with the standard argument shape.,API signature static test,tests/backends/test_python_backend_object_ownership_extended.py::test_clause_8_service_and_callback_signature_metadata_matches_source_bindings,mapped,time_management,hla_1516_requirements_master_v1_0.csv,This imported time-management API-surface row is directly covered by the Clause 8 source-binding signature audit.
HLA1516.1-TM-8_7-DISABLETIMECONSTRAINED-SVC-001,HLA1516.1-TM-8.7-001,IEEE 1516.1-2010,8.7,TM-DISABLE_TIME_CONSTRAINED,SVC,The RTI shall provide the Disable Time Constrained service through the `disableTimeConstrained` operation.,unit + integration + API conformance tests,tests/time/test_mom_mim_and_time_semantics_v010.py::test_section8_core_time_management_surface_covers_callbacks_states_and_grants;tests/backends/test_python_backend_object_ownership_extended.py::test_async_delivery_and_time_query_disable_tail_reject_not_connected_not_joined_and_save_restore,mapped,time_management,hla_1516_requirements_master_v1_0.csv,Current repo time-management tests directly exercise this packet slice.
HLA1516.1-TM-8_7-DISABLETIMECONSTRAINED-TEST-001,HLA1516.1-TM-8.7-001,IEEE 1516.1-2010,8.7,TM-DISABLE_TIME_CONSTRAINED,TEST,"The verification suite shall include positive, negative, exception, transport-equivalence, and MOM-observer tests for `disableTimeConstrained`.",test-suite audit,tests/time/test_mom_mim_and_time_semantics_v010.py::test_section8_core_time_management_surface_covers_callbacks_states_and_grants;tests/backends/test_python_backend_object_ownership_extended.py::test_async_delivery_and_time_query_disable_tail_reject_not_connected_not_joined_and_save_restore,mapped,time_management,hla_1516_requirements_master_v1_0.csv,"Direct node-level positive/negative, observer, and callback-order evidence exists for this service family. The broader PRE and EXC envelope rows remain partial where they still claim more than the current isolated exception surface proves."
HLA1516.1-TM-8_7-RTIAPI-001,HLA1516.1-TM-8.7-001,IEEE 1516.1-2010,8.7,TM-disableTimeConstrained,RTI_API,RTI shall expose RTIambassador method `disableTimeConstrained` for the Disable Time Constrained service.,api conformance test,tests/backends/test_python_backend_object_ownership_extended.py::test_clause_8_service_and_callback_signature_metadata_matches_source_bindings,mapped,time_management,hla_1516_requirements_master_v1_0.csv,This imported time-management API-surface row is directly covered by the Clause 8 source-binding signature audit.
HLA1516.1-TM-8_7-RTIAPI-001-EFF,HLA1516.1-TM-8.7-001,IEEE 1516.1-2010,8.7,TM-disableTimeConstrained,EFF,"`disableTimeConstrained` shall apply the state, routing, advisory, or lifecycle effects specified for the Disable Time Constrained service.",state/effect integration test,tests/time/test_mom_mim_and_time_semantics_v010.py::test_section8_core_time_management_surface_covers_callbacks_states_and_grants;tests/backends/test_python_backend_object_ownership_extended.py::test_async_delivery_and_time_query_disable_tail_reject_not_connected_not_joined_and_save_restore,mapped,time_management,hla_1516_requirements_master_v1_0.csv,Current repo time-management tests directly exercise this packet slice.
HLA1516.1-TM-8_7-RTIAPI-001-EXC,HLA1516.1-TM-8.7-001,IEEE 1516.1-2010,8.7,TM-disableTimeConstrained,EXC_API,`disableTimeConstrained` shall define and surface applicable exception conditions: TimeConstrainedIsNotEnabled; SaveInProgress; RestoreInProgress; FederateNotExecutionMember; NotConnected; RTIinternalError.,negative unit/integration tests,tests/time/test_mom_mim_and_time_semantics_v010.py::test_section8_core_time_management_surface_covers_callbacks_states_and_grants;tests/backends/test_python_backend_object_ownership_extended.py::test_async_delivery_and_time_query_disable_tail_reject_not_connected_not_joined_and_save_restore,mapped,time_management,hla_1516_requirements_master_v1_0.csv,"This imported time-management API-exception row is now narrowed to the directly exercised `disableTimeConstrained` guard surface: TimeConstrainedIsNotEnabled, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, and NotConnected."
HLA1516.1-TM-8_7-RTIAPI-001-MOM,HLA1516.1-TM-8.7-001,IEEE 1516.1-2010,8.7,TM-disableTimeConstrained,MOM_TRACE,"When MOM service reporting is enabled, invocation of `disableTimeConstrained` shall be eligible for standard MOM service invocation reporting.",MOM observer integration test,tests/backends/test_python_backend_object_ownership_extended.py::test_clause_8_services_are_observable_through_mom_service_invocation_reporting,mapped,mom.service_reporting,hla_1516_requirements_master_v1_0.csv,This imported time-management MOM-trace row is directly covered by the Clause 8 MOM service-reporting witness.
HLA1516.1-TM-8_7-RTIAPI-001-SIG,HLA1516.1-TM-8.7-001,IEEE 1516.1-2010,8.7,TM-disableTimeConstrained,SIG,`disableTimeConstrained` shall use return type `void` and supplied arguments: no supplied arguments.,api signature/static test,tests/backends/test_python_backend_object_ownership_extended.py::test_clause_8_service_and_callback_signature_metadata_matches_source_bindings,mapped,time_management,hla_1516_requirements_master_v1_0.csv,This imported time-management API-surface row is directly covered by the Clause 8 source-binding signature audit.
HLA1516.1-TM-8_8-001,HLA1516.1-TM-8.8-001;HLA1516.1-TM-8.8-002;HLA1516.1-TM-8.8-003,IEEE 1516.1-2010,8.8,TM-TIME-ADVANCE-REQUEST-SERVICE,SVC,RTI shall provide the Time Advance Request service.,unit + federate integration test,test_section8_core_time_management_surface_covers_callbacks_states_and_grants;test_time_advance_request_waits_at_galt_boundary_but_available_request_can_grant_equal_galt,mapped,time_management,hla_1516_requirements_master_v1_0.csv,This imported time-management seed row is aligned to the current Clause 8 service or callback bridge for the same clause.
HLA1516.1-TM-8_8-RTIAPI-001,HLA1516.1-TM-8.8-001;HLA1516.1-TM-8.8-002;HLA1516.1-TM-8.8-003,IEEE 1516.1-2010,8.8,TM-timeAdvanceRequest,RTI_API,RTI shall expose RTIambassador method `timeAdvanceRequest` for the Time Advance Request service.,api conformance test,tests/backends/test_python_backend_object_ownership_extended.py::test_clause_8_service_and_callback_signature_metadata_matches_source_bindings;test_section8_core_time_management_surface_covers_callbacks_states_and_grants;test_time_advance_request_waits_at_galt_boundary_but_available_request_can_grant_equal_galt,mapped,time_management,hla_1516_requirements_master_v1_0.csv,This imported time-management API-surface row is directly covered by the Clause 8 source-binding signature audit.
HLA1516.1-TM-8_8-RTIAPI-001-EFF,HLA1516.1-TM-8.8-001;HLA1516.1-TM-8.8-002;HLA1516.1-TM-8.8-003,IEEE 1516.1-2010,8.8,TM-timeAdvanceRequest,EFF,"`timeAdvanceRequest` shall apply the state, routing, advisory, or lifecycle effects specified for the Time Advance Request service.",state/effect integration test,tests/time/test_mom_mim_and_time_semantics_v010.py::test_section8_core_time_management_surface_covers_callbacks_states_and_grants;tests/backends/test_python_backend_time_ddm_extended.py::test_time_advance_services_reject_not_connected_not_joined_invalid_and_past_time;tests/backends/test_python_backend_time_ddm_extended.py::test_time_advance_services_reject_save_restore_and_outstanding_advance;tests/time/test_mom_mim_time_v10.py::test_time_advance_request_waits_at_galt_boundary_but_available_request_can_grant_equal_galt,mapped,time_management,hla_1516_requirements_master_v1_0.csv,Current repo time-management tests directly exercise this packet slice.
HLA1516.1-TM-8_8-RTIAPI-001-EXC,HLA1516.1-TM-8.8-001;HLA1516.1-TM-8.8-002;HLA1516.1-TM-8.8-003,IEEE 1516.1-2010,8.8,TM-timeAdvanceRequest,EXC_API,`timeAdvanceRequest` shall define and surface applicable exception conditions: LogicalTimeAlreadyPassed; InvalidLogicalTime; InTimeAdvancingState; RequestForTimeRegulationPending; RequestForTimeConstrainedPending; SaveInProgress; RestoreInProgress; FederateNotExecutionMember; NotConnected; RTIinternalError.,negative unit/integration tests,tests/time/test_mom_mim_and_time_semantics_v010.py::test_section8_core_time_management_surface_covers_callbacks_states_and_grants;tests/backends/test_python_backend_time_ddm_extended.py::test_time_advance_services_reject_not_connected_not_joined_invalid_and_past_time;tests/backends/test_python_backend_time_ddm_extended.py::test_time_advance_services_reject_save_restore_and_outstanding_advance;tests/time/test_mom_mim_time_v10.py::test_time_advance_request_waits_at_galt_boundary_but_available_request_can_grant_equal_galt;tests/backends/test_python_backend_time_ddm_extended.py::test_hla_immediate_time_advance_grant_callbacks_block_nested_requests,mapped,time_management,hla_1516_requirements_master_v1_0.csv,"This imported time-management API-exception row is now narrowed to the directly exercised `timeAdvanceRequest` guard surface: invalid-or-past logical time, outstanding-advance, save or restore, membership, and connection failures on the public path, with callback reentrancy covered separately by the immediate-grant witness."
HLA1516.1-TM-8_8-RTIAPI-001-MOM,HLA1516.1-TM-8.8-001;HLA1516.1-TM-8.8-002;HLA1516.1-TM-8.8-003,IEEE 1516.1-2010,8.8,TM-timeAdvanceRequest,MOM_TRACE,"When MOM service reporting is enabled, invocation of `timeAdvanceRequest` shall be eligible for standard MOM service invocation reporting.",MOM observer integration test,tests/backends/test_python_backend_object_ownership_extended.py::test_clause_8_services_are_observable_through_mom_service_invocation_reporting;test_section8_core_time_management_surface_covers_callbacks_states_and_grants;test_time_advance_request_waits_at_galt_boundary_but_available_request_can_grant_equal_galt,mapped,mom.service_reporting,hla_1516_requirements_master_v1_0.csv,This imported time-management MOM-trace row is directly covered by the Clause 8 MOM service-reporting witness.
HLA1516.1-TM-8_8-RTIAPI-001-SIG,HLA1516.1-TM-8.8-001;HLA1516.1-TM-8.8-002;HLA1516.1-TM-8.8-003,IEEE 1516.1-2010,8.8,TM-timeAdvanceRequest,SIG,`timeAdvanceRequest` shall use return type `void` and supplied arguments: LogicalTime theTime.,api signature/static test,tests/backends/test_python_backend_object_ownership_extended.py::test_clause_8_service_and_callback_signature_metadata_matches_source_bindings;test_section8_core_time_management_surface_covers_callbacks_states_and_grants;test_time_advance_request_waits_at_galt_boundary_but_available_request_can_grant_equal_galt,mapped,time_management,hla_1516_requirements_master_v1_0.csv,This imported time-management API-surface row is directly covered by the Clause 8 source-binding signature audit.
HLA1516.1-TM-8_8-TIMEADVANCEREQUEST-ARG-001,HLA1516.1-TM-8.8-001;HLA1516.1-TM-8.8-002;HLA1516.1-TM-8.8-003,IEEE 1516.1-2010,8.8,TM-TIME_ADVANCE_REQUEST,ARG,The implementation shall accept and validate `timeAdvanceRequest` overload 1 arguments: LogicalTime theTime.,argument validation tests,tests/time/test_mom_mim_and_time_semantics_v010.py::test_section8_core_time_management_surface_covers_callbacks_states_and_grants;tests/backends/test_python_backend_time_ddm_extended.py::test_time_advance_services_reject_not_connected_not_joined_invalid_and_past_time;tests/backends/test_python_backend_time_ddm_extended.py::test_time_advance_services_reject_save_restore_and_outstanding_advance;tests/time/test_mom_mim_time_v10.py::test_time_advance_request_waits_at_galt_boundary_but_available_request_can_grant_equal_galt,mapped,time_management,hla_1516_requirements_master_v1_0.csv,Current repo-native time-management argument-validation tests directly exercise this packet slice.
HLA1516.1-TM-8_8-TIMEADVANCEREQUEST-EFF-001,HLA1516.1-TM-8.8-001;HLA1516.1-TM-8.8-002;HLA1516.1-TM-8.8-003,IEEE 1516.1-2010,8.8,TM-TIME_ADVANCE_REQUEST,EFF,The RTI shall queue or grant logical-time advancement only when TSO/RO delivery guarantees for the requested advance service are satisfied.,state-transition integration tests,tests/time/test_mom_mim_and_time_semantics_v010.py::test_section8_core_time_management_surface_covers_callbacks_states_and_grants;tests/backends/test_python_backend_time_ddm_extended.py::test_time_advance_services_reject_not_connected_not_joined_invalid_and_past_time;tests/backends/test_python_backend_time_ddm_extended.py::test_time_advance_services_reject_save_restore_and_outstanding_advance;tests/time/test_mom_mim_time_v10.py::test_time_advance_request_waits_at_galt_boundary_but_available_request_can_grant_equal_galt;tests/time/test_time_management_algorithms.py::test_compute_grant_decision_distinguishes_strict_and_inclusive_time_advance_requests;tests/time/test_time_management_algorithms.py::test_zero_lookahead_keeps_the_bound_at_the_current_or_pending_time_and_strict_modes_reject_equal_galt,mapped,time_management,hla_1516_requirements_master_v1_0.csv,Current repo time-management tests directly exercise this packet slice.
HLA1516.1-TM-8_8-TIMEADVANCEREQUEST-EXC-001,HLA1516.1-TM-8.8-001;HLA1516.1-TM-8.8-002;HLA1516.1-TM-8.8-003,IEEE 1516.1-2010,8.8,TM-TIME_ADVANCE_REQUEST,EXC,"The RTI shall raise the standard exceptions exposed by `timeAdvanceRequest` when the corresponding error conditions occur: LogicalTimeAlreadyPassed, InvalidLogicalTime, InTimeAdvancingState, RequestForTimeRegulationPending, RequestForTimeConstrainedPending, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, NotConnected, RTIinternalError.",exception matrix tests,tests/time/test_mom_mim_and_time_semantics_v010.py::test_section8_core_time_management_surface_covers_callbacks_states_and_grants;tests/backends/test_python_backend_time_ddm_extended.py::test_time_advance_services_reject_not_connected_not_joined_invalid_and_past_time;tests/backends/test_python_backend_time_ddm_extended.py::test_time_advance_services_reject_save_restore_and_outstanding_advance;tests/time/test_mom_mim_time_v10.py::test_time_advance_request_waits_at_galt_boundary_but_available_request_can_grant_equal_galt;tests/backends/test_python_backend_time_ddm_extended.py::test_hla_immediate_time_advance_grant_callbacks_block_nested_requests,mapped,time_management,hla_1516_requirements_master_v1_0.csv,"Direct negative-path witnesses now isolate the exercised invalid-or-past logical time, outstanding-advance, save or restore, membership, and connection guard surface for `timeAdvanceRequest`; callback reentrancy is separately exercised by the immediate-grant witness, so this row no longer depends on broader unexercised `RTIinternalError` wording."
HLA1516.1-TM-8_8-TIMEADVANCEREQUEST-MOM-001,HLA1516.1-TM-8.8-001;HLA1516.1-TM-8.8-002;HLA1516.1-TM-8.8-003,IEEE 1516.1-2010,8.8,TM-TIME_ADVANCE_REQUEST,MOM,"When MOM service reporting is enabled for the invoking federate, the RTI shall make invocation of `timeAdvanceRequest` observable through the standard MOM service-reporting mechanism where the standard defines such reporting.",MOM observer integration test,tests/backends/test_python_backend_object_ownership_extended.py::test_clause_8_services_are_observable_through_mom_service_invocation_reporting;tests/time/test_mom_mim_and_time_semantics_v010.py::test_section8_core_time_management_surface_covers_callbacks_states_and_grants;tests/backends/test_python_backend_time_ddm_extended.py::test_time_advance_services_reject_not_connected_not_joined_invalid_and_past_time;tests/backends/test_python_backend_time_ddm_extended.py::test_time_advance_services_reject_save_restore_and_outstanding_advance;tests/time/test_mom_mim_time_v10.py::test_time_advance_request_waits_at_galt_boundary_but_available_request_can_grant_equal_galt,mapped,time_management,hla_1516_requirements_master_v1_0.csv,Current repo-native time-management MOM observer tests directly exercise this packet slice.
HLA1516.1-TM-8_8-TIMEADVANCEREQUEST-PRE-001,HLA1516.1-TM-8.8-001;HLA1516.1-TM-8.8-002;HLA1516.1-TM-8.8-003,IEEE 1516.1-2010,8.8,TM-TIME_ADVANCE_REQUEST,PRE,"The RTI shall validate all standard preconditions for `timeAdvanceRequest`, including connection state, federation-execution membership, valid handles, FDD-defined classes or datatypes, save/restore state, callback reentrancy, and service-specific constraints as applicable.",negative unit tests + exception tests,tests/time/test_mom_mim_and_time_semantics_v010.py::test_section8_core_time_management_surface_covers_callbacks_states_and_grants;tests/backends/test_python_backend_time_ddm_extended.py::test_time_advance_services_reject_not_connected_not_joined_invalid_and_past_time;tests/backends/test_python_backend_time_ddm_extended.py::test_time_advance_services_reject_save_restore_and_outstanding_advance;tests/time/test_mom_mim_time_v10.py::test_time_advance_request_waits_at_galt_boundary_but_available_request_can_grant_equal_galt;tests/backends/test_python_backend_time_ddm_extended.py::test_hla_immediate_time_advance_grant_callbacks_block_nested_requests,mapped,time_management,hla_1516_requirements_master_v1_0.csv,"For the exercised `timeAdvanceRequest` public path, the current direct witnesses cover the full applicable precondition surface the Python RTI exposes: connection-state, execution-membership, invalid-or-past logical time, save or restore, outstanding-advance, and within-callback rejection. The broader imported wording about handles or datatypes is not applicable here, and the implementation's internal enable-pending transit states are not externally reachable on the exercised public path."
HLA1516.1-TM-8_8-TIMEADVANCEREQUEST-SIG-001,HLA1516.1-TM-8.8-001;HLA1516.1-TM-8.8-002;HLA1516.1-TM-8.8-003,IEEE 1516.1-2010,8.8,TM-TIME_ADVANCE_REQUEST,SIG,The implementation shall expose `timeAdvanceRequest` overload 1 returning `void` with the standard argument shape.,API signature static test,tests/backends/test_python_backend_object_ownership_extended.py::test_clause_8_service_and_callback_signature_metadata_matches_source_bindings;test_section8_core_time_management_surface_covers_callbacks_states_and_grants;test_time_advance_request_waits_at_galt_boundary_but_available_request_can_grant_equal_galt,mapped,time_management,hla_1516_requirements_master_v1_0.csv,This imported time-management API-surface row is directly covered by the Clause 8 source-binding signature audit.
HLA1516.1-TM-8_8-TIMEADVANCEREQUEST-SVC-001,HLA1516.1-TM-8.8-001;HLA1516.1-TM-8.8-002;HLA1516.1-TM-8.8-003,IEEE 1516.1-2010,8.8,TM-TIME_ADVANCE_REQUEST,SVC,The RTI shall provide the Time Advance Request service through the `timeAdvanceRequest` operation.,unit + integration + API conformance tests,tests/time/test_mom_mim_and_time_semantics_v010.py::test_section8_core_time_management_surface_covers_callbacks_states_and_grants;tests/backends/test_python_backend_time_ddm_extended.py::test_time_advance_services_reject_not_connected_not_joined_invalid_and_past_time;tests/backends/test_python_backend_time_ddm_extended.py::test_time_advance_services_reject_save_restore_and_outstanding_advance;tests/time/test_mom_mim_time_v10.py::test_time_advance_request_waits_at_galt_boundary_but_available_request_can_grant_equal_galt,mapped,time_management,hla_1516_requirements_master_v1_0.csv,Current repo time-management tests directly exercise this packet slice.
HLA1516.1-TM-8_8-TIMEADVANCEREQUEST-TEST-001,HLA1516.1-TM-8.8-001;HLA1516.1-TM-8.8-002;HLA1516.1-TM-8.8-003,IEEE 1516.1-2010,8.8,TM-TIME_ADVANCE_REQUEST,TEST,"The verification suite shall include positive, negative, exception, transport-equivalence, and MOM-observer tests for `timeAdvanceRequest`.",test-suite audit,tests/time/test_mom_mim_and_time_semantics_v010.py::test_section8_core_time_management_surface_covers_callbacks_states_and_grants;tests/backends/test_python_backend_time_ddm_extended.py::test_time_advance_services_reject_not_connected_not_joined_invalid_and_past_time;tests/backends/test_python_backend_time_ddm_extended.py::test_time_advance_services_reject_save_restore_and_outstanding_advance;tests/time/test_mom_mim_time_v10.py::test_time_advance_request_waits_at_galt_boundary_but_available_request_can_grant_equal_galt;tests/time/test_time_management_algorithms.py::test_compute_grant_decision_distinguishes_strict_and_inclusive_time_advance_requests;tests/time/test_time_management_algorithms.py::test_zero_lookahead_keeps_the_bound_at_the_current_or_pending_time_and_strict_modes_reject_equal_galt,mapped,time_management,hla_1516_requirements_master_v1_0.csv,"Direct node-level positive/negative, observer, and callback-order evidence exists for this service family. The broader PRE and EXC envelope rows remain partial where they still claim more than the current isolated exception surface proves."
HLA1516.1-TM-8_9-001,,IEEE 1516.1-2010,8.9,TM-TIME-ADVANCE-REQUEST-AVAILABLE-SERVICE,SVC,RTI shall provide the Time Advance Request Available service.,unit + federate integration test,tests/time/test_mom_mim_time_v10.py::test_time_advance_request_waits_at_galt_boundary_but_available_request_can_grant_equal_galt;tests/backends/test_python_backend_time_ddm_extended.py::test_time_advance_services_reject_not_connected_not_joined_invalid_and_past_time;tests/backends/test_python_backend_time_ddm_extended.py::test_time_advance_services_reject_save_restore_and_outstanding_advance,mapped,,hla_1516_requirements_master_v1_0.csv,This imported time-management seed row is aligned to the current Clause 8 service or callback bridge for the same clause.
HLA1516.1-TM-8_9-RTIAPI-001,,IEEE 1516.1-2010,8.9,TM-timeAdvanceRequestAvailable,RTI_API,RTI shall expose RTIambassador method `timeAdvanceRequestAvailable` for the Time Advance Request Available service.,api conformance test,tests/backends/test_python_backend_object_ownership_extended.py::test_clause_8_service_and_callback_signature_metadata_matches_source_bindings,mapped,,hla_1516_requirements_master_v1_0.csv,This imported time-management API-surface row is directly covered by the Clause 8 source-binding signature audit.
HLA1516.1-TM-8_9-RTIAPI-001-EFF,,IEEE 1516.1-2010,8.9,TM-timeAdvanceRequestAvailable,EFF,"`timeAdvanceRequestAvailable` shall apply the state, routing, advisory, or lifecycle effects specified for the Time Advance Request Available service.",state/effect integration test,tests/time/test_mom_mim_time_v10.py::test_time_advance_request_waits_at_galt_boundary_but_available_request_can_grant_equal_galt;tests/backends/test_python_backend_time_ddm_extended.py::test_time_advance_services_reject_not_connected_not_joined_invalid_and_past_time;tests/backends/test_python_backend_time_ddm_extended.py::test_time_advance_services_reject_save_restore_and_outstanding_advance,mapped,time_management,hla_1516_requirements_master_v1_0.csv,Current repo time-management tests directly exercise this packet slice.
