packet_requirement_id,curated_requirement_id,standard,clause,feature,reconciliation_kind,requirement_text,packet_verification_method,current_test_id,current_status,implementation_area,source_packet_file,notes
HLA1516.1-CPP-6_10-UPDATEATTRIBUTEVALUES-042,HLA1516.1-OM-001,IEEE 1516.1-2010,6.10,API-CPP,CPP_METHOD,The C++ API binding shall declare `RTIambassador::updateAttributeValues` with the standard signature and exception surface.,C++ header static validation,tests/verification/test_spec_traceability_all_methods.py::test_all_generated_ambassador_methods_are_section_mapped;tests/verification/test_requirements_ledger_v013.py::test_requirements_ledger_covers_generated_api_surface,mapped,api/cpp,hla_1516_requirements_master_v1_0.csv,Source-derived raw_api metadata and the generated requirements ledger directly preserve the standard ambassador method signature surface for this binding row.
HLA1516.1-CPP-6_10-UPDATEATTRIBUTEVALUES-043,HLA1516.1-OM-001,IEEE 1516.1-2010,6.10,API-CPP,CPP_METHOD,The C++ API binding shall declare `RTIambassador::updateAttributeValues` with the standard signature and exception surface.,C++ header static validation,tests/verification/test_spec_traceability_all_methods.py::test_all_generated_ambassador_methods_are_section_mapped;tests/verification/test_requirements_ledger_v013.py::test_requirements_ledger_covers_generated_api_surface,mapped,api/cpp,hla_1516_requirements_master_v1_0.csv,Source-derived raw_api metadata and the generated requirements ledger directly preserve the standard ambassador method signature surface for this binding row.
HLA1516.1-CPP-6_11-REFLECTATTRIBUTEVALUES-180,HLA1516.1-OM-001,IEEE 1516.1-2010,6.11,API-CPP,CPP_METHOD,The C++ API binding shall declare `FederateAmbassador::reflectAttributeValues` with the standard signature and exception surface.,C++ header static validation,tests/verification/test_spec_traceability_all_methods.py::test_all_generated_ambassador_methods_are_section_mapped;tests/verification/test_requirements_ledger_v013.py::test_requirements_ledger_covers_generated_api_surface,mapped,api/cpp,hla_1516_requirements_master_v1_0.csv,Source-derived raw_api metadata and the generated requirements ledger directly preserve the standard ambassador method signature surface for this binding row.
HLA1516.1-CPP-6_11-REFLECTATTRIBUTEVALUES-181,HLA1516.1-OM-001,IEEE 1516.1-2010,6.11,API-CPP,CPP_METHOD,The C++ API binding shall declare `FederateAmbassador::reflectAttributeValues` with the standard signature and exception surface.,C++ header static validation,tests/verification/test_spec_traceability_all_methods.py::test_all_generated_ambassador_methods_are_section_mapped;tests/verification/test_requirements_ledger_v013.py::test_requirements_ledger_covers_generated_api_surface,mapped,api/cpp,hla_1516_requirements_master_v1_0.csv,Source-derived raw_api metadata and the generated requirements ledger directly preserve the standard ambassador method signature surface for this binding row.
HLA1516.1-CPP-6_11-REFLECTATTRIBUTEVALUES-182,HLA1516.1-OM-001,IEEE 1516.1-2010,6.11,API-CPP,CPP_METHOD,The C++ API binding shall declare `FederateAmbassador::reflectAttributeValues` with the standard signature and exception surface.,C++ header static validation,tests/verification/test_spec_traceability_all_methods.py::test_all_generated_ambassador_methods_are_section_mapped;tests/verification/test_requirements_ledger_v013.py::test_requirements_ledger_covers_generated_api_surface,mapped,api/cpp,hla_1516_requirements_master_v1_0.csv,Source-derived raw_api metadata and the generated requirements ledger directly preserve the standard ambassador method signature surface for this binding row.
HLA1516.1-CPP-6_12-SENDINTERACTION-044,HLA1516.1-OM-001,IEEE 1516.1-2010,6.12,API-CPP,CPP_METHOD,The C++ API binding shall declare `RTIambassador::sendInteraction` with the standard signature and exception surface.,C++ header static validation,tests/verification/test_spec_traceability_all_methods.py::test_all_generated_ambassador_methods_are_section_mapped;tests/verification/test_requirements_ledger_v013.py::test_requirements_ledger_covers_generated_api_surface,mapped,api/cpp,hla_1516_requirements_master_v1_0.csv,Source-derived raw_api metadata and the generated requirements ledger directly preserve the standard ambassador method signature surface for this binding row.
HLA1516.1-CPP-6_12-SENDINTERACTION-045,HLA1516.1-OM-001,IEEE 1516.1-2010,6.12,API-CPP,CPP_METHOD,The C++ API binding shall declare `RTIambassador::sendInteraction` with the standard signature and exception surface.,C++ header static validation,tests/verification/test_spec_traceability_all_methods.py::test_all_generated_ambassador_methods_are_section_mapped;tests/verification/test_requirements_ledger_v013.py::test_requirements_ledger_covers_generated_api_surface,mapped,api/cpp,hla_1516_requirements_master_v1_0.csv,Source-derived raw_api metadata and the generated requirements ledger directly preserve the standard ambassador method signature surface for this binding row.
HLA1516.1-CPP-6_13-RECEIVEINTERACTION-183,HLA1516.1-OM-001,IEEE 1516.1-2010,6.13,API-CPP,CPP_METHOD,The C++ API binding shall declare `FederateAmbassador::receiveInteraction` with the standard signature and exception surface.,C++ header static validation,tests/verification/test_spec_traceability_all_methods.py::test_all_generated_ambassador_methods_are_section_mapped;tests/verification/test_requirements_ledger_v013.py::test_requirements_ledger_covers_generated_api_surface,mapped,api/cpp,hla_1516_requirements_master_v1_0.csv,Source-derived raw_api metadata and the generated requirements ledger directly preserve the standard ambassador method signature surface for this binding row.
HLA1516.1-CPP-6_13-RECEIVEINTERACTION-184,HLA1516.1-OM-001,IEEE 1516.1-2010,6.13,API-CPP,CPP_METHOD,The C++ API binding shall declare `FederateAmbassador::receiveInteraction` with the standard signature and exception surface.,C++ header static validation,tests/verification/test_spec_traceability_all_methods.py::test_all_generated_ambassador_methods_are_section_mapped;tests/verification/test_requirements_ledger_v013.py::test_requirements_ledger_covers_generated_api_surface,mapped,api/cpp,hla_1516_requirements_master_v1_0.csv,Source-derived raw_api metadata and the generated requirements ledger directly preserve the standard ambassador method signature surface for this binding row.
HLA1516.1-CPP-6_13-RECEIVEINTERACTION-185,HLA1516.1-OM-001,IEEE 1516.1-2010,6.13,API-CPP,CPP_METHOD,The C++ API binding shall declare `FederateAmbassador::receiveInteraction` with the standard signature and exception surface.,C++ header static validation,tests/verification/test_spec_traceability_all_methods.py::test_all_generated_ambassador_methods_are_section_mapped;tests/verification/test_requirements_ledger_v013.py::test_requirements_ledger_covers_generated_api_surface,mapped,api/cpp,hla_1516_requirements_master_v1_0.csv,Source-derived raw_api metadata and the generated requirements ledger directly preserve the standard ambassador method signature surface for this binding row.
HLA1516.1-CPP-6_14-DELETEOBJECTINSTANCE-046,HLA1516.1-OM-001,IEEE 1516.1-2010,6.14,API-CPP,CPP_METHOD,The C++ API binding shall declare `RTIambassador::deleteObjectInstance` with the standard signature and exception surface.,C++ header static validation,tests/verification/test_spec_traceability_all_methods.py::test_all_generated_ambassador_methods_are_section_mapped;tests/verification/test_requirements_ledger_v013.py::test_requirements_ledger_covers_generated_api_surface,mapped,api/cpp,hla_1516_requirements_master_v1_0.csv,Source-derived raw_api metadata and the generated requirements ledger directly preserve the standard ambassador method signature surface for this binding row.
HLA1516.1-CPP-6_14-DELETEOBJECTINSTANCE-047,HLA1516.1-OM-001,IEEE 1516.1-2010,6.14,API-CPP,CPP_METHOD,The C++ API binding shall declare `RTIambassador::deleteObjectInstance` with the standard signature and exception surface.,C++ header static validation,tests/verification/test_spec_traceability_all_methods.py::test_all_generated_ambassador_methods_are_section_mapped;tests/verification/test_requirements_ledger_v013.py::test_requirements_ledger_covers_generated_api_surface,mapped,api/cpp,hla_1516_requirements_master_v1_0.csv,Source-derived raw_api metadata and the generated requirements ledger directly preserve the standard ambassador method signature surface for this binding row.
HLA1516.1-CPP-6_15-REMOVEOBJECTINSTANCE-186,HLA1516.1-OM-001,IEEE 1516.1-2010,6.15,API-CPP,CPP_METHOD,The C++ API binding shall declare `FederateAmbassador::removeObjectInstance` with the standard signature and exception surface.,C++ header static validation,tests/verification/test_spec_traceability_all_methods.py::test_all_generated_ambassador_methods_are_section_mapped;tests/verification/test_requirements_ledger_v013.py::test_requirements_ledger_covers_generated_api_surface,mapped,api/cpp,hla_1516_requirements_master_v1_0.csv,Source-derived raw_api metadata and the generated requirements ledger directly preserve the standard ambassador method signature surface for this binding row.
HLA1516.1-CPP-6_15-REMOVEOBJECTINSTANCE-187,HLA1516.1-OM-001,IEEE 1516.1-2010,6.15,API-CPP,CPP_METHOD,The C++ API binding shall declare `FederateAmbassador::removeObjectInstance` with the standard signature and exception surface.,C++ header static validation,tests/verification/test_spec_traceability_all_methods.py::test_all_generated_ambassador_methods_are_section_mapped;tests/verification/test_requirements_ledger_v013.py::test_requirements_ledger_covers_generated_api_surface,mapped,api/cpp,hla_1516_requirements_master_v1_0.csv,Source-derived raw_api metadata and the generated requirements ledger directly preserve the standard ambassador method signature surface for this binding row.
HLA1516.1-CPP-6_15-REMOVEOBJECTINSTANCE-188,HLA1516.1-OM-001,IEEE 1516.1-2010,6.15,API-CPP,CPP_METHOD,The C++ API binding shall declare `FederateAmbassador::removeObjectInstance` with the standard signature and exception surface.,C++ header static validation,tests/verification/test_spec_traceability_all_methods.py::test_all_generated_ambassador_methods_are_section_mapped;tests/verification/test_requirements_ledger_v013.py::test_requirements_ledger_covers_generated_api_surface,mapped,api/cpp,hla_1516_requirements_master_v1_0.csv,Source-derived raw_api metadata and the generated requirements ledger directly preserve the standard ambassador method signature surface for this binding row.
HLA1516.1-CPP-6_16-LOCALDELETEOBJECTINSTANCE-048,HLA1516.1-OM-001,IEEE 1516.1-2010,6.16,API-CPP,CPP_METHOD,The C++ API binding shall declare `RTIambassador::localDeleteObjectInstance` with the standard signature and exception surface.,C++ header static validation,tests/verification/test_spec_traceability_all_methods.py::test_all_generated_ambassador_methods_are_section_mapped;tests/verification/test_requirements_ledger_v013.py::test_requirements_ledger_covers_generated_api_surface,mapped,api/cpp,hla_1516_requirements_master_v1_0.csv,Source-derived raw_api metadata and the generated requirements ledger directly preserve the standard ambassador method signature surface for this binding row.
HLA1516.1-CPP-6_17-ATTRIBUTESINSCOPE-189,HLA1516.1-OM-001,IEEE 1516.1-2010,6.17,API-CPP,CPP_METHOD,The C++ API binding shall declare `FederateAmbassador::attributesInScope` with the standard signature and exception surface.,C++ header static validation,tests/verification/test_spec_traceability_all_methods.py::test_all_generated_ambassador_methods_are_section_mapped;tests/verification/test_requirements_ledger_v013.py::test_requirements_ledger_covers_generated_api_surface,mapped,api/cpp,hla_1516_requirements_master_v1_0.csv,Source-derived raw_api metadata and the generated requirements ledger directly preserve the standard ambassador method signature surface for this binding row.
HLA1516.1-CPP-6_18-ATTRIBUTESOUTOFSCOPE-190,HLA1516.1-OM-001,IEEE 1516.1-2010,6.18,API-CPP,CPP_METHOD,The C++ API binding shall declare `FederateAmbassador::attributesOutOfScope` with the standard signature and exception surface.,C++ header static validation,tests/verification/test_spec_traceability_all_methods.py::test_all_generated_ambassador_methods_are_section_mapped;tests/verification/test_requirements_ledger_v013.py::test_requirements_ledger_covers_generated_api_surface,mapped,api/cpp,hla_1516_requirements_master_v1_0.csv,Source-derived raw_api metadata and the generated requirements ledger directly preserve the standard ambassador method signature surface for this binding row.
HLA1516.1-CPP-6_19-REQUESTATTRIBUTEVALUEUPDATE-049,HLA1516.1-OM-001,IEEE 1516.1-2010,6.19,API-CPP,CPP_METHOD,The C++ API binding shall declare `RTIambassador::requestAttributeValueUpdate` with the standard signature and exception surface.,C++ header static validation,tests/verification/test_spec_traceability_all_methods.py::test_all_generated_ambassador_methods_are_section_mapped;tests/verification/test_requirements_ledger_v013.py::test_requirements_ledger_covers_generated_api_surface,mapped,api/cpp,hla_1516_requirements_master_v1_0.csv,Source-derived raw_api metadata and the generated requirements ledger directly preserve the standard ambassador method signature surface for this binding row.
HLA1516.1-CPP-6_19-REQUESTATTRIBUTEVALUEUPDATE-050,HLA1516.1-OM-001,IEEE 1516.1-2010,6.19,API-CPP,CPP_METHOD,The C++ API binding shall declare `RTIambassador::requestAttributeValueUpdate` with the standard signature and exception surface.,C++ header static validation,tests/verification/test_spec_traceability_all_methods.py::test_all_generated_ambassador_methods_are_section_mapped;tests/verification/test_requirements_ledger_v013.py::test_requirements_ledger_covers_generated_api_surface,mapped,api/cpp,hla_1516_requirements_master_v1_0.csv,Source-derived raw_api metadata and the generated requirements ledger directly preserve the standard ambassador method signature surface for this binding row.
HLA1516.1-CPP-6_20-PROVIDEATTRIBUTEVALUEUPDATE-191,HLA1516.1-OM-001,IEEE 1516.1-2010,6.20,API-CPP,CPP_METHOD,The C++ API binding shall declare `FederateAmbassador::provideAttributeValueUpdate` with the standard signature and exception surface.,C++ header static validation,tests/verification/test_spec_traceability_all_methods.py::test_all_generated_ambassador_methods_are_section_mapped;tests/verification/test_requirements_ledger_v013.py::test_requirements_ledger_covers_generated_api_surface,mapped,api/cpp,hla_1516_requirements_master_v1_0.csv,Source-derived raw_api metadata and the generated requirements ledger directly preserve the standard ambassador method signature surface for this binding row.
HLA1516.1-CPP-6_21-TURNUPDATESONFOROBJECTINSTANCE-192,HLA1516.1-OM-001,IEEE 1516.1-2010,6.21,API-CPP,CPP_METHOD,The C++ API binding shall declare `FederateAmbassador::turnUpdatesOnForObjectInstance` with the standard signature and exception surface.,C++ header static validation,tests/verification/test_spec_traceability_all_methods.py::test_all_generated_ambassador_methods_are_section_mapped;tests/verification/test_requirements_ledger_v013.py::test_requirements_ledger_covers_generated_api_surface,mapped,api/cpp,hla_1516_requirements_master_v1_0.csv,Source-derived raw_api metadata and the generated requirements ledger directly preserve the standard ambassador method signature surface for this binding row.
HLA1516.1-CPP-6_21-TURNUPDATESONFOROBJECTINSTANCE-193,HLA1516.1-OM-001,IEEE 1516.1-2010,6.21,API-CPP,CPP_METHOD,The C++ API binding shall declare `FederateAmbassador::turnUpdatesOnForObjectInstance` with the standard signature and exception surface.,C++ header static validation,tests/verification/test_spec_traceability_all_methods.py::test_all_generated_ambassador_methods_are_section_mapped;tests/verification/test_requirements_ledger_v013.py::test_requirements_ledger_covers_generated_api_surface,mapped,api/cpp,hla_1516_requirements_master_v1_0.csv,Source-derived raw_api metadata and the generated requirements ledger directly preserve the standard ambassador method signature surface for this binding row.
HLA1516.1-CPP-6_22-TURNUPDATESOFFFOROBJECTINSTANCE-194,HLA1516.1-OM-001,IEEE 1516.1-2010,6.22,API-CPP,CPP_METHOD,The C++ API binding shall declare `FederateAmbassador::turnUpdatesOffForObjectInstance` with the standard signature and exception surface.,C++ header static validation,tests/verification/test_spec_traceability_all_methods.py::test_all_generated_ambassador_methods_are_section_mapped;tests/verification/test_requirements_ledger_v013.py::test_requirements_ledger_covers_generated_api_surface,mapped,api/cpp,hla_1516_requirements_master_v1_0.csv,Source-derived raw_api metadata and the generated requirements ledger directly preserve the standard ambassador method signature surface for this binding row.
HLA1516.1-CPP-6_23-REQUESTATTRIBUTETRANSPORTATIONTYPECHANGE-051,HLA1516.1-OM-001,IEEE 1516.1-2010,6.23,API-CPP,CPP_METHOD,The C++ API binding shall declare `RTIambassador::requestAttributeTransportationTypeChange` with the standard signature and exception surface.,C++ header static validation,tests/verification/test_spec_traceability_all_methods.py::test_all_generated_ambassador_methods_are_section_mapped;tests/verification/test_requirements_ledger_v013.py::test_requirements_ledger_covers_generated_api_surface,mapped,api/cpp,hla_1516_requirements_master_v1_0.csv,Source-derived raw_api metadata and the generated requirements ledger directly preserve the standard ambassador method signature surface for this binding row.
HLA1516.1-CPP-6_24-CONFIRMATTRIBUTETRANSPORTATIONTYPECHANGE-195,HLA1516.1-OM-001,IEEE 1516.1-2010,6.24,API-CPP,CPP_METHOD,The C++ API binding shall declare `FederateAmbassador::confirmAttributeTransportationTypeChange` with the standard signature and exception surface.,C++ header static validation,tests/verification/test_spec_traceability_all_methods.py::test_all_generated_ambassador_methods_are_section_mapped;tests/verification/test_requirements_ledger_v013.py::test_requirements_ledger_covers_generated_api_surface,mapped,api/cpp,hla_1516_requirements_master_v1_0.csv,Source-derived raw_api metadata and the generated requirements ledger directly preserve the standard ambassador method signature surface for this binding row.
HLA1516.1-CPP-6_25-QUERYATTRIBUTETRANSPORTATIONTYPE-052,HLA1516.1-OM-001,IEEE 1516.1-2010,6.25,API-CPP,CPP_METHOD,The C++ API binding shall declare `RTIambassador::queryAttributeTransportationType` with the standard signature and exception surface.,C++ header static validation,tests/verification/test_spec_traceability_all_methods.py::test_all_generated_ambassador_methods_are_section_mapped;tests/verification/test_requirements_ledger_v013.py::test_requirements_ledger_covers_generated_api_surface,mapped,api/cpp,hla_1516_requirements_master_v1_0.csv,Source-derived raw_api metadata and the generated requirements ledger directly preserve the standard ambassador method signature surface for this binding row.
HLA1516.1-CPP-6_26-REPORTATTRIBUTETRANSPORTATIONTYPE-196,HLA1516.1-OM-001,IEEE 1516.1-2010,6.26,API-CPP,CPP_METHOD,The C++ API binding shall declare `FederateAmbassador::reportAttributeTransportationType` with the standard signature and exception surface.,C++ header static validation,tests/verification/test_spec_traceability_all_methods.py::test_all_generated_ambassador_methods_are_section_mapped;tests/verification/test_requirements_ledger_v013.py::test_requirements_ledger_covers_generated_api_surface,mapped,api/cpp,hla_1516_requirements_master_v1_0.csv,Source-derived raw_api metadata and the generated requirements ledger directly preserve the standard ambassador method signature surface for this binding row.
HLA1516.1-CPP-6_27-REQUESTINTERACTIONTRANSPORTATIONTYPECHAN-053,HLA1516.1-OM-001,IEEE 1516.1-2010,6.27,API-CPP,CPP_METHOD,The C++ API binding shall declare `RTIambassador::requestInteractionTransportationTypeChange` with the standard signature and exception surface.,C++ header static validation,tests/verification/test_spec_traceability_all_methods.py::test_all_generated_ambassador_methods_are_section_mapped;tests/verification/test_requirements_ledger_v013.py::test_requirements_ledger_covers_generated_api_surface,mapped,api/cpp,hla_1516_requirements_master_v1_0.csv,Source-derived raw_api metadata and the generated requirements ledger directly preserve the standard ambassador method signature surface for this binding row.
HLA1516.1-CPP-6_28-CONFIRMINTERACTIONTRANSPORTATIONTYPECHAN-197,HLA1516.1-OM-001,IEEE 1516.1-2010,6.28,API-CPP,CPP_METHOD,The C++ API binding shall declare `FederateAmbassador::confirmInteractionTransportationTypeChange` with the standard signature and exception surface.,C++ header static validation,tests/verification/test_spec_traceability_all_methods.py::test_all_generated_ambassador_methods_are_section_mapped;tests/verification/test_requirements_ledger_v013.py::test_requirements_ledger_covers_generated_api_surface,mapped,api/cpp,hla_1516_requirements_master_v1_0.csv,Source-derived raw_api metadata and the generated requirements ledger directly preserve the standard ambassador method signature surface for this binding row.
HLA1516.1-CPP-6_29-QUERYINTERACTIONTRANSPORTATIONTYPE-054,HLA1516.1-OM-001,IEEE 1516.1-2010,6.29,API-CPP,CPP_METHOD,The C++ API binding shall declare `RTIambassador::queryInteractionTransportationType` with the standard signature and exception surface.,C++ header static validation,tests/verification/test_spec_traceability_all_methods.py::test_all_generated_ambassador_methods_are_section_mapped;tests/verification/test_requirements_ledger_v013.py::test_requirements_ledger_covers_generated_api_surface,mapped,api/cpp,hla_1516_requirements_master_v1_0.csv,Source-derived raw_api metadata and the generated requirements ledger directly preserve the standard ambassador method signature surface for this binding row.
HLA1516.1-CPP-6_30-REPORTINTERACTIONTRANSPORTATIONTYPE-198,HLA1516.1-OM-001,IEEE 1516.1-2010,6.30,API-CPP,CPP_METHOD,The C++ API binding shall declare `FederateAmbassador::reportInteractionTransportationType` with the standard signature and exception surface.,C++ header static validation,tests/verification/test_spec_traceability_all_methods.py::test_all_generated_ambassador_methods_are_section_mapped;tests/verification/test_requirements_ledger_v013.py::test_requirements_ledger_covers_generated_api_surface,mapped,api/cpp,hla_1516_requirements_master_v1_0.csv,Source-derived raw_api metadata and the generated requirements ledger directly preserve the standard ambassador method signature surface for this binding row.
HLA1516.1-CPP-7_2-UNCONDITIONALATTRIBUTEOWNERSHIPDIVESTITU-055,HLA1516.1-OWN-001,IEEE 1516.1-2010,7.2,API-CPP,CPP_METHOD,The C++ API binding shall declare `RTIambassador::unconditionalAttributeOwnershipDivestiture` with the standard signature and exception surface.,C++ header static validation,tests/verification/test_spec_traceability_all_methods.py::test_all_generated_ambassador_methods_are_section_mapped;tests/verification/test_requirements_ledger_v013.py::test_requirements_ledger_covers_generated_api_surface,mapped,api/cpp,hla_1516_requirements_master_v1_0.csv,Source-derived raw_api metadata and the generated requirements ledger directly preserve the standard ambassador method signature surface for this binding row.
HLA1516.1-CPP-7_3-NEGOTIATEDATTRIBUTEOWNERSHIPDIVESTITURE-056,HLA1516.1-OWN-001,IEEE 1516.1-2010,7.3,API-CPP,CPP_METHOD,The C++ API binding shall declare `RTIambassador::negotiatedAttributeOwnershipDivestiture` with the standard signature and exception surface.,C++ header static validation,tests/verification/test_spec_traceability_all_methods.py::test_all_generated_ambassador_methods_are_section_mapped;tests/verification/test_requirements_ledger_v013.py::test_requirements_ledger_covers_generated_api_surface,mapped,api/cpp,hla_1516_requirements_master_v1_0.csv,Source-derived raw_api metadata and the generated requirements ledger directly preserve the standard ambassador method signature surface for this binding row.
HLA1516.1-CPP-7_4-REQUESTATTRIBUTEOWNERSHIPASSUMPTION-199,HLA1516.1-OWN-001,IEEE 1516.1-2010,7.4,API-CPP,CPP_METHOD,The C++ API binding shall declare `FederateAmbassador::requestAttributeOwnershipAssumption` with the standard signature and exception surface.,C++ header static validation,tests/verification/test_spec_traceability_all_methods.py::test_all_generated_ambassador_methods_are_section_mapped;tests/verification/test_requirements_ledger_v013.py::test_requirements_ledger_covers_generated_api_surface,mapped,api/cpp,hla_1516_requirements_master_v1_0.csv,Source-derived raw_api metadata and the generated requirements ledger directly preserve the standard ambassador method signature surface for this binding row.
HLA1516.1-CPP-7_5-REQUESTDIVESTITURECONFIRMATION-200,HLA1516.1-OWN-001,IEEE 1516.1-2010,7.5,API-CPP,CPP_METHOD,The C++ API binding shall declare `FederateAmbassador::requestDivestitureConfirmation` with the standard signature and exception surface.,C++ header static validation,tests/verification/test_spec_traceability_all_methods.py::test_all_generated_ambassador_methods_are_section_mapped;tests/verification/test_requirements_ledger_v013.py::test_requirements_ledger_covers_generated_api_surface,mapped,api/cpp,hla_1516_requirements_master_v1_0.csv,Source-derived raw_api metadata and the generated requirements ledger directly preserve the standard ambassador method signature surface for this binding row.
HLA1516.1-CPP-7_6-CONFIRMDIVESTITURE-057,HLA1516.1-OWN-001,IEEE 1516.1-2010,7.6,API-CPP,CPP_METHOD,The C++ API binding shall declare `RTIambassador::confirmDivestiture` with the standard signature and exception surface.,C++ header static validation,tests/verification/test_spec_traceability_all_methods.py::test_all_generated_ambassador_methods_are_section_mapped;tests/verification/test_requirements_ledger_v013.py::test_requirements_ledger_covers_generated_api_surface,mapped,api/cpp,hla_1516_requirements_master_v1_0.csv,Source-derived raw_api metadata and the generated requirements ledger directly preserve the standard ambassador method signature surface for this binding row.
HLA1516.1-CPP-7_7-ATTRIBUTEOWNERSHIPACQUISITIONNOTIFICATIO-201,HLA1516.1-OWN-001,IEEE 1516.1-2010,7.7,API-CPP,CPP_METHOD,The C++ API binding shall declare `FederateAmbassador::attributeOwnershipAcquisitionNotification` with the standard signature and exception surface.,C++ header static validation,tests/verification/test_spec_traceability_all_methods.py::test_all_generated_ambassador_methods_are_section_mapped;tests/verification/test_requirements_ledger_v013.py::test_requirements_ledger_covers_generated_api_surface,mapped,api/cpp,hla_1516_requirements_master_v1_0.csv,Source-derived raw_api metadata and the generated requirements ledger directly preserve the standard ambassador method signature surface for this binding row.
HLA1516.1-CPP-7_8-ATTRIBUTEOWNERSHIPACQUISITION-058,HLA1516.1-OWN-001,IEEE 1516.1-2010,7.8,API-CPP,CPP_METHOD,The C++ API binding shall declare `RTIambassador::attributeOwnershipAcquisition` with the standard signature and exception surface.,C++ header static validation,tests/verification/test_spec_traceability_all_methods.py::test_all_generated_ambassador_methods_are_section_mapped;tests/verification/test_requirements_ledger_v013.py::test_requirements_ledger_covers_generated_api_surface,mapped,api/cpp,hla_1516_requirements_master_v1_0.csv,Source-derived raw_api metadata and the generated requirements ledger directly preserve the standard ambassador method signature surface for this binding row.
HLA1516.1-CPP-7_9-ATTRIBUTEOWNERSHIPACQUISITIONIFAVAILABLE-059,HLA1516.1-OWN-001,IEEE 1516.1-2010,7.9,API-CPP,CPP_METHOD,The C++ API binding shall declare `RTIambassador::attributeOwnershipAcquisitionIfAvailable` with the standard signature and exception surface.,C++ header static validation,tests/verification/test_spec_traceability_all_methods.py::test_all_generated_ambassador_methods_are_section_mapped;tests/verification/test_requirements_ledger_v013.py::test_requirements_ledger_covers_generated_api_surface,mapped,api/cpp,hla_1516_requirements_master_v1_0.csv,Source-derived raw_api metadata and the generated requirements ledger directly preserve the standard ambassador method signature surface for this binding row.
HLA1516.1-CPP-7_10-ATTRIBUTEOWNERSHIPUNAVAILABLE-202,HLA1516.1-OWN-001,IEEE 1516.1-2010,7.10,API-CPP,CPP_METHOD,The C++ API binding shall declare `FederateAmbassador::attributeOwnershipUnavailable` with the standard signature and exception surface.,C++ header static validation,tests/verification/test_spec_traceability_all_methods.py::test_all_generated_ambassador_methods_are_section_mapped;tests/verification/test_requirements_ledger_v013.py::test_requirements_ledger_covers_generated_api_surface,mapped,api/cpp,hla_1516_requirements_master_v1_0.csv,Source-derived raw_api metadata and the generated requirements ledger directly preserve the standard ambassador method signature surface for this binding row.
HLA1516.1-CPP-7_11-REQUESTATTRIBUTEOWNERSHIPRELEASE-203,HLA1516.1-OWN-001,IEEE 1516.1-2010,7.11,API-CPP,CPP_METHOD,The C++ API binding shall declare `FederateAmbassador::requestAttributeOwnershipRelease` with the standard signature and exception surface.,C++ header static validation,tests/verification/test_spec_traceability_all_methods.py::test_all_generated_ambassador_methods_are_section_mapped;tests/verification/test_requirements_ledger_v013.py::test_requirements_ledger_covers_generated_api_surface,mapped,api/cpp,hla_1516_requirements_master_v1_0.csv,Source-derived raw_api metadata and the generated requirements ledger directly preserve the standard ambassador method signature surface for this binding row.
HLA1516.1-CPP-7_12-ATTRIBUTEOWNERSHIPRELEASEDENIED-060,HLA1516.1-OWN-001,IEEE 1516.1-2010,7.12,API-CPP,CPP_METHOD,The C++ API binding shall declare `RTIambassador::attributeOwnershipReleaseDenied` with the standard signature and exception surface.,C++ header static validation,tests/verification/test_spec_traceability_all_methods.py::test_all_generated_ambassador_methods_are_section_mapped;tests/verification/test_requirements_ledger_v013.py::test_requirements_ledger_covers_generated_api_surface,mapped,api/cpp,hla_1516_requirements_master_v1_0.csv,Source-derived raw_api metadata and the generated requirements ledger directly preserve the standard ambassador method signature surface for this binding row.
HLA1516.1-CPP-7_13-ATTRIBUTEOWNERSHIPDIVESTITUREIFWANTED-061,HLA1516.1-OWN-001,IEEE 1516.1-2010,7.13,API-CPP,CPP_METHOD,The C++ API binding shall declare `RTIambassador::attributeOwnershipDivestitureIfWanted` with the standard signature and exception surface.,C++ header static validation,tests/verification/test_spec_traceability_all_methods.py::test_all_generated_ambassador_methods_are_section_mapped;tests/verification/test_requirements_ledger_v013.py::test_requirements_ledger_covers_generated_api_surface,mapped,api/cpp,hla_1516_requirements_master_v1_0.csv,Source-derived raw_api metadata and the generated requirements ledger directly preserve the standard ambassador method signature surface for this binding row.
HLA1516.1-CPP-7_14-CANCELNEGOTIATEDATTRIBUTEOWNERSHIPDIVEST-062,HLA1516.1-OWN-001,IEEE 1516.1-2010,7.14,API-CPP,CPP_METHOD,The C++ API binding shall declare `RTIambassador::cancelNegotiatedAttributeOwnershipDivestiture` with the standard signature and exception surface.,C++ header static validation,tests/verification/test_spec_traceability_all_methods.py::test_all_generated_ambassador_methods_are_section_mapped;tests/verification/test_requirements_ledger_v013.py::test_requirements_ledger_covers_generated_api_surface,mapped,api/cpp,hla_1516_requirements_master_v1_0.csv,Source-derived raw_api metadata and the generated requirements ledger directly preserve the standard ambassador method signature surface for this binding row.
