requirement_id,standard,clause,source_title,capability,feature,requirement_text,normative_keyword,implementation_area,verification_method,test_id,status,priority,source_note,requirement_type,parent_requirement_id,source_detail,service_name,service_direction,transport_scope,mom_observable,verification_notes
HLA1516.1-OM-6_14-SVC-001,IEEE 1516.1-2010,6.14,Object Management,CAP-OM,OM-DELETE-OBJECT-INSTANCE,RTI shall provide the Delete Object Instance service.,shall,rti.object_management.deleteObjectInstance,unit + integration + API conformance test,TEST-OM-6_14-SVC-001,Draft,P0,v1.0 derived from parsed IEEE 1516.1 Java API catalog plus service-group engineering decomposition.,clause_6_svc,,RTIambassador.deleteObjectInstance; 2 overload(s); Java API exceptions: DeletePrivilegeNotHeld; FederateNotExecutionMember; InvalidLogicalTime; NotConnected; ObjectInstanceNotKnown; RTIinternalError; RestoreInProgress; SaveInProgress,Delete Object Instance,federate-initiated,native baseline; grpc/rest transport equivalence where applicable,partial,Review against PDF prose before treating as certification-grade requirement.
HLA1516.1-OM-6_14-SIG-002,IEEE 1516.1-2010,6.14,Object Management,CAP-OM,OM-DELETE-OBJECT-INSTANCE,Implementation shall support the standard API signature set for Delete Object Instance: overload 1: (ObjectInstanceHandle objectHandle; byte[] userSuppliedTag) -> void | overload 2: (ObjectInstanceHandle objectHandle; byte[] userSuppliedTag; LogicalTime theTime) -> MessageRetractionReturn.,shall,api_bindings.RTIambassador.deleteObjectInstance,static API signature test,TEST-OM-6_14-SIG-002,Draft,P0,v1.0 derived from parsed IEEE 1516.1 Java API catalog plus service-group engineering decomposition.,clause_6_sig,HLA1516.1-OM-6_14-SVC-001,RTIambassador.deleteObjectInstance; 2 overload(s); Java API exceptions: DeletePrivilegeNotHeld; FederateNotExecutionMember; InvalidLogicalTime; NotConnected; ObjectInstanceNotKnown; RTIinternalError; RestoreInProgress; SaveInProgress,Delete Object Instance,federate-initiated,native baseline; grpc/rest transport equivalence where applicable,partial,Review against PDF prose before treating as certification-grade requirement.
HLA1516.1-OM-6_14-ARG-003,IEEE 1516.1-2010,6.14,Object Management,CAP-OM,OM-DELETE-OBJECT-INSTANCE,"Implementation shall validate supplied arguments for Delete Object Instance, including handles, names, sets, time values, tags, regions, and factories applicable to Clause 6.14.",shall,rti.object_management.validation,unit + negative integration test,TEST-OM-6_14-ARG-003,Draft,P0,v1.0 derived from parsed IEEE 1516.1 Java API catalog plus service-group engineering decomposition.,clause_6_arg,HLA1516.1-OM-6_14-SVC-001,RTIambassador.deleteObjectInstance; 2 overload(s); Java API exceptions: DeletePrivilegeNotHeld; FederateNotExecutionMember; InvalidLogicalTime; NotConnected; ObjectInstanceNotKnown; RTIinternalError; RestoreInProgress; SaveInProgress,Delete Object Instance,federate-initiated,native baseline; grpc/rest transport equivalence where applicable,partial,Review against PDF prose before treating as certification-grade requirement.
HLA1516.1-OM-6_14-PRE-004,IEEE 1516.1-2010,6.14,Object Management,CAP-OM,OM-DELETE-OBJECT-INSTANCE,"Implementation shall enforce execution-state preconditions for Delete Object Instance, including connected/joined state, publication/subscription/ownership/time/DDM state, and callback-context restrictions where applicable.",shall,rti.object_management.preconditions,state-machine test,TEST-OM-6_14-PRE-004,Draft,P0,v1.0 derived from parsed IEEE 1516.1 Java API catalog plus service-group engineering decomposition.,clause_6_pre,HLA1516.1-OM-6_14-SVC-001,RTIambassador.deleteObjectInstance; 2 overload(s); Java API exceptions: DeletePrivilegeNotHeld; FederateNotExecutionMember; InvalidLogicalTime; NotConnected; ObjectInstanceNotKnown; RTIinternalError; RestoreInProgress; SaveInProgress,Delete Object Instance,federate-initiated,native baseline; grpc/rest transport equivalence where applicable,partial,Review against PDF prose before treating as certification-grade requirement.
HLA1516.1-OM-6_14-EFF-005,IEEE 1516.1-2010,6.14,Object Management,CAP-OM,OM-DELETE-OBJECT-INSTANCE,RTI shall delete the object instance from the federation execution and cause known subscribed federates to remove the instance according to ordering/time semantics.,shall,rti.object_management.effects,integration + scenario test,TEST-OM-6_14-EFF-005,Draft,P0,v1.0 derived from parsed IEEE 1516.1 Java API catalog plus service-group engineering decomposition.,clause_6_eff,HLA1516.1-OM-6_14-SVC-001,RTIambassador.deleteObjectInstance; 2 overload(s); Java API exceptions: DeletePrivilegeNotHeld; FederateNotExecutionMember; InvalidLogicalTime; NotConnected; ObjectInstanceNotKnown; RTIinternalError; RestoreInProgress; SaveInProgress,Delete Object Instance,federate-initiated,native baseline; grpc/rest transport equivalence where applicable,partial,Review against PDF prose before treating as certification-grade requirement.
HLA1516.1-OM-6_14-EXC-006,IEEE 1516.1-2010,6.14,Object Management,CAP-OM,OM-DELETE-OBJECT-INSTANCE,"Implementation shall raise or report the standard exception conditions for Delete Object Instance, including: DeletePrivilegeNotHeld; FederateNotExecutionMember; InvalidLogicalTime; NotConnected; ObjectInstanceNotKnown; RTIinternalError; RestoreInProgress; SaveInProgress.",shall,rti.object_management.exceptions,negative conformance test,TEST-OM-6_14-EXC-006,Draft,P0,v1.0 derived from parsed IEEE 1516.1 Java API catalog plus service-group engineering decomposition.,clause_6_exc,HLA1516.1-OM-6_14-SVC-001,RTIambassador.deleteObjectInstance; 2 overload(s); Java API exceptions: DeletePrivilegeNotHeld; FederateNotExecutionMember; InvalidLogicalTime; NotConnected; ObjectInstanceNotKnown; RTIinternalError; RestoreInProgress; SaveInProgress,Delete Object Instance,federate-initiated,native baseline; grpc/rest transport equivalence where applicable,partial,Review against PDF prose before treating as certification-grade requirement.
HLA1516.1-OM-6_14-MOM-007,IEEE 1516.1-2010,6.14,Object Management,CAP-OM,OM-DELETE-OBJECT-INSTANCE,Implementation shall expose Delete Object Instance activity through MOM/service reporting or related management state when the corresponding MOM reporting is enabled or applicable.,shall,rti.mom.reporting.object_management,MOM observer test,TEST-OM-6_14-MOM-007,Draft,P0,v1.0 derived from parsed IEEE 1516.1 Java API catalog plus service-group engineering decomposition.,clause_6_mom,HLA1516.1-OM-6_14-SVC-001,RTIambassador.deleteObjectInstance; 2 overload(s); Java API exceptions: DeletePrivilegeNotHeld; FederateNotExecutionMember; InvalidLogicalTime; NotConnected; ObjectInstanceNotKnown; RTIinternalError; RestoreInProgress; SaveInProgress,Delete Object Instance,federate-initiated,native baseline; grpc/rest transport equivalence where applicable,yes,Review against PDF prose before treating as certification-grade requirement.
HLA1516.1-OM-6_15-SVC-001,IEEE 1516.1-2010,6.15,Object Management,CAP-OM,OM-REMOVE-OBJECT-INSTANCE,RTI shall provide the Remove Object Instance service.,shall,rti.object_management.removeObjectInstance,unit + integration + API conformance test,TEST-OM-6_15-SVC-001,Draft,P0,v1.0 derived from parsed IEEE 1516.1 Java API catalog plus service-group engineering decomposition.,clause_6_svc,,FederateAmbassador.removeObjectInstance; 3 overload(s); Java API exceptions: FederateInternalError,Remove Object Instance,RTI-initiated callback,native baseline; grpc/rest transport equivalence where applicable,partial,Review against PDF prose before treating as certification-grade requirement.
HLA1516.1-OM-6_15-SIG-002,IEEE 1516.1-2010,6.15,Object Management,CAP-OM,OM-REMOVE-OBJECT-INSTANCE,Implementation shall support the standard API signature set for Remove Object Instance: overload 1: (ObjectInstanceHandle theObject; byte[] userSuppliedTag; OrderType sentOrdering; SupplementalRemoveInfo removeInfo) -> void | overload 2: (ObjectInstanceHandle theObject; byte[] userSuppliedTag; OrderType sentOrdering; LogicalTime theTime; OrderType receivedOrdering; SupplementalRemoveInfo removeInfo) -> void | overload 3: (ObjectInstanceHandle theObject; byte[] userSuppliedTag; OrderType sentOrdering; LogicalTime theTime; OrderType receivedOrdering; MessageRetractionHandle retractionHandle; SupplementalRemoveInfo removeInfo) -> void.,shall,api_bindings.FederateAmbassador.removeObjectInstance,static API signature test,TEST-OM-6_15-SIG-002,Draft,P0,v1.0 derived from parsed IEEE 1516.1 Java API catalog plus service-group engineering decomposition.,clause_6_sig,HLA1516.1-OM-6_15-CB-001,FederateAmbassador.removeObjectInstance; 3 overload(s); Java API exceptions: FederateInternalError,Remove Object Instance,RTI-initiated callback,native baseline; grpc/rest transport equivalence where applicable,partial,Review against PDF prose before treating as certification-grade requirement.
HLA1516.1-OM-6_15-ARG-003,IEEE 1516.1-2010,6.15,Object Management,CAP-OM,OM-REMOVE-OBJECT-INSTANCE,"Implementation shall validate supplied arguments for Remove Object Instance, including handles, names, sets, time values, tags, regions, and factories applicable to Clause 6.15.",shall,rti.object_management.validation,unit + negative integration test,TEST-OM-6_15-ARG-003,Draft,P0,v1.0 derived from parsed IEEE 1516.1 Java API catalog plus service-group engineering decomposition.,clause_6_arg,HLA1516.1-OM-6_15-CB-001,FederateAmbassador.removeObjectInstance; 3 overload(s); Java API exceptions: FederateInternalError,Remove Object Instance,RTI-initiated callback,native baseline; grpc/rest transport equivalence where applicable,partial,Review against PDF prose before treating as certification-grade requirement.
HLA1516.1-OM-6_15-PRE-004,IEEE 1516.1-2010,6.15,Object Management,CAP-OM,OM-REMOVE-OBJECT-INSTANCE,"Implementation shall enforce execution-state preconditions for Remove Object Instance, including connected/joined state, publication/subscription/ownership/time/DDM state, and callback-context restrictions where applicable.",shall,rti.object_management.preconditions,state-machine test,TEST-OM-6_15-PRE-004,Draft,P0,v1.0 derived from parsed IEEE 1516.1 Java API catalog plus service-group engineering decomposition.,clause_6_pre,HLA1516.1-OM-6_15-CB-001,FederateAmbassador.removeObjectInstance; 3 overload(s); Java API exceptions: FederateInternalError,Remove Object Instance,RTI-initiated callback,native baseline; grpc/rest transport equivalence where applicable,partial,Review against PDF prose before treating as certification-grade requirement.
HLA1516.1-OM-6_15-EFF-005,IEEE 1516.1-2010,6.15,Object Management,CAP-OM,OM-REMOVE-OBJECT-INSTANCE,Federate ambassador shall be notified when a known object instance is removed from the federation execution.,shall,rti.object_management.effects,integration + scenario test,TEST-OM-6_15-EFF-005,Draft,P0,v1.0 derived from parsed IEEE 1516.1 Java API catalog plus service-group engineering decomposition.,clause_6_eff,HLA1516.1-OM-6_15-CB-001,FederateAmbassador.removeObjectInstance; 3 overload(s); Java API exceptions: FederateInternalError,Remove Object Instance,RTI-initiated callback,native baseline; grpc/rest transport equivalence where applicable,partial,Review against PDF prose before treating as certification-grade requirement.
HLA1516.1-OM-6_15-EXC-006,IEEE 1516.1-2010,6.15,Object Management,CAP-OM,OM-REMOVE-OBJECT-INSTANCE,"Implementation shall raise or report the standard exception conditions for Remove Object Instance, including: FederateInternalError.",shall,rti.object_management.exceptions,negative conformance test,TEST-OM-6_15-EXC-006,Draft,P0,v1.0 derived from parsed IEEE 1516.1 Java API catalog plus service-group engineering decomposition.,clause_6_exc,HLA1516.1-OM-6_15-CB-001,FederateAmbassador.removeObjectInstance; 3 overload(s); Java API exceptions: FederateInternalError,Remove Object Instance,RTI-initiated callback,native baseline; grpc/rest transport equivalence where applicable,partial,Review against PDF prose before treating as certification-grade requirement.
HLA1516.1-OM-6_15-MOM-007,IEEE 1516.1-2010,6.15,Object Management,CAP-OM,OM-REMOVE-OBJECT-INSTANCE,Implementation shall expose Remove Object Instance activity through MOM/service reporting or related management state when the corresponding MOM reporting is enabled or applicable.,shall,rti.mom.reporting.object_management,MOM observer test,TEST-OM-6_15-MOM-007,Draft,P0,v1.0 derived from parsed IEEE 1516.1 Java API catalog plus service-group engineering decomposition.,clause_6_mom,HLA1516.1-OM-6_15-CB-001,FederateAmbassador.removeObjectInstance; 3 overload(s); Java API exceptions: FederateInternalError,Remove Object Instance,RTI-initiated callback,native baseline; grpc/rest transport equivalence where applicable,yes,Review against PDF prose before treating as certification-grade requirement.
HLA1516.1-OM-6_16-SVC-001,IEEE 1516.1-2010,6.16,Object Management,CAP-OM,OM-LOCAL-DELETE-OBJECT-INSTANCE,RTI shall provide the Local Delete Object Instance service.,shall,rti.object_management.localDeleteObjectInstance,unit + integration + API conformance test,TEST-OM-6_16-SVC-001,Draft,P0,v1.0 derived from parsed IEEE 1516.1 Java API catalog plus service-group engineering decomposition.,clause_6_svc,,RTIambassador.localDeleteObjectInstance; 1 overload(s); Java API exceptions: FederateNotExecutionMember; FederateOwnsAttributes; NotConnected; ObjectInstanceNotKnown; OwnershipAcquisitionPending; RTIinternalError; RestoreInProgress; SaveInProgress,Local Delete Object Instance,federate-initiated,native baseline; grpc/rest transport equivalence where applicable,partial,Review against PDF prose before treating as certification-grade requirement.
HLA1516.1-OM-6_16-SIG-002,IEEE 1516.1-2010,6.16,Object Management,CAP-OM,OM-LOCAL-DELETE-OBJECT-INSTANCE,Implementation shall support the standard API signature set for Local Delete Object Instance: overload 1: (ObjectInstanceHandle objectHandle) -> void.,shall,api_bindings.RTIambassador.localDeleteObjectInstance,static API signature test,TEST-OM-6_16-SIG-002,Draft,P0,v1.0 derived from parsed IEEE 1516.1 Java API catalog plus service-group engineering decomposition.,clause_6_sig,HLA1516.1-OM-6_16-SVC-001,RTIambassador.localDeleteObjectInstance; 1 overload(s); Java API exceptions: FederateNotExecutionMember; FederateOwnsAttributes; NotConnected; ObjectInstanceNotKnown; OwnershipAcquisitionPending; RTIinternalError; RestoreInProgress; SaveInProgress,Local Delete Object Instance,federate-initiated,native baseline; grpc/rest transport equivalence where applicable,partial,Review against PDF prose before treating as certification-grade requirement.
HLA1516.1-OM-6_16-ARG-003,IEEE 1516.1-2010,6.16,Object Management,CAP-OM,OM-LOCAL-DELETE-OBJECT-INSTANCE,"Implementation shall validate supplied arguments for Local Delete Object Instance, including handles, names, sets, time values, tags, regions, and factories applicable to Clause 6.16.",shall,rti.object_management.validation,unit + negative integration test,TEST-OM-6_16-ARG-003,Draft,P0,v1.0 derived from parsed IEEE 1516.1 Java API catalog plus service-group engineering decomposition.,clause_6_arg,HLA1516.1-OM-6_16-SVC-001,RTIambassador.localDeleteObjectInstance; 1 overload(s); Java API exceptions: FederateNotExecutionMember; FederateOwnsAttributes; NotConnected; ObjectInstanceNotKnown; OwnershipAcquisitionPending; RTIinternalError; RestoreInProgress; SaveInProgress,Local Delete Object Instance,federate-initiated,native baseline; grpc/rest transport equivalence where applicable,partial,Review against PDF prose before treating as certification-grade requirement.
HLA1516.1-OM-6_16-PRE-004,IEEE 1516.1-2010,6.16,Object Management,CAP-OM,OM-LOCAL-DELETE-OBJECT-INSTANCE,"Implementation shall enforce execution-state preconditions for Local Delete Object Instance, including connected/joined state, publication/subscription/ownership/time/DDM state, and callback-context restrictions where applicable.",shall,rti.object_management.preconditions,state-machine test,TEST-OM-6_16-PRE-004,Draft,P0,v1.0 derived from parsed IEEE 1516.1 Java API catalog plus service-group engineering decomposition.,clause_6_pre,HLA1516.1-OM-6_16-SVC-001,RTIambassador.localDeleteObjectInstance; 1 overload(s); Java API exceptions: FederateNotExecutionMember; FederateOwnsAttributes; NotConnected; ObjectInstanceNotKnown; OwnershipAcquisitionPending; RTIinternalError; RestoreInProgress; SaveInProgress,Local Delete Object Instance,federate-initiated,native baseline; grpc/rest transport equivalence where applicable,partial,Review against PDF prose before treating as certification-grade requirement.
HLA1516.1-OM-6_16-EFF-005,IEEE 1516.1-2010,6.16,Object Management,CAP-OM,OM-LOCAL-DELETE-OBJECT-INSTANCE,RTI shall remove the invoking federate's local knowledge of the object instance without deleting the federation-wide object instance.,shall,rti.object_management.effects,integration + scenario test,TEST-OM-6_16-EFF-005,Draft,P0,v1.0 derived from parsed IEEE 1516.1 Java API catalog plus service-group engineering decomposition.,clause_6_eff,HLA1516.1-OM-6_16-SVC-001,RTIambassador.localDeleteObjectInstance; 1 overload(s); Java API exceptions: FederateNotExecutionMember; FederateOwnsAttributes; NotConnected; ObjectInstanceNotKnown; OwnershipAcquisitionPending; RTIinternalError; RestoreInProgress; SaveInProgress,Local Delete Object Instance,federate-initiated,native baseline; grpc/rest transport equivalence where applicable,partial,Review against PDF prose before treating as certification-grade requirement.
HLA1516.1-OM-6_16-EXC-006,IEEE 1516.1-2010,6.16,Object Management,CAP-OM,OM-LOCAL-DELETE-OBJECT-INSTANCE,"Implementation shall raise or report the standard exception conditions for Local Delete Object Instance, including: FederateNotExecutionMember; FederateOwnsAttributes; NotConnected; ObjectInstanceNotKnown; OwnershipAcquisitionPending; RTIinternalError; RestoreInProgress; SaveInProgress.",shall,rti.object_management.exceptions,negative conformance test,TEST-OM-6_16-EXC-006,Draft,P0,v1.0 derived from parsed IEEE 1516.1 Java API catalog plus service-group engineering decomposition.,clause_6_exc,HLA1516.1-OM-6_16-SVC-001,RTIambassador.localDeleteObjectInstance; 1 overload(s); Java API exceptions: FederateNotExecutionMember; FederateOwnsAttributes; NotConnected; ObjectInstanceNotKnown; OwnershipAcquisitionPending; RTIinternalError; RestoreInProgress; SaveInProgress,Local Delete Object Instance,federate-initiated,native baseline; grpc/rest transport equivalence where applicable,partial,Review against PDF prose before treating as certification-grade requirement.
HLA1516.1-OM-6_16-MOM-007,IEEE 1516.1-2010,6.16,Object Management,CAP-OM,OM-LOCAL-DELETE-OBJECT-INSTANCE,Implementation shall expose Local Delete Object Instance activity through MOM/service reporting or related management state when the corresponding MOM reporting is enabled or applicable.,shall,rti.mom.reporting.object_management,MOM observer test,TEST-OM-6_16-MOM-007,Draft,P0,v1.0 derived from parsed IEEE 1516.1 Java API catalog plus service-group engineering decomposition.,clause_6_mom,HLA1516.1-OM-6_16-SVC-001,RTIambassador.localDeleteObjectInstance; 1 overload(s); Java API exceptions: FederateNotExecutionMember; FederateOwnsAttributes; NotConnected; ObjectInstanceNotKnown; OwnershipAcquisitionPending; RTIinternalError; RestoreInProgress; SaveInProgress,Local Delete Object Instance,federate-initiated,native baseline; grpc/rest transport equivalence where applicable,yes,Review against PDF prose before treating as certification-grade requirement.
HLA1516.1-OM-6_17-SVC-001,IEEE 1516.1-2010,6.17,Object Management,CAP-OM,OM-ATTRIBUTES-IN-SCOPE,RTI shall provide the Attributes In Scope service.,shall,rti.object_management.attributesInScope,unit + integration + API conformance test,TEST-OM-6_17-SVC-001,Draft,P0,v1.0 derived from parsed IEEE 1516.1 Java API catalog plus service-group engineering decomposition.,clause_6_svc,,FederateAmbassador.attributesInScope; 1 overload(s); Java API exceptions: FederateInternalError,Attributes In Scope,RTI-initiated callback,native baseline; grpc/rest transport equivalence where applicable,partial,Review against PDF prose before treating as certification-grade requirement.
HLA1516.1-OM-6_17-SIG-002,IEEE 1516.1-2010,6.17,Object Management,CAP-OM,OM-ATTRIBUTES-IN-SCOPE,Implementation shall support the standard API signature set for Attributes In Scope: overload 1: (ObjectInstanceHandle theObject; AttributeHandleSet theAttributes) -> void.,shall,api_bindings.FederateAmbassador.attributesInScope,static API signature test,TEST-OM-6_17-SIG-002,Draft,P0,v1.0 derived from parsed IEEE 1516.1 Java API catalog plus service-group engineering decomposition.,clause_6_sig,HLA1516.1-OM-6_17-CB-001,FederateAmbassador.attributesInScope; 1 overload(s); Java API exceptions: FederateInternalError,Attributes In Scope,RTI-initiated callback,native baseline; grpc/rest transport equivalence where applicable,partial,Review against PDF prose before treating as certification-grade requirement.
HLA1516.1-OM-6_17-ARG-003,IEEE 1516.1-2010,6.17,Object Management,CAP-OM,OM-ATTRIBUTES-IN-SCOPE,"Implementation shall validate supplied arguments for Attributes In Scope, including handles, names, sets, time values, tags, regions, and factories applicable to Clause 6.17.",shall,rti.object_management.validation,unit + negative integration test,TEST-OM-6_17-ARG-003,Draft,P0,v1.0 derived from parsed IEEE 1516.1 Java API catalog plus service-group engineering decomposition.,clause_6_arg,HLA1516.1-OM-6_17-CB-001,FederateAmbassador.attributesInScope; 1 overload(s); Java API exceptions: FederateInternalError,Attributes In Scope,RTI-initiated callback,native baseline; grpc/rest transport equivalence where applicable,partial,Review against PDF prose before treating as certification-grade requirement.
HLA1516.1-OM-6_17-PRE-004,IEEE 1516.1-2010,6.17,Object Management,CAP-OM,OM-ATTRIBUTES-IN-SCOPE,"Implementation shall enforce execution-state preconditions for Attributes In Scope, including connected/joined state, publication/subscription/ownership/time/DDM state, and callback-context restrictions where applicable.",shall,rti.object_management.preconditions,state-machine test,TEST-OM-6_17-PRE-004,Draft,P0,v1.0 derived from parsed IEEE 1516.1 Java API catalog plus service-group engineering decomposition.,clause_6_pre,HLA1516.1-OM-6_17-CB-001,FederateAmbassador.attributesInScope; 1 overload(s); Java API exceptions: FederateInternalError,Attributes In Scope,RTI-initiated callback,native baseline; grpc/rest transport equivalence where applicable,partial,Review against PDF prose before treating as certification-grade requirement.
HLA1516.1-OM-6_17-EFF-005,IEEE 1516.1-2010,6.17,Object Management,CAP-OM,OM-ATTRIBUTES-IN-SCOPE,Federate ambassador shall be notified when subscribed attributes become in scope.,shall,rti.object_management.effects,integration + scenario test,TEST-OM-6_17-EFF-005,Draft,P0,v1.0 derived from parsed IEEE 1516.1 Java API catalog plus service-group engineering decomposition.,clause_6_eff,HLA1516.1-OM-6_17-CB-001,FederateAmbassador.attributesInScope; 1 overload(s); Java API exceptions: FederateInternalError,Attributes In Scope,RTI-initiated callback,native baseline; grpc/rest transport equivalence where applicable,partial,Review against PDF prose before treating as certification-grade requirement.
HLA1516.1-OM-6_17-EXC-006,IEEE 1516.1-2010,6.17,Object Management,CAP-OM,OM-ATTRIBUTES-IN-SCOPE,"Implementation shall raise or report the standard exception conditions for Attributes In Scope, including: FederateInternalError.",shall,rti.object_management.exceptions,negative conformance test,TEST-OM-6_17-EXC-006,Draft,P0,v1.0 derived from parsed IEEE 1516.1 Java API catalog plus service-group engineering decomposition.,clause_6_exc,HLA1516.1-OM-6_17-CB-001,FederateAmbassador.attributesInScope; 1 overload(s); Java API exceptions: FederateInternalError,Attributes In Scope,RTI-initiated callback,native baseline; grpc/rest transport equivalence where applicable,partial,Review against PDF prose before treating as certification-grade requirement.
HLA1516.1-OM-6_17-MOM-007,IEEE 1516.1-2010,6.17,Object Management,CAP-OM,OM-ATTRIBUTES-IN-SCOPE,Implementation shall expose Attributes In Scope activity through MOM/service reporting or related management state when the corresponding MOM reporting is enabled or applicable.,shall,rti.mom.reporting.object_management,MOM observer test,TEST-OM-6_17-MOM-007,Draft,P0,v1.0 derived from parsed IEEE 1516.1 Java API catalog plus service-group engineering decomposition.,clause_6_mom,HLA1516.1-OM-6_17-CB-001,FederateAmbassador.attributesInScope; 1 overload(s); Java API exceptions: FederateInternalError,Attributes In Scope,RTI-initiated callback,native baseline; grpc/rest transport equivalence where applicable,yes,Review against PDF prose before treating as certification-grade requirement.
HLA1516.1-OM-6_18-SVC-001,IEEE 1516.1-2010,6.18,Object Management,CAP-OM,OM-ATTRIBUTES-OUT-OF-SCOPE,RTI shall provide the Attributes Out Of Scope service.,shall,rti.object_management.attributesOutOfScope,unit + integration + API conformance test,TEST-OM-6_18-SVC-001,Draft,P0,v1.0 derived from parsed IEEE 1516.1 Java API catalog plus service-group engineering decomposition.,clause_6_svc,,FederateAmbassador.attributesOutOfScope; 1 overload(s); Java API exceptions: FederateInternalError,Attributes Out Of Scope,RTI-initiated callback,native baseline; grpc/rest transport equivalence where applicable,partial,Review against PDF prose before treating as certification-grade requirement.
HLA1516.1-OM-6_18-SIG-002,IEEE 1516.1-2010,6.18,Object Management,CAP-OM,OM-ATTRIBUTES-OUT-OF-SCOPE,Implementation shall support the standard API signature set for Attributes Out Of Scope: overload 1: (ObjectInstanceHandle theObject; AttributeHandleSet theAttributes) -> void.,shall,api_bindings.FederateAmbassador.attributesOutOfScope,static API signature test,TEST-OM-6_18-SIG-002,Draft,P0,v1.0 derived from parsed IEEE 1516.1 Java API catalog plus service-group engineering decomposition.,clause_6_sig,HLA1516.1-OM-6_18-CB-001,FederateAmbassador.attributesOutOfScope; 1 overload(s); Java API exceptions: FederateInternalError,Attributes Out Of Scope,RTI-initiated callback,native baseline; grpc/rest transport equivalence where applicable,partial,Review against PDF prose before treating as certification-grade requirement.
HLA1516.1-OM-6_18-ARG-003,IEEE 1516.1-2010,6.18,Object Management,CAP-OM,OM-ATTRIBUTES-OUT-OF-SCOPE,"Implementation shall validate supplied arguments for Attributes Out Of Scope, including handles, names, sets, time values, tags, regions, and factories applicable to Clause 6.18.",shall,rti.object_management.validation,unit + negative integration test,TEST-OM-6_18-ARG-003,Draft,P0,v1.0 derived from parsed IEEE 1516.1 Java API catalog plus service-group engineering decomposition.,clause_6_arg,HLA1516.1-OM-6_18-CB-001,FederateAmbassador.attributesOutOfScope; 1 overload(s); Java API exceptions: FederateInternalError,Attributes Out Of Scope,RTI-initiated callback,native baseline; grpc/rest transport equivalence where applicable,partial,Review against PDF prose before treating as certification-grade requirement.
HLA1516.1-OM-6_18-PRE-004,IEEE 1516.1-2010,6.18,Object Management,CAP-OM,OM-ATTRIBUTES-OUT-OF-SCOPE,"Implementation shall enforce execution-state preconditions for Attributes Out Of Scope, including connected/joined state, publication/subscription/ownership/time/DDM state, and callback-context restrictions where applicable.",shall,rti.object_management.preconditions,state-machine test,TEST-OM-6_18-PRE-004,Draft,P0,v1.0 derived from parsed IEEE 1516.1 Java API catalog plus service-group engineering decomposition.,clause_6_pre,HLA1516.1-OM-6_18-CB-001,FederateAmbassador.attributesOutOfScope; 1 overload(s); Java API exceptions: FederateInternalError,Attributes Out Of Scope,RTI-initiated callback,native baseline; grpc/rest transport equivalence where applicable,partial,Review against PDF prose before treating as certification-grade requirement.
HLA1516.1-OM-6_18-EFF-005,IEEE 1516.1-2010,6.18,Object Management,CAP-OM,OM-ATTRIBUTES-OUT-OF-SCOPE,Federate ambassador shall be notified when subscribed attributes leave scope.,shall,rti.object_management.effects,integration + scenario test,TEST-OM-6_18-EFF-005,Draft,P0,v1.0 derived from parsed IEEE 1516.1 Java API catalog plus service-group engineering decomposition.,clause_6_eff,HLA1516.1-OM-6_18-CB-001,FederateAmbassador.attributesOutOfScope; 1 overload(s); Java API exceptions: FederateInternalError,Attributes Out Of Scope,RTI-initiated callback,native baseline; grpc/rest transport equivalence where applicable,partial,Review against PDF prose before treating as certification-grade requirement.
HLA1516.1-OM-6_18-EXC-006,IEEE 1516.1-2010,6.18,Object Management,CAP-OM,OM-ATTRIBUTES-OUT-OF-SCOPE,"Implementation shall raise or report the standard exception conditions for Attributes Out Of Scope, including: FederateInternalError.",shall,rti.object_management.exceptions,negative conformance test,TEST-OM-6_18-EXC-006,Draft,P0,v1.0 derived from parsed IEEE 1516.1 Java API catalog plus service-group engineering decomposition.,clause_6_exc,HLA1516.1-OM-6_18-CB-001,FederateAmbassador.attributesOutOfScope; 1 overload(s); Java API exceptions: FederateInternalError,Attributes Out Of Scope,RTI-initiated callback,native baseline; grpc/rest transport equivalence where applicable,partial,Review against PDF prose before treating as certification-grade requirement.
HLA1516.1-OM-6_18-MOM-007,IEEE 1516.1-2010,6.18,Object Management,CAP-OM,OM-ATTRIBUTES-OUT-OF-SCOPE,Implementation shall expose Attributes Out Of Scope activity through MOM/service reporting or related management state when the corresponding MOM reporting is enabled or applicable.,shall,rti.mom.reporting.object_management,MOM observer test,TEST-OM-6_18-MOM-007,Draft,P0,v1.0 derived from parsed IEEE 1516.1 Java API catalog plus service-group engineering decomposition.,clause_6_mom,HLA1516.1-OM-6_18-CB-001,FederateAmbassador.attributesOutOfScope; 1 overload(s); Java API exceptions: FederateInternalError,Attributes Out Of Scope,RTI-initiated callback,native baseline; grpc/rest transport equivalence where applicable,yes,Review against PDF prose before treating as certification-grade requirement.
