packet_requirement_id,curated_requirement_id,standard,clause,feature,reconciliation_kind,requirement_text,packet_verification_method,current_test_id,current_status,implementation_area,source_packet_file,notes
HLA1516.2-DATATYPES-ENUM-022,HLA1516.2-DT-002;HLA1516.2-DT-4.13-020;HLA1516.2-DT-4.13-021;HLA1516.2-DT-4.13-022;HLA1516.2-DT-4.13-023;HLA1516.2-DT-4.13-024,IEEE 1516.2-2010,4.13,OMT-DATATYPES-ENUM,seed,Parser shall preserve enumerated datatypes and their enumerator values.,parser/validator unit test + round-trip test,tests/factories/test_fom_omt_parsing.py::test_parse_standard_mim_xml_extracts_structured_datatype_definitions;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_duplicate_enumerated_datatype_names;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_duplicate_enumeration_values,mapped,omt.datatypes.enumerated,hla_1516_requirements_master_v1_0.csv,This imported OMT datatype seed row is directly covered by the current enumerated-datatype parser witnesses.
HLA1516.2-DATATYPES-FIXED-RECORD-024,HLA1516.2-DT-002;HLA1516.2-DT-4.13-040;HLA1516.2-DT-4.13-041;HLA1516.2-DT-4.13-042;HLA1516.2-DT-4.13-043;HLA1516.2-DT-4.13-044,IEEE 1516.2-2010,4.13,OMT-DATATYPES-FIXED-RECORD,seed,Parser shall preserve fixed record datatype field ordering and field datatype references.,parser/validator unit test + round-trip test,tests/factories/test_fom_omt_parsing.py::test_parse_standard_mim_xml_extracts_structured_datatype_definitions;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_unresolved_array_and_fixed_record_datatype_references,mapped,omt.datatypes.fixed_records,hla_1516_requirements_master_v1_0.csv,This imported OMT datatype seed row is directly covered by the current fixed-record parser witnesses.
HLA1516.2-DATATYPES-SIMPLE-021,HLA1516.2-DT-002;HLA1516.2-DT-4.13-010;HLA1516.2-DT-4.13-011;HLA1516.2-DT-4.13-012,IEEE 1516.2-2010,4.13,OMT-DATATYPES-SIMPLE,seed,Parser shall preserve simple datatype aliases and validate their base datatype references.,parser/validator unit test + round-trip test,tests/factories/test_fom_omt_parsing.py::test_parse_standard_mim_xml_extracts_structured_datatype_definitions;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_unresolved_simple_array_fixed_and_variant_datatype_references,mapped,omt.datatypes.simple,hla_1516_requirements_master_v1_0.csv,This imported OMT datatype seed row is directly covered by the current simple-datatype parser witnesses.
HLA1516.2-DATATYPES-VARIANT-025,HLA1516.2-DT-002;HLA1516.2-DT-4.13-050;HLA1516.2-DT-4.13-051;HLA1516.2-DT-4.13-052;HLA1516.2-DT-4.13-053;HLA1516.2-DT-4.13-054,IEEE 1516.2-2010,4.13,OMT-DATATYPES-VARIANT,seed,"Parser shall preserve variant record discriminants, alternatives, and datatype references.",parser/validator unit test + round-trip test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_extracts_variant_record_mappings_and_rejects_duplicate_alternatives;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_unresolved_variant_record_datatype_references,mapped,omt.datatypes.variant_records,hla_1516_requirements_master_v1_0.csv,This imported OMT datatype seed row is directly covered by the current variant-record parser witnesses.
HLA1516.2-OMT-OMT_DATATYPES-016,HLA1516.2-DT-4.13-001;HLA1516.2-DT-4.13-002;HLA1516.2-DT-4.13-003;HLA1516.2-DT-4.13-004;HLA1516.2-DT-4.13-005;HLA1516.2-DT-4.13-006;HLA1516.2-DT-4.13-010;HLA1516.2-DT-4.13-011;HLA1516.2-DT-4.13-012;HLA1516.2-DT-4.13-020;HLA1516.2-DT-4.13-021;HLA1516.2-DT-4.13-022;HLA1516.2-DT-4.13-023;HLA1516.2-DT-4.13-024;HLA1516.2-DT-4.13-030;HLA1516.2-DT-4.13-031;HLA1516.2-DT-4.13-032;HLA1516.2-DT-4.13-033;HLA1516.2-DT-4.13-034;HLA1516.2-DT-4.13-040;HLA1516.2-DT-4.13-041;HLA1516.2-DT-4.13-042;HLA1516.2-DT-4.13-043;HLA1516.2-DT-4.13-044;HLA1516.2-DT-4.13-050;HLA1516.2-DT-4.13-051;HLA1516.2-DT-4.13-052;HLA1516.2-DT-4.13-053;HLA1516.2-DT-4.13-054,IEEE 1516.2-2010,4.13,OMT-DATATYPES,OMT_CLAUSE_DETAIL,"The parser and validator shall support basic, simple, enumerated, array, fixed-record, and variant-record datatypes with ordering, encoding, cardinality, discriminant, and reference validation.",parser/unit/static validation tests,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_extracts_transportation_update_rate_and_datatype_tables;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_duplicate_datatype_names;tests/factories/test_fom_omt_parsing.py::test_parse_standard_mim_xml_extracts_structured_datatype_definitions;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_extracts_identification_names_and_reference_datatypes;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_unresolved_simple_array_fixed_and_variant_datatype_references;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_unresolved_array_and_fixed_record_datatype_references;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_unresolved_variant_record_datatype_references;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_duplicate_enumerated_datatype_names;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_duplicate_enumeration_values;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_invalid_fixed_array_cardinality;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_extracts_variant_record_mappings_and_rejects_duplicate_alternatives,mapped,omt/datatypes,hla_1516_requirements_master_v1_0.csv,"Current repo-native 1516.2 parser, merge, MIM, or schema tests directly cover this clause-level packet slice through curated OMT rows."
HLA1516.2-NOTES-026,HLA1516.2-NOTE-001;HLA1516.2-NOTE-4.14-001;HLA1516.2-NOTE-4.14-002;HLA1516.2-NOTE-4.14-003,IEEE 1516.2-2010,4.14,OMT-NOTES,seed,Parser and serializer shall preserve notes associated with OMT elements.,parser/validator unit test + round-trip test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_distinguishes_fom_som_and_mim_types_and_preserves_notes;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_preserves_metadata_subset_across_round_trip,mapped,omt.notes,hla_1516_requirements_master_v1_0.csv,This imported OMT notes seed row is directly covered by the current note-preservation parser witnesses.
HLA1516.2-OMT-OMT_NOTES-017,HLA1516.2-NOTE-4.14-001;HLA1516.2-NOTE-4.14-002;HLA1516.2-NOTE-4.14-003,IEEE 1516.2-2010,4.14,OMT-NOTES,OMT_CLAUSE_DETAIL,The parser and serializer shall preserve note metadata for OMT elements without altering normative element semantics.,parser/unit/static validation tests,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_distinguishes_fom_som_and_mim_types_and_preserves_notes;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_preserves_metadata_subset_across_round_trip,mapped,omt/notes,hla_1516_requirements_master_v1_0.csv,"Current repo-native 1516.2 parser, merge, MIM, or schema tests directly cover this clause-level packet slice through curated OMT rows."
HLA1516.2-LEXICON-027,HLA1516.2-OMT-5-001,IEEE 1516.2-2010,5,OMT-LEXICON,seed,Object model documentation shall support FOM/SOM lexicon definition tables.,parser/validator unit test + round-trip test,tests/factories/test_fom_omt_parsing.py::test_1516_2_hierarchy_doc_declares_omt_lexicon_and_conformance_boundary,mapped,omt.lexicon,hla_1516_requirements_master_v1_0.csv,This imported OMT lexicon seed row is directly covered by the current 1516.2 hierarchy and lexicon documentation witness.
HLA1516.2-OMT-OMT_LEXICON_PURPOSE-018,HLA1516.2-OMT-5-001,IEEE 1516.2-2010,5.1,OMT-LEXICON-PURPOSE,OMT_CLAUSE_DETAIL,The implementation shall treat the FOM/SOM lexicon as the definitional bridge between OMT tables and human-readable object model semantics.,parser/unit/static validation tests,tests/factories/test_fom_omt_parsing.py::test_1516_2_hierarchy_doc_declares_omt_lexicon_and_conformance_boundary,mapped,omt/lexicon,hla_1516_requirements_master_v1_0.csv,This imported OMT lexicon-purpose row is now directly backed by explicit repo lexicon guidance and its verifier.
HLA1516.2-OMT-OMT_LEXICON_OBJECTS-019,HLA1516.2-OMT-5-001,IEEE 1516.2-2010,5.2,OMT-LEXICON-OBJECTS,OMT_CLAUSE_DETAIL,"The implementation shall capture object class definitions and semantics sufficient for documentation, validation, and traceability.",parser/unit/static validation tests,tests/factories/test_fom_omt_parsing.py::test_1516_2_hierarchy_doc_declares_omt_lexicon_and_conformance_boundary,mapped,omt/lexicon,hla_1516_requirements_master_v1_0.csv,This imported OMT lexicon-objects row is now directly backed by explicit repo lexicon guidance and its verifier.
HLA1516.2-OMT-OMT_LEXICON_INTERACTIONS-020,HLA1516.2-OMT-5-001,IEEE 1516.2-2010,5.3,OMT-LEXICON-INTERACTIONS,OMT_CLAUSE_DETAIL,"The implementation shall capture interaction class definitions and semantics sufficient for documentation, validation, and traceability.",parser/unit/static validation tests,tests/factories/test_fom_omt_parsing.py::test_1516_2_hierarchy_doc_declares_omt_lexicon_and_conformance_boundary,mapped,omt/lexicon,hla_1516_requirements_master_v1_0.csv,This imported OMT lexicon-interactions row is now directly backed by explicit repo lexicon guidance and its verifier.
HLA1516.2-OMT-OMT_LEXICON_ATTRIBUTES-021,HLA1516.2-OMT-5-001,IEEE 1516.2-2010,5.4,OMT-LEXICON-ATTRIBUTES,OMT_CLAUSE_DETAIL,"The implementation shall capture attribute definitions and semantics sufficient for documentation, validation, and traceability.",parser/unit/static validation tests,tests/factories/test_fom_omt_parsing.py::test_1516_2_hierarchy_doc_declares_omt_lexicon_and_conformance_boundary,mapped,omt/lexicon,hla_1516_requirements_master_v1_0.csv,This imported OMT lexicon-attributes row is now directly backed by explicit repo lexicon guidance and its verifier.
HLA1516.2-OMT-OMT_LEXICON_PARAMETERS-022,HLA1516.2-OMT-5-001,IEEE 1516.2-2010,5.5,OMT-LEXICON-PARAMETERS,OMT_CLAUSE_DETAIL,"The implementation shall capture parameter definitions and semantics sufficient for documentation, validation, and traceability.",parser/unit/static validation tests,tests/factories/test_fom_omt_parsing.py::test_1516_2_hierarchy_doc_declares_omt_lexicon_and_conformance_boundary,mapped,omt/lexicon,hla_1516_requirements_master_v1_0.csv,This imported OMT lexicon-parameters row is now directly backed by explicit repo lexicon guidance and its verifier.
HLA1516.2-CONFORMANCE-028,HLA1516.2-OMT-6-001,IEEE 1516.2-2010,6,OMT-CONFORMANCE,seed,Validator shall classify OMT conformance against supported conformance labels and verification rules.,parser/validator unit test + round-trip test,tests/factories/test_fom_omt_parsing.py::test_1516_2_hierarchy_doc_declares_omt_lexicon_and_conformance_boundary,mapped,omt.conformance,hla_1516_requirements_master_v1_0.csv,This imported OMT conformance seed row is directly covered by the current 1516.2 hierarchy and subset-conformance documentation witness.
HLA1516.2-OMT-OMT_CONFORMANCE_LABELS-023,HLA1516.2-OMT-6-001,IEEE 1516.2-2010,6.1,OMT-CONFORMANCE-LABELS,OMT_CLAUSE_DETAIL,"The OMT validator shall record conformance labels and use them to classify whether an object model is conforming, partially conforming, or nonconforming according to the standard criteria.",parser/unit/static validation tests,tests/factories/test_fom_omt_parsing.py::test_assess_omt_conformance_classifies_conforming_partial_and_nonconforming_documents;tests/factories/test_fom_omt_parsing.py::test_1516_2_hierarchy_doc_declares_omt_lexicon_and_conformance_boundary,mapped,omt/conformance,hla_1516_requirements_master_v1_0.csv,"This imported OMT conformance-labels row is now directly backed by executable parser classification evidence plus explicit documentation of the repo-native OMT document conformance labels."
HLA1516.2-OMT-OMT_CONFORMANCE_VERIFICATION-024,HLA1516.2-OMT-6-001,IEEE 1516.2-2010,6.2,OMT-CONFORMANCE-VERIFICATION,OMT_CLAUSE_DETAIL,"The OMT verification suite shall include schema validation, semantic validation, reference validation, merge validation, and parse/serialize round-trip validation.",parser/unit/static validation tests,tests/factories/test_fom_omt_parsing.py::test_1516_2_hierarchy_doc_declares_omt_lexicon_and_conformance_boundary;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_with_omt_schema_validation_accepts_restaurant_reference_module_and_rejects_invalid_document;tests/factories/test_fom_omt_parsing.py::test_merge_fom_modules_preserves_class_datatype_and_dimension_consistency;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_preserves_metadata_subset_across_round_trip,mapped,tests/omt_conformance,hla_1516_requirements_master_v1_0.csv,This imported OMT conformance-verification row is now directly backed by explicit suite composition documentation plus executable schema, merge, and round-trip witnesses.
HLA1516.2-OMT-OMT_SERVICE_UTILIZATION-025,HLA1516.2-OMT-6-001,IEEE 1516.2-2010,6.3,OMT-SERVICE-UTILIZATION,OMT_CLAUSE_DETAIL,The parser shall capture service utilization information and expose it for federate/SOM/FOM conformance assessment where present.,parser/unit/static validation tests,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_recognizes_standard_omt_component_tables_across_fom_som_and_mim;tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/factories/test_fom_omt_parsing.py::test_1516_2_hierarchy_doc_declares_omt_lexicon_and_conformance_boundary,mapped,omt/service_utilization,hla_1516_requirements_master_v1_0.csv,This imported OMT service-utilization row is now directly backed by parser witnesses that extract and preserve serviceUtilization metadata from standard OMT artifacts.
HLA1516.2-MERGE-029,HLA1516.2-OMT-001;HLA1516.2-MERGE-001;HLA1516.2-OMT-7-001;HLA1516.2-OMT-7-002;HLA1516.2-MERGE-7-001;HLA1516.2-MERGE-7-002,IEEE 1516.2-2010,7,OMT-MERGE,seed,Merger shall combine FOM/SOM modules according to standard module merging rules.,parser/validator unit test + round-trip test,tests/factories/test_fom_omt_parsing.py::test_create_federation_execution_distinguishes_open_read_time_and_inconsistent_fom_errors;tests/factories/test_fom_omt_parsing.py::test_strict_fom_loading_discovers_bundled_fom_and_rejects_unknown_names;tests/factories/test_fom_omt_parsing.py::test_merge_fom_modules_preserves_class_datatype_and_dimension_consistency;tests/factories/test_fom_omt_parsing.py::test_join_fom_time_conflict_is_transactional;tests/factories/test_fom_omt_parsing.py::test_create_federation_execution_with_explicit_mim_uses_requested_module,mapped,omt.merge,hla_1516_requirements_master_v1_0.csv,This imported OMT merge seed row is directly covered by the current module-merge parser and integration witnesses.
HLA1516.2-OMT-OMT_MODULE_MERGING-026,HLA1516.2-OMT-7-001;HLA1516.2-OMT-7-002;HLA1516.2-MERGE-7-001;HLA1516.2-MERGE-7-002;HLA1516.2-MERGE-7.0-001;HLA1516.2-MERGE-7.0-002;HLA1516.2-MERGE-7.0-003;HLA1516.2-MERGE-7.0-004;HLA1516.2-MERGE-7.0-005;HLA1516.2-MERGE-7.0-006;HLA1516.2-MERGE-7.0-007;HLA1516.2-MERGE-7.0-008,IEEE 1516.2-2010,7,OMT-MODULE-MERGING,OMT_CLAUSE_DETAIL,"The FOM/SOM module merger shall compose multiple modules into a consistent effective object model while detecting conflicts in classes, attributes, interactions, datatypes, dimensions, transportation, update rates, switches, notes, and identification metadata.",parser/unit/static validation tests,tests/factories/test_fom_omt_parsing.py::test_create_federation_execution_distinguishes_open_read_time_and_inconsistent_fom_errors;tests/factories/test_fom_omt_parsing.py::test_strict_fom_loading_discovers_bundled_fom_and_rejects_unknown_names;tests/factories/test_fom_omt_parsing.py::test_join_fom_time_conflict_is_transactional;tests/factories/test_fom_omt_parsing.py::test_create_federation_execution_with_explicit_mim_uses_requested_module;tests/factories/test_fom_omt_parsing.py::test_merge_fom_modules_preserves_class_datatype_and_dimension_consistency,mapped,omt/module_merger,hla_1516_requirements_master_v1_0.csv,"Current repo-native 1516.2 parser, merge, MIM, or schema tests directly cover this clause-level packet slice through curated OMT rows."
HLA1516.2-NORMALIZATION-030,,IEEE 1516.2-2010,Annex B,OMT-NORMALIZATION,seed,Implementation shall support common normalization functions required for DDM dimension values.,parser/validator unit test + round-trip test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_preserves_dimension_normalization_metadata;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_with_omt_schema_validation_accepts_restaurant_reference_module_and_rejects_invalid_document,partial,omt.normalization,hla_1516_requirements_master_v1_0.csv,Current repo-native evidence now directly proves parser/schema recognition and preservation of dimension normalization metadata, but not full executable runtime normalization semantics for DDM routing values.
HLA1516.2-OMT-OMT_NORM_NORMALIZATION-027,,IEEE 1516.2-2010,Annex B,OMT-NORM-NORMALIZATION,OMT_CLAUSE_DETAIL,The DDM implementation shall support common normalization functions defined by the normative OMT annex where referenced by dimensions.,parser/unit/static validation tests,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_preserves_dimension_normalization_metadata;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_with_omt_schema_validation_accepts_restaurant_reference_module_and_rejects_invalid_document,partial,ddm/normalization,hla_1516_requirements_master_v1_0.csv,Current repo-native evidence now directly proves parser/schema recognition and preservation of dimension normalization metadata, but not full executable runtime normalization semantics for DDM routing values.
HLA1516.2-MERGE-PRINCIPLES-031,HLA1516.2-OMT-001;HLA1516.2-MERGE-001;HLA1516.2-OMT-7-001;HLA1516.2-OMT-7-002;HLA1516.2-MERGE-7-001;HLA1516.2-MERGE-7-002,IEEE 1516.2-2010,Annex C,OMT-MERGE-PRINCIPLES,seed,Merger shall apply the normative module merging principles when composing object models.,parser/validator unit test + round-trip test,tests/factories/test_fom_omt_parsing.py::test_merge_fom_modules_applies_normative_merging_principles_for_compatible_and_incompatible_inputs;tests/factories/test_fom_omt_parsing.py::test_merge_fom_modules_preserves_class_datatype_and_dimension_consistency;tests/factories/test_fom_omt_parsing.py::test_join_fom_time_conflict_is_transactional;tests/factories/test_fom_omt_parsing.py::test_create_federation_execution_with_explicit_mim_uses_requested_module,mapped,omt.merge,hla_1516_requirements_master_v1_0.csv,"This imported OMT merge-principles seed row is now directly backed by executable merge evidence for compatible composition plus rejection of incompatible duplicate datatypes and inconsistent logical time definitions."
HLA1516.2-OMT-OMT_NORM_MERGING_PRINCIPLES-028,,IEEE 1516.2-2010,Annex C,OMT-NORM-MERGING-PRINCIPLES,OMT_CLAUSE_DETAIL,The module-merging implementation shall apply the normative merging principles and reject incompatible duplicates or inconsistent definitions.,parser/unit/static validation tests,tests/factories/test_fom_omt_parsing.py::test_merge_fom_modules_applies_normative_merging_principles_for_compatible_and_incompatible_inputs,mapped,omt/module_merger,hla_1516_requirements_master_v1_0.csv,Current repo-native merge logic now has a direct annex-oriented witness proving compatible module composition plus rejection of incompatible duplicate datatype and logical time definitions.
HLA1516.2-OMT-OMT_DIF-029,HLA1516.2-MIM-D-001;HLA1516.2-XML-D-001;HLA1516.2-XML-D-002;HLA1516.2-XML-D-003,IEEE 1516.2-2010,Annex D,OMT-DIF,OMT_CLAUSE_DETAIL,The XML interchange implementation shall read and write the OMT data interchange format and preserve semantic equivalence through parse/serialize/parse cycles.,parser/unit/static validation tests,tests/factories/test_fom_omt_parsing.py::test_mom_request_mim_data_reports_bundled_mim_payload;tests/factories/test_fom_omt_parsing.py::test_create_federation_execution_distinguishes_open_read_time_and_inconsistent_fom_errors;tests/factories/test_fom_omt_parsing.py::test_java_overload_resolution_and_converter_prepare_vendor_owned_collections;tests/factories/test_fom_omt_parsing.py::test_mom_report_payload_uses_exact_mim_catalog_parameters,mapped,omt/xml,hla_1516_requirements_master_v1_0.csv,"Current repo-native 1516.2 parser, merge, MIM, or schema tests directly cover this clause-level packet slice through curated OMT rows."
