packet_requirement_id,curated_requirement_id,standard,clause,service_name,reconciliation_kind,feature,requirement_text,packet_verification_method,current_test_id,current_status,implementation_area,source_packet_file,notes
HLA1516.1-OWN-7_8-ATTRIBUTEOWNERSHIPACQUISITION-MOM-001,HLA1516.1-OWN-7.8-001,IEEE 1516.1-2010,7.8,attributeOwnershipAcquisition,MOM,OWN-ATTRIBUTE_OWNERSHIP_ACQUISITION,"When MOM service reporting is enabled for the invoking federate, the RTI shall make invocation of `attributeOwnershipAcquisition` observable through the standard MOM service-reporting mechanism where the standard defines such reporting.",MOM observer integration test,test_clause_7_services_are_observable_through_mom_service_invocation_reporting,mapped,ownership_callbacks,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Direct ownership MOM witness now proves this service is observable through HLAreportServiceInvocation when service reporting is enabled for the invoking federate.
HLA1516.1-OWN-7_8-ATTRIBUTEOWNERSHIPACQUISITION-PRE-001,HLA1516.1-OWN-7.8-001,IEEE 1516.1-2010,7.8,attributeOwnershipAcquisition,PRE,OWN-ATTRIBUTE_OWNERSHIP_ACQUISITION,"The RTI shall validate all standard preconditions for `attributeOwnershipAcquisition`, including connection state, federation-execution membership, valid handles, FDD-defined classes or datatypes, save/restore state, callback reentrancy, and service-specific constraints as applicable.",negative unit tests + exception tests,test_python_rti_acquisition_if_available_reports_unavailable_without_transfer,partial,ownership_callbacks,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,"Repo-native ownership tests exercise related negative or callback behavior, but this packet row is broader than the current curated requirement wording."
HLA1516.1-OWN-7_8-ATTRIBUTEOWNERSHIPACQUISITION-SIG-001,HLA1516.1-OWN-7.8-001,IEEE 1516.1-2010,7.8,attributeOwnershipAcquisition,SIG,OWN-ATTRIBUTE_OWNERSHIP_ACQUISITION,The implementation shall expose `attributeOwnershipAcquisition` overload 1 returning `void` with the standard argument shape.,API signature static test,test_clause_7_service_and_callback_signature_metadata_matches_source_bindings,mapped,ownership_callbacks,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Static signature audit now proves the RTIambassador binding exists and the source-derived Java API metadata records the standard Clause 7 parameter and return-type shapes for this ownership service.
HLA1516.1-OWN-7_8-ATTRIBUTEOWNERSHIPACQUISITION-SVC-001,HLA1516.1-OWN-7.8-001,IEEE 1516.1-2010,7.8,attributeOwnershipAcquisition,SVC,OWN-ATTRIBUTE_OWNERSHIP_ACQUISITION,The RTI shall provide the Attribute Ownership Acquisition service through the `attributeOwnershipAcquisition` operation.,unit + integration + API conformance tests,test_python_rti_acquisition_if_available_reports_unavailable_without_transfer,mapped,ownership_callbacks,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current curated Clause 7 ownership rows already carry direct runtime or callback evidence for this packet slice.
HLA1516.1-OWN-7_8-ATTRIBUTEOWNERSHIPACQUISITION-TEST-001,HLA1516.1-OWN-7.8-001,IEEE 1516.1-2010,7.8,attributeOwnershipAcquisition,TEST,OWN-ATTRIBUTE_OWNERSHIP_ACQUISITION,"The verification suite shall include positive, negative, exception, transport-equivalence, and MOM-observer tests for `attributeOwnershipAcquisition`.",test-suite audit,test_python_rti_acquisition_if_available_reports_unavailable_without_transfer,partial,ownership_callbacks,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,"Repo-native ownership tests exercise related negative or callback behavior, but this packet row is broader than the current curated requirement wording."
HLA1516.1-OWN-7_9-ATTRIBUTEOWNERSHIPACQUISITIONIFAVAILABLE-ARG-001,HLA1516.1-OWN-7.9-001;HLA1516.1-OWN-7.9-002,IEEE 1516.1-2010,7.9,attributeOwnershipAcquisitionIfAvailable,ARG,OWN-ATTRIBUTE_OWNERSHIP_ACQUISITION_IF_AVAILAB,The implementation shall accept and validate `attributeOwnershipAcquisitionIfAvailable` overload 1 arguments: ObjectInstanceHandle theObject; AttributeHandleSet desiredAttributes.,argument validation tests,test_python_rti_negotiated_ownership_tracks_divesting_and_candidate_flows;test_python_rti_acquisition_if_available_reports_unavailable_without_transfer,partial,ownership_runtime,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,"Repo-native ownership tests exercise related negative or callback behavior, but this packet row is broader than the current curated requirement wording."
HLA1516.1-OWN-7_9-ATTRIBUTEOWNERSHIPACQUISITIONIFAVAILABLE-EFF-001,HLA1516.1-OWN-7.9-001;HLA1516.1-OWN-7.9-002,IEEE 1516.1-2010,7.9,attributeOwnershipAcquisitionIfAvailable,EFF,OWN-ATTRIBUTE_OWNERSHIP_ACQUISITION_IF_AVAILAB,"The RTI shall coordinate ownership acquisition state for the requested instance attributes and shall notify success, unavailability, release requests, or cancellation outcomes as required.",state-transition integration tests,test_python_rti_negotiated_ownership_tracks_divesting_and_candidate_flows;test_python_rti_acquisition_if_available_reports_unavailable_without_transfer,mapped,ownership_runtime,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current curated Clause 7 ownership rows already carry direct runtime or callback evidence for this packet slice.
HLA1516.1-OWN-7_9-ATTRIBUTEOWNERSHIPACQUISITIONIFAVAILABLE-EXC-001,HLA1516.1-OWN-7.9-001;HLA1516.1-OWN-7.9-002,IEEE 1516.1-2010,7.9,attributeOwnershipAcquisitionIfAvailable,EXC,OWN-ATTRIBUTE_OWNERSHIP_ACQUISITION_IF_AVAILAB,"The RTI shall raise the standard exceptions exposed by `attributeOwnershipAcquisitionIfAvailable` when the corresponding error conditions occur: AttributeAlreadyBeingAcquired, AttributeNotPublished, ObjectClassNotPublished, FederateOwnsAttributes, AttributeNotDefined, ObjectInstanceNotKnown, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, NotConnected, RTIinternalError.",exception matrix tests,test_python_rti_negotiated_ownership_tracks_divesting_and_candidate_flows;test_python_rti_acquisition_if_available_reports_unavailable_without_transfer,partial,ownership_runtime,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,"Repo-native ownership tests exercise related negative or callback behavior, but this packet row is broader than the current curated requirement wording."
HLA1516.1-OWN-7_9-ATTRIBUTEOWNERSHIPACQUISITIONIFAVAILABLE-MOM-001,HLA1516.1-OWN-7.9-001;HLA1516.1-OWN-7.9-002,IEEE 1516.1-2010,7.9,attributeOwnershipAcquisitionIfAvailable,MOM,OWN-ATTRIBUTE_OWNERSHIP_ACQUISITION_IF_AVAILAB,"When MOM service reporting is enabled for the invoking federate, the RTI shall make invocation of `attributeOwnershipAcquisitionIfAvailable` observable through the standard MOM service-reporting mechanism where the standard defines such reporting.",MOM observer integration test,test_clause_7_services_are_observable_through_mom_service_invocation_reporting,mapped,ownership_runtime,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Direct ownership MOM witness now proves this service is observable through HLAreportServiceInvocation when service reporting is enabled for the invoking federate.
HLA1516.1-OWN-7_9-ATTRIBUTEOWNERSHIPACQUISITIONIFAVAILABLE-PRE-001,HLA1516.1-OWN-7.9-001;HLA1516.1-OWN-7.9-002,IEEE 1516.1-2010,7.9,attributeOwnershipAcquisitionIfAvailable,PRE,OWN-ATTRIBUTE_OWNERSHIP_ACQUISITION_IF_AVAILAB,"The RTI shall validate all standard preconditions for `attributeOwnershipAcquisitionIfAvailable`, including connection state, federation-execution membership, valid handles, FDD-defined classes or datatypes, save/restore state, callback reentrancy, and service-specific constraints as applicable.",negative unit tests + exception tests,test_python_rti_negotiated_ownership_tracks_divesting_and_candidate_flows;test_python_rti_acquisition_if_available_reports_unavailable_without_transfer,partial,ownership_runtime,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,"Repo-native ownership tests exercise related negative or callback behavior, but this packet row is broader than the current curated requirement wording."
HLA1516.1-OWN-7_9-ATTRIBUTEOWNERSHIPACQUISITIONIFAVAILABLE-SIG-001,HLA1516.1-OWN-7.9-001;HLA1516.1-OWN-7.9-002,IEEE 1516.1-2010,7.9,attributeOwnershipAcquisitionIfAvailable,SIG,OWN-ATTRIBUTE_OWNERSHIP_ACQUISITION_IF_AVAILAB,The implementation shall expose `attributeOwnershipAcquisitionIfAvailable` overload 1 returning `void` with the standard argument shape.,API signature static test,test_clause_7_service_and_callback_signature_metadata_matches_source_bindings,mapped,ownership_runtime,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Static signature audit now proves the RTIambassador binding exists and the source-derived Java API metadata records the standard Clause 7 parameter and return-type shapes for this ownership service.
HLA1516.1-OWN-7_9-ATTRIBUTEOWNERSHIPACQUISITIONIFAVAILABLE-SVC-001,HLA1516.1-OWN-7.9-001;HLA1516.1-OWN-7.9-002,IEEE 1516.1-2010,7.9,attributeOwnershipAcquisitionIfAvailable,SVC,OWN-ATTRIBUTE_OWNERSHIP_ACQUISITION_IF_AVAILAB,The RTI shall provide the Attribute Ownership Acquisition If Available service through the `attributeOwnershipAcquisitionIfAvailable` operation.,unit + integration + API conformance tests,test_python_rti_negotiated_ownership_tracks_divesting_and_candidate_flows;test_python_rti_acquisition_if_available_reports_unavailable_without_transfer,mapped,ownership_runtime,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current curated Clause 7 ownership rows already carry direct runtime or callback evidence for this packet slice.
HLA1516.1-OWN-7_9-ATTRIBUTEOWNERSHIPACQUISITIONIFAVAILABLE-TEST-001,HLA1516.1-OWN-7.9-001;HLA1516.1-OWN-7.9-002,IEEE 1516.1-2010,7.9,attributeOwnershipAcquisitionIfAvailable,TEST,OWN-ATTRIBUTE_OWNERSHIP_ACQUISITION_IF_AVAILAB,"The verification suite shall include positive, negative, exception, transport-equivalence, and MOM-observer tests for `attributeOwnershipAcquisitionIfAvailable`.",test-suite audit,test_python_rti_negotiated_ownership_tracks_divesting_and_candidate_flows;test_python_rti_acquisition_if_available_reports_unavailable_without_transfer,partial,ownership_runtime,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,"Repo-native ownership tests exercise related negative or callback behavior, but this packet row is broader than the current curated requirement wording."
HLA1516.1-OWN-7_10-ATTRIBUTEOWNERSHIPUNAVAILABLE-CB-001,HLA1516.1-OWN-7.10-001,IEEE 1516.1-2010,7.10,attributeOwnershipUnavailable,CB,OWN-ATTRIBUTE_OWNERSHIP_UNAVAILABLE,The RTI shall issue the Attribute Ownership Unavailable callback through the federate ambassador `attributeOwnershipUnavailable` operation when the standard callback conditions are satisfied.,callback integration tests,test_python_rti_cancel_attribute_ownership_acquisition_requires_request,mapped,ownership_runtime,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current ownership callback tests directly exercise this callback family.
HLA1516.1-OWN-7_10-ATTRIBUTEOWNERSHIPUNAVAILABLE-CB_ORDER-001,HLA1516.1-OWN-7.10-001,IEEE 1516.1-2010,7.10,attributeOwnershipUnavailable,CB_ORDER,OWN-ATTRIBUTE_OWNERSHIP_UNAVAILABLE,"The RTI shall deliver `attributeOwnershipUnavailable` in the callback model selected by the federate and in an order consistent with standard service, save/restore, time-management, and message-delivery rules.",callback ordering tests,tests/backends/test_python_backend_object_ownership_extended.py::test_ownership_unavailable_and_query_callbacks_are_isolated_and_exact,mapped,ownership_runtime,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Direct ownership callback tests now prove `attributeOwnershipUnavailable` is delivered as an isolated callback for acquisition-if-available failure.
HLA1516.1-OWN-7_10-ATTRIBUTEOWNERSHIPUNAVAILABLE-CB_PAYLOAD-001,HLA1516.1-OWN-7.10-001,IEEE 1516.1-2010,7.10,attributeOwnershipUnavailable,CB_PAYLOAD,OWN-ATTRIBUTE_OWNERSHIP_UNAVAILABLE,"The RTI shall populate `attributeOwnershipUnavailable` callback arguments consistently with the federation state transition, object instance, attribute, interaction, ownership, or time-management event being reported.",payload verification tests,tests/backends/test_python_backend_object_ownership_extended.py::test_ownership_unavailable_and_query_callbacks_are_isolated_and_exact,mapped,ownership_runtime,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Direct ownership callback tests now prove `attributeOwnershipUnavailable` carries the expected object and attribute-set payload.
HLA1516.1-OWN-7_10-ATTRIBUTEOWNERSHIPUNAVAILABLE-CB_SIG-001,HLA1516.1-OWN-7.10-001,IEEE 1516.1-2010,7.10,attributeOwnershipUnavailable,CB_SIG,OWN-ATTRIBUTE_OWNERSHIP_UNAVAILABLE,The federate ambassador binding shall expose `attributeOwnershipUnavailable` with return type `void` and standard arguments: ObjectInstanceHandle theObject; AttributeHandleSet theAttributes.,API signature static test,test_clause_7_service_and_callback_signature_metadata_matches_source_bindings,mapped,ownership_runtime,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Static signature audit now proves the FederateAmbassador binding exists and the source-derived Java API metadata records the standard Clause 7 callback parameter shapes for this ownership callback family.
HLA1516.1-OWN-7_11-REQUESTATTRIBUTEOWNERSHIPRELEASE-CB-001,HLA1516.1-OWN-7.11-001,IEEE 1516.1-2010,7.11,requestAttributeOwnershipRelease,CB,OWN-REQUEST_ATTRIBUTE_OWNERSHIP_RELEASE,The RTI shall issue the Request Attribute Ownership Release callback through the federate ambassador `requestAttributeOwnershipRelease` operation when the standard callback conditions are satisfied.,callback integration tests,test_python_rti_negotiated_ownership_tracks_divesting_and_candidate_flows,mapped,ownership_callbacks,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current ownership callback tests directly exercise this callback family.
HLA1516.1-OWN-7_11-REQUESTATTRIBUTEOWNERSHIPRELEASE-CB_ORDER-001,HLA1516.1-OWN-7.11-001,IEEE 1516.1-2010,7.11,requestAttributeOwnershipRelease,CB_ORDER,OWN-REQUEST_ATTRIBUTE_OWNERSHIP_RELEASE,"The RTI shall deliver `requestAttributeOwnershipRelease` in the callback model selected by the federate and in an order consistent with standard service, save/restore, time-management, and message-delivery rules.",callback ordering tests,tests/backends/test_python_backend_object_ownership_extended.py::test_ownership_callback_sequences_and_payloads_are_exact_for_negotiated_and_cancellation_flows,mapped,ownership_callbacks,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Direct ownership callback tests now prove `requestAttributeOwnershipRelease` is delivered as an isolated callback for pending acquisition release negotiation.
HLA1516.1-OWN-7_11-REQUESTATTRIBUTEOWNERSHIPRELEASE-CB_PAYLOAD-001,HLA1516.1-OWN-7.11-001,IEEE 1516.1-2010,7.11,requestAttributeOwnershipRelease,CB_PAYLOAD,OWN-REQUEST_ATTRIBUTE_OWNERSHIP_RELEASE,"The RTI shall populate `requestAttributeOwnershipRelease` callback arguments consistently with the federation state transition, object instance, attribute, interaction, ownership, or time-management event being reported.",payload verification tests,tests/backends/test_python_backend_object_ownership_extended.py::test_ownership_callback_sequences_and_payloads_are_exact_for_negotiated_and_cancellation_flows,mapped,ownership_callbacks,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Direct ownership callback tests now prove `requestAttributeOwnershipRelease` carries the expected object, attribute set, and tag payload.
HLA1516.1-OWN-7_11-REQUESTATTRIBUTEOWNERSHIPRELEASE-CB_SIG-001,HLA1516.1-OWN-7.11-001,IEEE 1516.1-2010,7.11,requestAttributeOwnershipRelease,CB_SIG,OWN-REQUEST_ATTRIBUTE_OWNERSHIP_RELEASE,The federate ambassador binding shall expose `requestAttributeOwnershipRelease` with return type `void` and standard arguments: ObjectInstanceHandle theObject; AttributeHandleSet candidateAttributes; byte[] userSuppliedTag.,API signature static test,test_clause_7_service_and_callback_signature_metadata_matches_source_bindings,mapped,ownership_callbacks,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Static signature audit now proves the FederateAmbassador binding exists and the source-derived Java API metadata records the standard Clause 7 callback parameter shapes for this ownership callback family.
HLA1516.1-OWN-7_12-ATTRIBUTEOWNERSHIPRELEASEDENIED-ARG-001,HLA1516.1-OWN-7.12-001,IEEE 1516.1-2010,7.12,attributeOwnershipReleaseDenied,ARG,OWN-ATTRIBUTE_OWNERSHIP_RELEASE_DENIED,The implementation shall accept and validate `attributeOwnershipReleaseDenied` overload 1 arguments: ObjectInstanceHandle theObject; AttributeHandleSet theAttributes.,argument validation tests,test_python_rti_query_attribute_ownership_reports_not_owned_after_divestiture,partial,ownership_runtime,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,"Repo-native ownership tests exercise related negative or callback behavior, but this packet row is broader than the current curated requirement wording."
HLA1516.1-OWN-7_12-ATTRIBUTEOWNERSHIPRELEASEDENIED-EFF-001,HLA1516.1-OWN-7.12-001,IEEE 1516.1-2010,7.12,attributeOwnershipReleaseDenied,EFF,OWN-ATTRIBUTE_OWNERSHIP_RELEASE_DENIED,The RTI shall preserve single-owner instance-attribute semantics while executing the requested ownership-management operation.,state-transition integration tests,test_python_rti_query_attribute_ownership_reports_not_owned_after_divestiture,mapped,ownership_runtime,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current curated Clause 7 ownership rows already carry direct runtime or callback evidence for this packet slice.
HLA1516.1-OWN-7_12-ATTRIBUTEOWNERSHIPRELEASEDENIED-EXC-001,HLA1516.1-OWN-7.12-001,IEEE 1516.1-2010,7.12,attributeOwnershipReleaseDenied,EXC,OWN-ATTRIBUTE_OWNERSHIP_RELEASE_DENIED,"The RTI shall raise the standard exceptions exposed by `attributeOwnershipReleaseDenied` when the corresponding error conditions occur: AttributeNotOwned, AttributeNotDefined, ObjectInstanceNotKnown, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, NotConnected, RTIinternalError.",exception matrix tests,test_python_rti_query_attribute_ownership_reports_not_owned_after_divestiture,partial,ownership_runtime,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,"Repo-native ownership tests exercise related negative or callback behavior, but this packet row is broader than the current curated requirement wording."
HLA1516.1-OWN-7_12-ATTRIBUTEOWNERSHIPRELEASEDENIED-MOM-001,HLA1516.1-OWN-7.12-001,IEEE 1516.1-2010,7.12,attributeOwnershipReleaseDenied,MOM,OWN-ATTRIBUTE_OWNERSHIP_RELEASE_DENIED,"When MOM service reporting is enabled for the invoking federate, the RTI shall make invocation of `attributeOwnershipReleaseDenied` observable through the standard MOM service-reporting mechanism where the standard defines such reporting.",MOM observer integration test,test_clause_7_services_are_observable_through_mom_service_invocation_reporting,mapped,ownership_runtime,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Direct ownership MOM witness now proves this service is observable through HLAreportServiceInvocation when service reporting is enabled for the invoking federate.
HLA1516.1-OWN-7_12-ATTRIBUTEOWNERSHIPRELEASEDENIED-PRE-001,HLA1516.1-OWN-7.12-001,IEEE 1516.1-2010,7.12,attributeOwnershipReleaseDenied,PRE,OWN-ATTRIBUTE_OWNERSHIP_RELEASE_DENIED,"The RTI shall validate all standard preconditions for `attributeOwnershipReleaseDenied`, including connection state, federation-execution membership, valid handles, FDD-defined classes or datatypes, save/restore state, callback reentrancy, and service-specific constraints as applicable.",negative unit tests + exception tests,test_python_rti_query_attribute_ownership_reports_not_owned_after_divestiture,partial,ownership_runtime,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,"Repo-native ownership tests exercise related negative or callback behavior, but this packet row is broader than the current curated requirement wording."
HLA1516.1-OWN-7_12-ATTRIBUTEOWNERSHIPRELEASEDENIED-SIG-001,HLA1516.1-OWN-7.12-001,IEEE 1516.1-2010,7.12,attributeOwnershipReleaseDenied,SIG,OWN-ATTRIBUTE_OWNERSHIP_RELEASE_DENIED,The implementation shall expose `attributeOwnershipReleaseDenied` overload 1 returning `void` with the standard argument shape.,API signature static test,test_clause_7_service_and_callback_signature_metadata_matches_source_bindings,mapped,ownership_runtime,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Static signature audit now proves the RTIambassador binding exists and the source-derived Java API metadata records the standard Clause 7 parameter and return-type shapes for this ownership service.
HLA1516.1-OWN-7_12-ATTRIBUTEOWNERSHIPRELEASEDENIED-SVC-001,HLA1516.1-OWN-7.12-001,IEEE 1516.1-2010,7.12,attributeOwnershipReleaseDenied,SVC,OWN-ATTRIBUTE_OWNERSHIP_RELEASE_DENIED,The RTI shall provide the Attribute Ownership Release Denied service through the `attributeOwnershipReleaseDenied` operation.,unit + integration + API conformance tests,test_python_rti_query_attribute_ownership_reports_not_owned_after_divestiture,mapped,ownership_runtime,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current curated Clause 7 ownership rows already carry direct runtime or callback evidence for this packet slice.
HLA1516.1-OWN-7_12-ATTRIBUTEOWNERSHIPRELEASEDENIED-TEST-001,HLA1516.1-OWN-7.12-001,IEEE 1516.1-2010,7.12,attributeOwnershipReleaseDenied,TEST,OWN-ATTRIBUTE_OWNERSHIP_RELEASE_DENIED,"The verification suite shall include positive, negative, exception, transport-equivalence, and MOM-observer tests for `attributeOwnershipReleaseDenied`.",test-suite audit,test_python_rti_query_attribute_ownership_reports_not_owned_after_divestiture,partial,ownership_runtime,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,"Repo-native ownership tests exercise related negative or callback behavior, but this packet row is broader than the current curated requirement wording."
HLA1516.1-OWN-7_13-ATTRIBUTEOWNERSHIPDIVESTITUREIFWANTED-ARG-001,HLA1516.1-OWN-7.13-001,IEEE 1516.1-2010,7.13,attributeOwnershipDivestitureIfWanted,ARG,OWN-ATTRIBUTE_OWNERSHIP_DIVESTITURE_IF_WANTED,The implementation shall accept and validate `attributeOwnershipDivestitureIfWanted` overload 1 arguments: ObjectInstanceHandle theObject; AttributeHandleSet theAttributes.,argument validation tests,test_name_reservation_ddm_regions_ownership_and_time_support,partial,ownership_callbacks,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,"Repo-native ownership tests exercise related negative or callback behavior, but this packet row is broader than the current curated requirement wording."
HLA1516.1-OWN-7_13-ATTRIBUTEOWNERSHIPDIVESTITUREIFWANTED-EFF-001,HLA1516.1-OWN-7.13-001,IEEE 1516.1-2010,7.13,attributeOwnershipDivestitureIfWanted,EFF,OWN-ATTRIBUTE_OWNERSHIP_DIVESTITURE_IF_WANTED,"The RTI shall transition ownership state for the requested instance attributes according to unconditional, negotiated, or if-wanted divestiture semantics and shall notify affected federates.",state-transition integration tests,test_name_reservation_ddm_regions_ownership_and_time_support,mapped,ownership_callbacks,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current curated Clause 7 ownership rows already carry direct runtime or callback evidence for this packet slice.
HLA1516.1-OWN-7_13-ATTRIBUTEOWNERSHIPDIVESTITUREIFWANTED-EXC-001,HLA1516.1-OWN-7.13-001,IEEE 1516.1-2010,7.13,attributeOwnershipDivestitureIfWanted,EXC,OWN-ATTRIBUTE_OWNERSHIP_DIVESTITURE_IF_WANTED,"The RTI shall raise the standard exceptions exposed by `attributeOwnershipDivestitureIfWanted` when the corresponding error conditions occur: AttributeNotOwned, AttributeNotDefined, ObjectInstanceNotKnown, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, NotConnected, RTIinternalError.",exception matrix tests,test_name_reservation_ddm_regions_ownership_and_time_support,partial,ownership_callbacks,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,"Repo-native ownership tests exercise related negative or callback behavior, but this packet row is broader than the current curated requirement wording."
HLA1516.1-OWN-7_13-ATTRIBUTEOWNERSHIPDIVESTITUREIFWANTED-MOM-001,HLA1516.1-OWN-7.13-001,IEEE 1516.1-2010,7.13,attributeOwnershipDivestitureIfWanted,MOM,OWN-ATTRIBUTE_OWNERSHIP_DIVESTITURE_IF_WANTED,"When MOM service reporting is enabled for the invoking federate, the RTI shall make invocation of `attributeOwnershipDivestitureIfWanted` observable through the standard MOM service-reporting mechanism where the standard defines such reporting.",MOM observer integration test,test_clause_7_services_are_observable_through_mom_service_invocation_reporting,mapped,ownership_callbacks,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Direct ownership MOM witness now proves this service is observable through HLAreportServiceInvocation when service reporting is enabled for the invoking federate.
HLA1516.1-OWN-7_13-ATTRIBUTEOWNERSHIPDIVESTITUREIFWANTED-PRE-001,HLA1516.1-OWN-7.13-001,IEEE 1516.1-2010,7.13,attributeOwnershipDivestitureIfWanted,PRE,OWN-ATTRIBUTE_OWNERSHIP_DIVESTITURE_IF_WANTED,"The RTI shall validate all standard preconditions for `attributeOwnershipDivestitureIfWanted`, including connection state, federation-execution membership, valid handles, FDD-defined classes or datatypes, save/restore state, callback reentrancy, and service-specific constraints as applicable.",negative unit tests + exception tests,test_name_reservation_ddm_regions_ownership_and_time_support,partial,ownership_callbacks,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,"Repo-native ownership tests exercise related negative or callback behavior, but this packet row is broader than the current curated requirement wording."
HLA1516.1-OWN-7_13-ATTRIBUTEOWNERSHIPDIVESTITUREIFWANTED-SIG-001,HLA1516.1-OWN-7.13-001,IEEE 1516.1-2010,7.13,attributeOwnershipDivestitureIfWanted,SIG,OWN-ATTRIBUTE_OWNERSHIP_DIVESTITURE_IF_WANTED,The implementation shall expose `attributeOwnershipDivestitureIfWanted` overload 1 returning `AttributeHandleSet` with the standard argument shape.,API signature static test,test_clause_7_service_and_callback_signature_metadata_matches_source_bindings,mapped,ownership_callbacks,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Static signature audit now proves the RTIambassador binding exists and the source-derived Java API metadata records the standard Clause 7 parameter and return-type shapes for this ownership service.
HLA1516.1-OWN-7_13-ATTRIBUTEOWNERSHIPDIVESTITUREIFWANTED-SVC-001,HLA1516.1-OWN-7.13-001,IEEE 1516.1-2010,7.13,attributeOwnershipDivestitureIfWanted,SVC,OWN-ATTRIBUTE_OWNERSHIP_DIVESTITURE_IF_WANTED,The RTI shall provide the Attribute Ownership Divestiture If Wanted service through the `attributeOwnershipDivestitureIfWanted` operation.,unit + integration + API conformance tests,test_name_reservation_ddm_regions_ownership_and_time_support,mapped,ownership_callbacks,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current curated Clause 7 ownership rows already carry direct runtime or callback evidence for this packet slice.
HLA1516.1-OWN-7_13-ATTRIBUTEOWNERSHIPDIVESTITUREIFWANTED-TEST-001,HLA1516.1-OWN-7.13-001,IEEE 1516.1-2010,7.13,attributeOwnershipDivestitureIfWanted,TEST,OWN-ATTRIBUTE_OWNERSHIP_DIVESTITURE_IF_WANTED,"The verification suite shall include positive, negative, exception, transport-equivalence, and MOM-observer tests for `attributeOwnershipDivestitureIfWanted`.",test-suite audit,test_name_reservation_ddm_regions_ownership_and_time_support,partial,ownership_callbacks,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,"Repo-native ownership tests exercise related negative or callback behavior, but this packet row is broader than the current curated requirement wording."
HLA1516.1-OWN-7_14-CANCELNEGOTIATEDATTRIBUTEOWNERSHIPDIVESTITURE-ARG-001,,IEEE 1516.1-2010,7.14,cancelNegotiatedAttributeOwnershipDivestiture,ARG,OWN-CANCEL_NEGOTIATED_ATTRIBUTE_OWNERSHIP_DIVE,The implementation shall accept and validate `cancelNegotiatedAttributeOwnershipDivestiture` overload 1 arguments: ObjectInstanceHandle theObject; AttributeHandleSet theAttributes.,argument validation tests,test_cancel_negotiated_divestiture_rejects_not_connected_not_joined_unknown_object_and_save_restore,mapped,ownership_runtime,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Direct ownership negative-path tests now prove object-handle and attribute-set validation for this cancellation service.
HLA1516.1-OWN-7_14-CANCELNEGOTIATEDATTRIBUTEOWNERSHIPDIVESTITURE-EFF-001,,IEEE 1516.1-2010,7.14,cancelNegotiatedAttributeOwnershipDivestiture,EFF,OWN-CANCEL_NEGOTIATED_ATTRIBUTE_OWNERSHIP_DIVE,"The RTI shall transition ownership state for the requested instance attributes according to unconditional, negotiated, or if-wanted divestiture semantics and shall notify affected federates.",state-transition integration tests,test_python_rti_cancel_negotiated_divestiture_requires_active_request,mapped,ownership_runtime,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Direct ownership tests now prove that cancelling a negotiated divestiture clears the divesting state and blocks later confirmation until a new request exists.
