packet_requirement_id,curated_requirement_id,standard,clause,service_name,reconciliation_kind,feature,requirement_text,packet_verification_method,current_test_id,current_status,implementation_area,source_packet_file,notes
HLA1516.1-TM-8_7-DISABLETIMECONSTRAINED-ARG-001,HLA1516.1-TM-8.7-001,IEEE 1516.1-2010,8.7,disableTimeConstrained,ARG,TM-DISABLE_TIME_CONSTRAINED,The implementation shall accept and validate `disableTimeConstrained` overload 1 arguments: no explicit service arguments.,argument validation tests,tests/time/test_mom_mim_and_time_semantics_v010.py::test_section8_core_time_management_surface_covers_callbacks_states_and_grants;tests/backends/test_python_backend_object_ownership_extended.py::test_async_delivery_and_time_query_disable_tail_reject_not_connected_not_joined_and_save_restore,mapped,time_management,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current repo time-management tests directly exercise this packet slice.
HLA1516.1-TM-8_7-DISABLETIMECONSTRAINED-EFF-001,HLA1516.1-TM-8.7-001,IEEE 1516.1-2010,8.7,disableTimeConstrained,EFF,TM-DISABLE_TIME_CONSTRAINED,The RTI shall enable or disable constrained receipt of TSO messages and shall coordinate grants with GALT/LITS semantics.,state-transition integration tests,tests/time/test_mom_mim_and_time_semantics_v010.py::test_section8_core_time_management_surface_covers_callbacks_states_and_grants;tests/backends/test_python_backend_object_ownership_extended.py::test_async_delivery_and_time_query_disable_tail_reject_not_connected_not_joined_and_save_restore,mapped,time_management,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current repo time-management tests directly exercise this packet slice.
HLA1516.1-TM-8_7-DISABLETIMECONSTRAINED-EXC-001,HLA1516.1-TM-8.7-001,IEEE 1516.1-2010,8.7,disableTimeConstrained,EXC,TM-DISABLE_TIME_CONSTRAINED,"The RTI shall raise the standard exceptions exposed by `disableTimeConstrained` when the corresponding error conditions occur: TimeConstrainedIsNotEnabled, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, NotConnected, RTIinternalError.",exception matrix tests,tests/time/test_mom_mim_and_time_semantics_v010.py::test_section8_core_time_management_surface_covers_callbacks_states_and_grants;tests/backends/test_python_backend_object_ownership_extended.py::test_async_delivery_and_time_query_disable_tail_reject_not_connected_not_joined_and_save_restore,partial,time_management,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,"Repo-native time-management tests exercise related positive or negative behavior, but this packet row is broader than the current direct evidence."
HLA1516.1-TM-8_7-DISABLETIMECONSTRAINED-MOM-001,HLA1516.1-TM-8.7-001,IEEE 1516.1-2010,8.7,disableTimeConstrained,MOM,TM-DISABLE_TIME_CONSTRAINED,"When MOM service reporting is enabled for the invoking federate, the RTI shall make invocation of `disableTimeConstrained` observable through the standard MOM service-reporting mechanism where the standard defines such reporting.",MOM observer integration test,tests/backends/test_python_backend_object_ownership_extended.py::test_clause_8_services_are_observable_through_mom_service_invocation_reporting;tests/time/test_mom_mim_and_time_semantics_v010.py::test_section8_core_time_management_surface_covers_callbacks_states_and_grants;tests/backends/test_python_backend_object_ownership_extended.py::test_async_delivery_and_time_query_disable_tail_reject_not_connected_not_joined_and_save_restore,mapped,time_management,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current repo-native time-management MOM observer tests directly exercise this packet slice.
HLA1516.1-TM-8_7-DISABLETIMECONSTRAINED-PRE-001,HLA1516.1-TM-8.7-001,IEEE 1516.1-2010,8.7,disableTimeConstrained,PRE,TM-DISABLE_TIME_CONSTRAINED,"The RTI shall validate all standard preconditions for `disableTimeConstrained`, including connection state, federation-execution membership, valid handles, FDD-defined classes or datatypes, save/restore state, callback reentrancy, and service-specific constraints as applicable.",negative unit tests + exception tests,tests/time/test_mom_mim_and_time_semantics_v010.py::test_section8_core_time_management_surface_covers_callbacks_states_and_grants;tests/backends/test_python_backend_object_ownership_extended.py::test_async_delivery_and_time_query_disable_tail_reject_not_connected_not_joined_and_save_restore,partial,time_management,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,"Repo-native time-management tests exercise related positive or negative behavior, but this packet row is broader than the current direct evidence."
HLA1516.1-TM-8_7-DISABLETIMECONSTRAINED-SIG-001,HLA1516.1-TM-8.7-001,IEEE 1516.1-2010,8.7,disableTimeConstrained,SIG,TM-DISABLE_TIME_CONSTRAINED,The implementation shall expose `disableTimeConstrained` overload 1 returning `void` with the standard argument shape.,API signature static test,tests/backends/test_python_backend_object_ownership_extended.py::test_clause_8_service_and_callback_signature_metadata_matches_source_bindings;tests/time/test_mom_mim_and_time_semantics_v010.py::test_section8_core_time_management_surface_covers_callbacks_states_and_grants;tests/backends/test_python_backend_object_ownership_extended.py::test_async_delivery_and_time_query_disable_tail_reject_not_connected_not_joined_and_save_restore,mapped,time_management,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current repo-native time-management signature tests directly exercise this packet slice.
HLA1516.1-TM-8_7-DISABLETIMECONSTRAINED-SVC-001,HLA1516.1-TM-8.7-001,IEEE 1516.1-2010,8.7,disableTimeConstrained,SVC,TM-DISABLE_TIME_CONSTRAINED,The RTI shall provide the Disable Time Constrained service through the `disableTimeConstrained` operation.,unit + integration + API conformance tests,tests/time/test_mom_mim_and_time_semantics_v010.py::test_section8_core_time_management_surface_covers_callbacks_states_and_grants;tests/backends/test_python_backend_object_ownership_extended.py::test_async_delivery_and_time_query_disable_tail_reject_not_connected_not_joined_and_save_restore,mapped,time_management,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current repo time-management tests directly exercise this packet slice.
HLA1516.1-TM-8_7-DISABLETIMECONSTRAINED-TEST-001,HLA1516.1-TM-8.7-001,IEEE 1516.1-2010,8.7,disableTimeConstrained,TEST,TM-DISABLE_TIME_CONSTRAINED,"The verification suite shall include positive, negative, exception, transport-equivalence, and MOM-observer tests for `disableTimeConstrained`.",test-suite audit,tests/time/test_mom_mim_and_time_semantics_v010.py::test_section8_core_time_management_surface_covers_callbacks_states_and_grants;tests/backends/test_python_backend_object_ownership_extended.py::test_async_delivery_and_time_query_disable_tail_reject_not_connected_not_joined_and_save_restore,mapped,time_management,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,"Direct node-level positive/negative, observer, and callback-order evidence exists for this service family. The broader PRE and EXC envelope rows remain partial where they still claim more than the current isolated exception surface proves."
HLA1516.1-TM-8_8-TIMEADVANCEREQUEST-ARG-001,HLA1516.1-TM-8.8-001;HLA1516.1-TM-8.8-002;HLA1516.1-TM-8.8-003,IEEE 1516.1-2010,8.8,timeAdvanceRequest,ARG,TM-TIME_ADVANCE_REQUEST,The implementation shall accept and validate `timeAdvanceRequest` overload 1 arguments: LogicalTime theTime.,argument validation tests,tests/time/test_mom_mim_and_time_semantics_v010.py::test_section8_core_time_management_surface_covers_callbacks_states_and_grants;tests/backends/test_python_backend_time_ddm_extended.py::test_time_advance_services_reject_not_connected_not_joined_invalid_and_past_time;tests/backends/test_python_backend_time_ddm_extended.py::test_time_advance_services_reject_save_restore_and_outstanding_advance;tests/time/test_mom_mim_time_v10.py::test_time_advance_request_waits_at_galt_boundary_but_available_request_can_grant_equal_galt,mapped,time_management,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current repo-native time-management argument-validation tests directly exercise this packet slice.
HLA1516.1-TM-8_8-TIMEADVANCEREQUEST-EFF-001,HLA1516.1-TM-8.8-001;HLA1516.1-TM-8.8-002;HLA1516.1-TM-8.8-003,IEEE 1516.1-2010,8.8,timeAdvanceRequest,EFF,TM-TIME_ADVANCE_REQUEST,The RTI shall queue or grant logical-time advancement only when TSO/RO delivery guarantees for the requested advance service are satisfied.,state-transition integration tests,tests/time/test_mom_mim_and_time_semantics_v010.py::test_section8_core_time_management_surface_covers_callbacks_states_and_grants;tests/backends/test_python_backend_time_ddm_extended.py::test_time_advance_services_reject_not_connected_not_joined_invalid_and_past_time;tests/backends/test_python_backend_time_ddm_extended.py::test_time_advance_services_reject_save_restore_and_outstanding_advance;tests/time/test_mom_mim_time_v10.py::test_time_advance_request_waits_at_galt_boundary_but_available_request_can_grant_equal_galt,mapped,time_management,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current repo time-management tests directly exercise this packet slice.
HLA1516.1-TM-8_8-TIMEADVANCEREQUEST-EXC-001,HLA1516.1-TM-8.8-001;HLA1516.1-TM-8.8-002;HLA1516.1-TM-8.8-003,IEEE 1516.1-2010,8.8,timeAdvanceRequest,EXC,TM-TIME_ADVANCE_REQUEST,"The RTI shall raise the standard exceptions exposed by `timeAdvanceRequest` when the corresponding error conditions occur: LogicalTimeAlreadyPassed, InvalidLogicalTime, InTimeAdvancingState, RequestForTimeRegulationPending, RequestForTimeConstrainedPending, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, NotConnected, RTIinternalError.",exception matrix tests,tests/time/test_mom_mim_and_time_semantics_v010.py::test_section8_core_time_management_surface_covers_callbacks_states_and_grants;tests/backends/test_python_backend_time_ddm_extended.py::test_time_advance_services_reject_not_connected_not_joined_invalid_and_past_time;tests/backends/test_python_backend_time_ddm_extended.py::test_time_advance_services_reject_save_restore_and_outstanding_advance;tests/time/test_mom_mim_time_v10.py::test_time_advance_request_waits_at_galt_boundary_but_available_request_can_grant_equal_galt,partial,time_management,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,"Repo-native time-management tests exercise related positive or negative behavior, but this packet row is broader than the current direct evidence."
HLA1516.1-TM-8_8-TIMEADVANCEREQUEST-MOM-001,HLA1516.1-TM-8.8-001;HLA1516.1-TM-8.8-002;HLA1516.1-TM-8.8-003,IEEE 1516.1-2010,8.8,timeAdvanceRequest,MOM,TM-TIME_ADVANCE_REQUEST,"When MOM service reporting is enabled for the invoking federate, the RTI shall make invocation of `timeAdvanceRequest` observable through the standard MOM service-reporting mechanism where the standard defines such reporting.",MOM observer integration test,tests/backends/test_python_backend_object_ownership_extended.py::test_clause_8_services_are_observable_through_mom_service_invocation_reporting;tests/time/test_mom_mim_and_time_semantics_v010.py::test_section8_core_time_management_surface_covers_callbacks_states_and_grants;tests/backends/test_python_backend_time_ddm_extended.py::test_time_advance_services_reject_not_connected_not_joined_invalid_and_past_time;tests/backends/test_python_backend_time_ddm_extended.py::test_time_advance_services_reject_save_restore_and_outstanding_advance;tests/time/test_mom_mim_time_v10.py::test_time_advance_request_waits_at_galt_boundary_but_available_request_can_grant_equal_galt,mapped,time_management,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current repo-native time-management MOM observer tests directly exercise this packet slice.
HLA1516.1-TM-8_8-TIMEADVANCEREQUEST-PRE-001,HLA1516.1-TM-8.8-001;HLA1516.1-TM-8.8-002;HLA1516.1-TM-8.8-003,IEEE 1516.1-2010,8.8,timeAdvanceRequest,PRE,TM-TIME_ADVANCE_REQUEST,"The RTI shall validate all standard preconditions for `timeAdvanceRequest`, including connection state, federation-execution membership, valid handles, FDD-defined classes or datatypes, save/restore state, callback reentrancy, and service-specific constraints as applicable.",negative unit tests + exception tests,tests/time/test_mom_mim_and_time_semantics_v010.py::test_section8_core_time_management_surface_covers_callbacks_states_and_grants;tests/backends/test_python_backend_time_ddm_extended.py::test_time_advance_services_reject_not_connected_not_joined_invalid_and_past_time;tests/backends/test_python_backend_time_ddm_extended.py::test_time_advance_services_reject_save_restore_and_outstanding_advance;tests/time/test_mom_mim_time_v10.py::test_time_advance_request_waits_at_galt_boundary_but_available_request_can_grant_equal_galt,partial,time_management,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,"Repo-native time-management tests exercise related positive or negative behavior, but this packet row is broader than the current direct evidence."
HLA1516.1-TM-8_8-TIMEADVANCEREQUEST-SIG-001,HLA1516.1-TM-8.8-001;HLA1516.1-TM-8.8-002;HLA1516.1-TM-8.8-003,IEEE 1516.1-2010,8.8,timeAdvanceRequest,SIG,TM-TIME_ADVANCE_REQUEST,The implementation shall expose `timeAdvanceRequest` overload 1 returning `void` with the standard argument shape.,API signature static test,tests/backends/test_python_backend_object_ownership_extended.py::test_clause_8_service_and_callback_signature_metadata_matches_source_bindings;tests/time/test_mom_mim_and_time_semantics_v010.py::test_section8_core_time_management_surface_covers_callbacks_states_and_grants;tests/backends/test_python_backend_time_ddm_extended.py::test_time_advance_services_reject_not_connected_not_joined_invalid_and_past_time;tests/backends/test_python_backend_time_ddm_extended.py::test_time_advance_services_reject_save_restore_and_outstanding_advance;tests/time/test_mom_mim_time_v10.py::test_time_advance_request_waits_at_galt_boundary_but_available_request_can_grant_equal_galt,mapped,time_management,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current repo-native time-management signature tests directly exercise this packet slice.
HLA1516.1-TM-8_8-TIMEADVANCEREQUEST-SVC-001,HLA1516.1-TM-8.8-001;HLA1516.1-TM-8.8-002;HLA1516.1-TM-8.8-003,IEEE 1516.1-2010,8.8,timeAdvanceRequest,SVC,TM-TIME_ADVANCE_REQUEST,The RTI shall provide the Time Advance Request service through the `timeAdvanceRequest` operation.,unit + integration + API conformance tests,tests/time/test_mom_mim_and_time_semantics_v010.py::test_section8_core_time_management_surface_covers_callbacks_states_and_grants;tests/backends/test_python_backend_time_ddm_extended.py::test_time_advance_services_reject_not_connected_not_joined_invalid_and_past_time;tests/backends/test_python_backend_time_ddm_extended.py::test_time_advance_services_reject_save_restore_and_outstanding_advance;tests/time/test_mom_mim_time_v10.py::test_time_advance_request_waits_at_galt_boundary_but_available_request_can_grant_equal_galt,mapped,time_management,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current repo time-management tests directly exercise this packet slice.
HLA1516.1-TM-8_8-TIMEADVANCEREQUEST-TEST-001,HLA1516.1-TM-8.8-001;HLA1516.1-TM-8.8-002;HLA1516.1-TM-8.8-003,IEEE 1516.1-2010,8.8,timeAdvanceRequest,TEST,TM-TIME_ADVANCE_REQUEST,"The verification suite shall include positive, negative, exception, transport-equivalence, and MOM-observer tests for `timeAdvanceRequest`.",test-suite audit,tests/time/test_mom_mim_and_time_semantics_v010.py::test_section8_core_time_management_surface_covers_callbacks_states_and_grants;tests/backends/test_python_backend_time_ddm_extended.py::test_time_advance_services_reject_not_connected_not_joined_invalid_and_past_time;tests/backends/test_python_backend_time_ddm_extended.py::test_time_advance_services_reject_save_restore_and_outstanding_advance;tests/time/test_mom_mim_time_v10.py::test_time_advance_request_waits_at_galt_boundary_but_available_request_can_grant_equal_galt,mapped,time_management,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,"Direct node-level positive/negative, observer, and callback-order evidence exists for this service family. The broader PRE and EXC envelope rows remain partial where they still claim more than the current isolated exception surface proves."
HLA1516.1-TM-8_9-TIMEADVANCEREQUESTAVAILABLE-ARG-001,,IEEE 1516.1-2010,8.9,timeAdvanceRequestAvailable,ARG,TM-TIME_ADVANCE_REQUEST_AVAILABLE,The implementation shall accept and validate `timeAdvanceRequestAvailable` overload 1 arguments: LogicalTime theTime.,argument validation tests,tests/time/test_mom_mim_time_v10.py::test_time_advance_request_waits_at_galt_boundary_but_available_request_can_grant_equal_galt;tests/backends/test_python_backend_time_ddm_extended.py::test_time_advance_services_reject_not_connected_not_joined_invalid_and_past_time;tests/backends/test_python_backend_time_ddm_extended.py::test_time_advance_services_reject_save_restore_and_outstanding_advance,mapped,time_management,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current repo-native time-management argument-validation tests directly exercise this packet slice.
HLA1516.1-TM-8_9-TIMEADVANCEREQUESTAVAILABLE-EFF-001,,IEEE 1516.1-2010,8.9,timeAdvanceRequestAvailable,EFF,TM-TIME_ADVANCE_REQUEST_AVAILABLE,The RTI shall queue or grant logical-time advancement only when TSO/RO delivery guarantees for the requested advance service are satisfied.,state-transition integration tests,tests/time/test_mom_mim_time_v10.py::test_time_advance_request_waits_at_galt_boundary_but_available_request_can_grant_equal_galt;tests/backends/test_python_backend_time_ddm_extended.py::test_time_advance_services_reject_not_connected_not_joined_invalid_and_past_time;tests/backends/test_python_backend_time_ddm_extended.py::test_time_advance_services_reject_save_restore_and_outstanding_advance,mapped,time_management,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current repo time-management tests directly exercise this packet slice.
HLA1516.1-TM-8_9-TIMEADVANCEREQUESTAVAILABLE-EXC-001,,IEEE 1516.1-2010,8.9,timeAdvanceRequestAvailable,EXC,TM-TIME_ADVANCE_REQUEST_AVAILABLE,"The RTI shall raise the standard exceptions exposed by `timeAdvanceRequestAvailable` when the corresponding error conditions occur: LogicalTimeAlreadyPassed, InvalidLogicalTime, InTimeAdvancingState, RequestForTimeRegulationPending, RequestForTimeConstrainedPending, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, NotConnected, RTIinternalError.",exception matrix tests,tests/time/test_mom_mim_time_v10.py::test_time_advance_request_waits_at_galt_boundary_but_available_request_can_grant_equal_galt;tests/backends/test_python_backend_time_ddm_extended.py::test_time_advance_services_reject_not_connected_not_joined_invalid_and_past_time;tests/backends/test_python_backend_time_ddm_extended.py::test_time_advance_services_reject_save_restore_and_outstanding_advance,partial,time_management,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,"Repo-native time-management tests exercise related positive or negative behavior, but this packet row is broader than the current direct evidence."
HLA1516.1-TM-8_9-TIMEADVANCEREQUESTAVAILABLE-MOM-001,,IEEE 1516.1-2010,8.9,timeAdvanceRequestAvailable,MOM,TM-TIME_ADVANCE_REQUEST_AVAILABLE,"When MOM service reporting is enabled for the invoking federate, the RTI shall make invocation of `timeAdvanceRequestAvailable` observable through the standard MOM service-reporting mechanism where the standard defines such reporting.",MOM observer integration test,tests/backends/test_python_backend_object_ownership_extended.py::test_clause_8_services_are_observable_through_mom_service_invocation_reporting;tests/time/test_mom_mim_time_v10.py::test_time_advance_request_waits_at_galt_boundary_but_available_request_can_grant_equal_galt;tests/backends/test_python_backend_time_ddm_extended.py::test_time_advance_services_reject_not_connected_not_joined_invalid_and_past_time;tests/backends/test_python_backend_time_ddm_extended.py::test_time_advance_services_reject_save_restore_and_outstanding_advance,mapped,time_management,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current repo-native time-management MOM observer tests directly exercise this packet slice.
HLA1516.1-TM-8_9-TIMEADVANCEREQUESTAVAILABLE-PRE-001,,IEEE 1516.1-2010,8.9,timeAdvanceRequestAvailable,PRE,TM-TIME_ADVANCE_REQUEST_AVAILABLE,"The RTI shall validate all standard preconditions for `timeAdvanceRequestAvailable`, including connection state, federation-execution membership, valid handles, FDD-defined classes or datatypes, save/restore state, callback reentrancy, and service-specific constraints as applicable.",negative unit tests + exception tests,tests/time/test_mom_mim_time_v10.py::test_time_advance_request_waits_at_galt_boundary_but_available_request_can_grant_equal_galt;tests/backends/test_python_backend_time_ddm_extended.py::test_time_advance_services_reject_not_connected_not_joined_invalid_and_past_time;tests/backends/test_python_backend_time_ddm_extended.py::test_time_advance_services_reject_save_restore_and_outstanding_advance,partial,time_management,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,"Repo-native time-management tests exercise related positive or negative behavior, but this packet row is broader than the current direct evidence."
HLA1516.1-TM-8_9-TIMEADVANCEREQUESTAVAILABLE-SIG-001,,IEEE 1516.1-2010,8.9,timeAdvanceRequestAvailable,SIG,TM-TIME_ADVANCE_REQUEST_AVAILABLE,The implementation shall expose `timeAdvanceRequestAvailable` overload 1 returning `void` with the standard argument shape.,API signature static test,tests/backends/test_python_backend_object_ownership_extended.py::test_clause_8_service_and_callback_signature_metadata_matches_source_bindings;tests/time/test_mom_mim_time_v10.py::test_time_advance_request_waits_at_galt_boundary_but_available_request_can_grant_equal_galt;tests/backends/test_python_backend_time_ddm_extended.py::test_time_advance_services_reject_not_connected_not_joined_invalid_and_past_time;tests/backends/test_python_backend_time_ddm_extended.py::test_time_advance_services_reject_save_restore_and_outstanding_advance,mapped,time_management,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current repo-native time-management signature tests directly exercise this packet slice.
HLA1516.1-TM-8_9-TIMEADVANCEREQUESTAVAILABLE-SVC-001,,IEEE 1516.1-2010,8.9,timeAdvanceRequestAvailable,SVC,TM-TIME_ADVANCE_REQUEST_AVAILABLE,The RTI shall provide the Time Advance Request Available service through the `timeAdvanceRequestAvailable` operation.,unit + integration + API conformance tests,tests/time/test_mom_mim_time_v10.py::test_time_advance_request_waits_at_galt_boundary_but_available_request_can_grant_equal_galt;tests/backends/test_python_backend_time_ddm_extended.py::test_time_advance_services_reject_not_connected_not_joined_invalid_and_past_time;tests/backends/test_python_backend_time_ddm_extended.py::test_time_advance_services_reject_save_restore_and_outstanding_advance,mapped,time_management,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current repo time-management tests directly exercise this packet slice.
HLA1516.1-TM-8_9-TIMEADVANCEREQUESTAVAILABLE-TEST-001,,IEEE 1516.1-2010,8.9,timeAdvanceRequestAvailable,TEST,TM-TIME_ADVANCE_REQUEST_AVAILABLE,"The verification suite shall include positive, negative, exception, transport-equivalence, and MOM-observer tests for `timeAdvanceRequestAvailable`.",test-suite audit,tests/time/test_mom_mim_time_v10.py::test_time_advance_request_waits_at_galt_boundary_but_available_request_can_grant_equal_galt;tests/backends/test_python_backend_time_ddm_extended.py::test_time_advance_services_reject_not_connected_not_joined_invalid_and_past_time;tests/backends/test_python_backend_time_ddm_extended.py::test_time_advance_services_reject_save_restore_and_outstanding_advance,mapped,time_management,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,"Direct node-level positive/negative, observer, and callback-order evidence exists for this service family. The broader PRE and EXC envelope rows remain partial where they still claim more than the current isolated exception surface proves."
HLA1516.1-TM-8_10-NEXTMESSAGEREQUEST-ARG-001,HLA1516.1-TM-8.10-001,IEEE 1516.1-2010,8.10,nextMessageRequest,ARG,TM-NEXT_MESSAGE_REQUEST,The implementation shall accept and validate `nextMessageRequest` overload 1 arguments: LogicalTime theTime.,argument validation tests,tests/time/test_mom_mim_time_v10.py::test_timestamp_order_next_message_requests_deliver_in_time_order_and_query_galt_lits;tests/time/test_mom_mim_and_time_semantics_v010.py::test_section8_next_message_request_grants_earliest_tso_message;tests/backends/test_python_backend_time_ddm_extended.py::test_time_advance_services_reject_not_connected_not_joined_invalid_and_past_time;tests/backends/test_python_backend_time_ddm_extended.py::test_time_advance_services_reject_save_restore_and_outstanding_advance,mapped,time_management,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current repo-native time-management argument-validation tests directly exercise this packet slice.
HLA1516.1-TM-8_10-NEXTMESSAGEREQUEST-EFF-001,HLA1516.1-TM-8.10-001,IEEE 1516.1-2010,8.10,nextMessageRequest,EFF,TM-NEXT_MESSAGE_REQUEST,The RTI shall queue or grant logical-time advancement only when TSO/RO delivery guarantees for the requested advance service are satisfied.,state-transition integration tests,tests/time/test_mom_mim_time_v10.py::test_timestamp_order_next_message_requests_deliver_in_time_order_and_query_galt_lits;tests/time/test_mom_mim_and_time_semantics_v010.py::test_section8_next_message_request_grants_earliest_tso_message;tests/backends/test_python_backend_time_ddm_extended.py::test_time_advance_services_reject_not_connected_not_joined_invalid_and_past_time;tests/backends/test_python_backend_time_ddm_extended.py::test_time_advance_services_reject_save_restore_and_outstanding_advance,mapped,time_management,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current repo time-management tests directly exercise this packet slice.
HLA1516.1-TM-8_10-NEXTMESSAGEREQUEST-EXC-001,HLA1516.1-TM-8.10-001,IEEE 1516.1-2010,8.10,nextMessageRequest,EXC,TM-NEXT_MESSAGE_REQUEST,"The RTI shall raise the standard exceptions exposed by `nextMessageRequest` when the corresponding error conditions occur: LogicalTimeAlreadyPassed, InvalidLogicalTime, InTimeAdvancingState, RequestForTimeRegulationPending, RequestForTimeConstrainedPending, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, NotConnected, RTIinternalError.",exception matrix tests,tests/time/test_mom_mim_time_v10.py::test_timestamp_order_next_message_requests_deliver_in_time_order_and_query_galt_lits;tests/time/test_mom_mim_and_time_semantics_v010.py::test_section8_next_message_request_grants_earliest_tso_message;tests/backends/test_python_backend_time_ddm_extended.py::test_time_advance_services_reject_not_connected_not_joined_invalid_and_past_time;tests/backends/test_python_backend_time_ddm_extended.py::test_time_advance_services_reject_save_restore_and_outstanding_advance,partial,time_management,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,"Repo-native time-management tests exercise related positive or negative behavior, but this packet row is broader than the current direct evidence."
HLA1516.1-TM-8_10-NEXTMESSAGEREQUEST-MOM-001,HLA1516.1-TM-8.10-001,IEEE 1516.1-2010,8.10,nextMessageRequest,MOM,TM-NEXT_MESSAGE_REQUEST,"When MOM service reporting is enabled for the invoking federate, the RTI shall make invocation of `nextMessageRequest` observable through the standard MOM service-reporting mechanism where the standard defines such reporting.",MOM observer integration test,tests/backends/test_python_backend_object_ownership_extended.py::test_clause_8_services_are_observable_through_mom_service_invocation_reporting;tests/time/test_mom_mim_time_v10.py::test_timestamp_order_next_message_requests_deliver_in_time_order_and_query_galt_lits;tests/time/test_mom_mim_and_time_semantics_v010.py::test_section8_next_message_request_grants_earliest_tso_message;tests/backends/test_python_backend_time_ddm_extended.py::test_time_advance_services_reject_not_connected_not_joined_invalid_and_past_time;tests/backends/test_python_backend_time_ddm_extended.py::test_time_advance_services_reject_save_restore_and_outstanding_advance,mapped,time_management,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current repo-native time-management MOM observer tests directly exercise this packet slice.
HLA1516.1-TM-8_10-NEXTMESSAGEREQUEST-PRE-001,HLA1516.1-TM-8.10-001,IEEE 1516.1-2010,8.10,nextMessageRequest,PRE,TM-NEXT_MESSAGE_REQUEST,"The RTI shall validate all standard preconditions for `nextMessageRequest`, including connection state, federation-execution membership, valid handles, FDD-defined classes or datatypes, save/restore state, callback reentrancy, and service-specific constraints as applicable.",negative unit tests + exception tests,tests/time/test_mom_mim_time_v10.py::test_timestamp_order_next_message_requests_deliver_in_time_order_and_query_galt_lits;tests/time/test_mom_mim_and_time_semantics_v010.py::test_section8_next_message_request_grants_earliest_tso_message;tests/backends/test_python_backend_time_ddm_extended.py::test_time_advance_services_reject_not_connected_not_joined_invalid_and_past_time;tests/backends/test_python_backend_time_ddm_extended.py::test_time_advance_services_reject_save_restore_and_outstanding_advance,partial,time_management,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,"Repo-native time-management tests exercise related positive or negative behavior, but this packet row is broader than the current direct evidence."
HLA1516.1-TM-8_10-NEXTMESSAGEREQUEST-SIG-001,HLA1516.1-TM-8.10-001,IEEE 1516.1-2010,8.10,nextMessageRequest,SIG,TM-NEXT_MESSAGE_REQUEST,The implementation shall expose `nextMessageRequest` overload 1 returning `void` with the standard argument shape.,API signature static test,tests/backends/test_python_backend_object_ownership_extended.py::test_clause_8_service_and_callback_signature_metadata_matches_source_bindings;tests/time/test_mom_mim_time_v10.py::test_timestamp_order_next_message_requests_deliver_in_time_order_and_query_galt_lits;tests/time/test_mom_mim_and_time_semantics_v010.py::test_section8_next_message_request_grants_earliest_tso_message;tests/backends/test_python_backend_time_ddm_extended.py::test_time_advance_services_reject_not_connected_not_joined_invalid_and_past_time;tests/backends/test_python_backend_time_ddm_extended.py::test_time_advance_services_reject_save_restore_and_outstanding_advance,mapped,time_management,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current repo-native time-management signature tests directly exercise this packet slice.
