edition,requirement_id,row_kind,resolution_type,canonical_owner,canonical_status,primary_shard,primary_command,evidence_artifact,evidence_refs,boundary_note,backend_fields
2025,HLA2025-OMT-COMP-049,requirement-row,vendor-route-resolution,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,covered,unit-transport-local,./tools/test-surface run unit-transport-local,,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md; requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane.","{""pitch_202x_group_owner"": ""requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv"", ""pitch_202x_row_resolution"": ""not-a-pitch-runtime-owner"", ""pitch_202x_vendor_command"": """"}"
2025,HLA2025-OMT-COMP-050,requirement-row,vendor-route-resolution,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,covered,unit-transport-local,./tools/test-surface run unit-transport-local,,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md; requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane.","{""pitch_202x_group_owner"": ""requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv"", ""pitch_202x_row_resolution"": ""not-a-pitch-runtime-owner"", ""pitch_202x_vendor_command"": """"}"
2025,HLA2025-OMT-COMP-051,requirement-row,vendor-route-resolution,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,covered,unit-transport-local,./tools/test-surface run unit-transport-local,,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md; requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane.","{""pitch_202x_group_owner"": ""requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv"", ""pitch_202x_row_resolution"": ""not-a-pitch-runtime-owner"", ""pitch_202x_vendor_command"": """"}"
2025,HLA2025-OMT-COMP-052,requirement-row,vendor-route-resolution,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,covered,unit-transport-local,./tools/test-surface run unit-transport-local,,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md; requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane.","{""pitch_202x_group_owner"": ""requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv"", ""pitch_202x_row_resolution"": ""not-a-pitch-runtime-owner"", ""pitch_202x_vendor_command"": """"}"
2025,HLA2025-OMT-COMP-053,requirement-row,vendor-route-resolution,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,covered,unit-transport-local,./tools/test-surface run unit-transport-local,,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md; requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane.","{""pitch_202x_group_owner"": ""requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv"", ""pitch_202x_row_resolution"": ""not-a-pitch-runtime-owner"", ""pitch_202x_vendor_command"": """"}"
2025,HLA2025-OMT-COMP-054,requirement-row,vendor-route-resolution,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,covered,unit-transport-local,./tools/test-surface run unit-transport-local,,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md; requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane.","{""pitch_202x_group_owner"": ""requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv"", ""pitch_202x_row_resolution"": ""not-a-pitch-runtime-owner"", ""pitch_202x_vendor_command"": """"}"
2025,HLA2025-OMT-COMP-055,requirement-row,vendor-route-resolution,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,covered,unit-transport-local,./tools/test-surface run unit-transport-local,,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md; requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane.","{""pitch_202x_group_owner"": ""requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv"", ""pitch_202x_row_resolution"": ""not-a-pitch-runtime-owner"", ""pitch_202x_vendor_command"": """"}"
2025,HLA2025-OMT-COMP-056,requirement-row,vendor-route-resolution,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,covered,unit-transport-local,./tools/test-surface run unit-transport-local,,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md; requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane.","{""pitch_202x_group_owner"": ""requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv"", ""pitch_202x_row_resolution"": ""not-a-pitch-runtime-owner"", ""pitch_202x_vendor_command"": """"}"
2025,HLA2025-OMT-COMP-057,requirement-row,vendor-route-resolution,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,covered,unit-transport-local,./tools/test-surface run unit-transport-local,,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md; requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane.","{""pitch_202x_group_owner"": ""requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv"", ""pitch_202x_row_resolution"": ""not-a-pitch-runtime-owner"", ""pitch_202x_vendor_command"": """"}"
2025,HLA2025-OMT-COMP-058,requirement-row,vendor-route-resolution,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,covered,unit-transport-local,./tools/test-surface run unit-transport-local,,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md; requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane.","{""pitch_202x_group_owner"": ""requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv"", ""pitch_202x_row_resolution"": ""not-a-pitch-runtime-owner"", ""pitch_202x_vendor_command"": """"}"
2025,HLA2025-OMT-COMP-059,requirement-row,vendor-route-resolution,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,covered,unit-transport-local,./tools/test-surface run unit-transport-local,,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md; requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane.","{""pitch_202x_group_owner"": ""requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv"", ""pitch_202x_row_resolution"": ""not-a-pitch-runtime-owner"", ""pitch_202x_vendor_command"": """"}"
2025,HLA2025-OMT-COMP-060,requirement-row,vendor-route-resolution,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,covered,unit-transport-local,./tools/test-surface run unit-transport-local,,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md; requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane.","{""pitch_202x_group_owner"": ""requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv"", ""pitch_202x_row_resolution"": ""not-a-pitch-runtime-owner"", ""pitch_202x_vendor_command"": """"}"
2025,HLA2025-OMT-COMP-061,requirement-row,vendor-route-resolution,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,covered,unit-transport-local,./tools/test-surface run unit-transport-local,,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md; requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane.","{""pitch_202x_group_owner"": ""requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv"", ""pitch_202x_row_resolution"": ""not-a-pitch-runtime-owner"", ""pitch_202x_vendor_command"": """"}"
2025,HLA2025-OMT-COMP-062,requirement-row,vendor-route-resolution,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,covered,unit-transport-local,./tools/test-surface run unit-transport-local,,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md; requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane.","{""pitch_202x_group_owner"": ""requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv"", ""pitch_202x_row_resolution"": ""not-a-pitch-runtime-owner"", ""pitch_202x_vendor_command"": """"}"
2025,HLA2025-OMT-COMP-063,requirement-row,vendor-route-resolution,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,covered,unit-transport-local,./tools/test-surface run unit-transport-local,,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md; requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane.","{""pitch_202x_group_owner"": ""requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv"", ""pitch_202x_row_resolution"": ""not-a-pitch-runtime-owner"", ""pitch_202x_vendor_command"": """"}"
2025,HLA2025-OMT-COMP-064,requirement-row,vendor-route-resolution,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,covered,unit-transport-local,./tools/test-surface run unit-transport-local,,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md; requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane.","{""pitch_202x_group_owner"": ""requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv"", ""pitch_202x_row_resolution"": ""not-a-pitch-runtime-owner"", ""pitch_202x_vendor_command"": """"}"
2025,HLA2025-OMT-COMP-065,requirement-row,vendor-route-resolution,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,covered,unit-transport-local,./tools/test-surface run unit-transport-local,,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md; requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane.","{""pitch_202x_group_owner"": ""requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv"", ""pitch_202x_row_resolution"": ""not-a-pitch-runtime-owner"", ""pitch_202x_vendor_command"": """"}"
2025,HLA2025-OMT-COMP-066,requirement-row,vendor-route-resolution,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,covered,unit-transport-local,./tools/test-surface run unit-transport-local,,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md; requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane.","{""pitch_202x_group_owner"": ""requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv"", ""pitch_202x_row_resolution"": ""not-a-pitch-runtime-owner"", ""pitch_202x_vendor_command"": """"}"
2025,HLA2025-OMT-COMP-067,requirement-row,vendor-route-resolution,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,covered,unit-transport-local,./tools/test-surface run unit-transport-local,,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md; requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane.","{""pitch_202x_group_owner"": ""requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv"", ""pitch_202x_row_resolution"": ""not-a-pitch-runtime-owner"", ""pitch_202x_vendor_command"": """"}"
2025,HLA2025-OMT-COMP-068,requirement-row,vendor-route-resolution,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,covered,unit-transport-local,./tools/test-surface run unit-transport-local,,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md; requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane.","{""pitch_202x_group_owner"": ""requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv"", ""pitch_202x_row_resolution"": ""not-a-pitch-runtime-owner"", ""pitch_202x_vendor_command"": """"}"
2025,HLA2025-OMT-COMP-069,requirement-row,vendor-route-resolution,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,covered,unit-transport-local,./tools/test-surface run unit-transport-local,,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md; requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane.","{""pitch_202x_group_owner"": ""requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv"", ""pitch_202x_row_resolution"": ""not-a-pitch-runtime-owner"", ""pitch_202x_vendor_command"": """"}"
2025,HLA2025-OMT-COMP-070,requirement-row,vendor-route-resolution,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,covered,unit-transport-local,./tools/test-surface run unit-transport-local,,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md; requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane.","{""pitch_202x_group_owner"": ""requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv"", ""pitch_202x_row_resolution"": ""not-a-pitch-runtime-owner"", ""pitch_202x_vendor_command"": """"}"
2025,HLA2025-OMT-COMP-071,requirement-row,vendor-route-resolution,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,covered,unit-transport-local,./tools/test-surface run unit-transport-local,,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md; requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane.","{""pitch_202x_group_owner"": ""requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv"", ""pitch_202x_row_resolution"": ""not-a-pitch-runtime-owner"", ""pitch_202x_vendor_command"": """"}"
2025,HLA2025-OMT-COMP-072,requirement-row,vendor-route-resolution,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,covered,unit-transport-local,./tools/test-surface run unit-transport-local,,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md; requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane.","{""pitch_202x_group_owner"": ""requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv"", ""pitch_202x_row_resolution"": ""not-a-pitch-runtime-owner"", ""pitch_202x_vendor_command"": """"}"
2025,HLA2025-OMT-COMP-073,requirement-row,vendor-route-resolution,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,covered,unit-transport-local,./tools/test-surface run unit-transport-local,,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md; requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane.","{""pitch_202x_group_owner"": ""requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv"", ""pitch_202x_row_resolution"": ""not-a-pitch-runtime-owner"", ""pitch_202x_vendor_command"": """"}"
2025,HLA2025-OMT-COMP-074,requirement-row,vendor-route-resolution,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,covered,unit-transport-local,./tools/test-surface run unit-transport-local,,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md; requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane.","{""pitch_202x_group_owner"": ""requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv"", ""pitch_202x_row_resolution"": ""not-a-pitch-runtime-owner"", ""pitch_202x_vendor_command"": """"}"
2025,HLA2025-OMT-COMP-075,requirement-row,vendor-route-resolution,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,covered,unit-transport-local,./tools/test-surface run unit-transport-local,,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md; requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane.","{""pitch_202x_group_owner"": ""requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv"", ""pitch_202x_row_resolution"": ""not-a-pitch-runtime-owner"", ""pitch_202x_vendor_command"": """"}"
2025,HLA2025-OMT-COMP-076,requirement-row,vendor-route-resolution,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,covered,unit-transport-local,./tools/test-surface run unit-transport-local,,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md; requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane.","{""pitch_202x_group_owner"": ""requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv"", ""pitch_202x_row_resolution"": ""not-a-pitch-runtime-owner"", ""pitch_202x_vendor_command"": """"}"
2025,HLA2025-OMT-COMP-077,requirement-row,vendor-route-resolution,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,covered,unit-transport-local,./tools/test-surface run unit-transport-local,,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md; requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane.","{""pitch_202x_group_owner"": ""requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv"", ""pitch_202x_row_resolution"": ""not-a-pitch-runtime-owner"", ""pitch_202x_vendor_command"": """"}"
2025,HLA2025-OMT-COMP-078,requirement-row,vendor-route-resolution,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,covered,unit-transport-local,./tools/test-surface run unit-transport-local,,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md; requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane.","{""pitch_202x_group_owner"": ""requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv"", ""pitch_202x_row_resolution"": ""not-a-pitch-runtime-owner"", ""pitch_202x_vendor_command"": """"}"
2025,HLA2025-OMT-COMP-079,requirement-row,vendor-route-resolution,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,covered,unit-transport-local,./tools/test-surface run unit-transport-local,,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md; requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane.","{""pitch_202x_group_owner"": ""requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv"", ""pitch_202x_row_resolution"": ""not-a-pitch-runtime-owner"", ""pitch_202x_vendor_command"": """"}"
2025,HLA2025-OMT-COMP-080,requirement-row,vendor-route-resolution,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,covered,unit-transport-local,./tools/test-surface run unit-transport-local,,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md; requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane.","{""pitch_202x_group_owner"": ""requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv"", ""pitch_202x_row_resolution"": ""not-a-pitch-runtime-owner"", ""pitch_202x_vendor_command"": """"}"
2025,HLA2025-OMT-COMP-081,requirement-row,vendor-route-resolution,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,covered,unit-transport-local,./tools/test-surface run unit-transport-local,,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md; requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane.","{""pitch_202x_group_owner"": ""requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv"", ""pitch_202x_row_resolution"": ""not-a-pitch-runtime-owner"", ""pitch_202x_vendor_command"": """"}"
2025,HLA2025-OMT-COMP-082,requirement-row,vendor-route-resolution,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,covered,unit-transport-local,./tools/test-surface run unit-transport-local,,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md; requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane.","{""pitch_202x_group_owner"": ""requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv"", ""pitch_202x_row_resolution"": ""not-a-pitch-runtime-owner"", ""pitch_202x_vendor_command"": """"}"
2025,HLA2025-OMT-COMP-083,requirement-row,vendor-route-resolution,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,covered,unit-transport-local,./tools/test-surface run unit-transport-local,,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md; requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane.","{""pitch_202x_group_owner"": ""requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv"", ""pitch_202x_row_resolution"": ""not-a-pitch-runtime-owner"", ""pitch_202x_vendor_command"": """"}"
2025,HLA2025-OMT-COMP-084,requirement-row,vendor-route-resolution,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,covered,unit-transport-local,./tools/test-surface run unit-transport-local,,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md; requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane.","{""pitch_202x_group_owner"": ""requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv"", ""pitch_202x_row_resolution"": ""not-a-pitch-runtime-owner"", ""pitch_202x_vendor_command"": """"}"
2025,HLA2025-OMT-COMP-085,requirement-row,vendor-route-resolution,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,covered,unit-transport-local,./tools/test-surface run unit-transport-local,,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md; requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane.","{""pitch_202x_group_owner"": ""requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv"", ""pitch_202x_row_resolution"": ""not-a-pitch-runtime-owner"", ""pitch_202x_vendor_command"": """"}"
2025,HLA2025-OMT-COMP-086,requirement-row,vendor-route-resolution,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,covered,unit-transport-local,./tools/test-surface run unit-transport-local,,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md; requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane.","{""pitch_202x_group_owner"": ""requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv"", ""pitch_202x_row_resolution"": ""not-a-pitch-runtime-owner"", ""pitch_202x_vendor_command"": """"}"
2025,HLA2025-OMT-COMP-087,requirement-row,vendor-route-resolution,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,covered,unit-transport-local,./tools/test-surface run unit-transport-local,,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md; requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane.","{""pitch_202x_group_owner"": ""requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv"", ""pitch_202x_row_resolution"": ""not-a-pitch-runtime-owner"", ""pitch_202x_vendor_command"": """"}"
2025,HLA2025-OMT-COMP-088,requirement-row,vendor-route-resolution,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,covered,unit-transport-local,./tools/test-surface run unit-transport-local,,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md; requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane.","{""pitch_202x_group_owner"": ""requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv"", ""pitch_202x_row_resolution"": ""not-a-pitch-runtime-owner"", ""pitch_202x_vendor_command"": """"}"
2025,HLA2025-OMT-COMP-089,requirement-row,vendor-route-resolution,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,covered,unit-transport-local,./tools/test-surface run unit-transport-local,,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md; requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane.","{""pitch_202x_group_owner"": ""requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv"", ""pitch_202x_row_resolution"": ""not-a-pitch-runtime-owner"", ""pitch_202x_vendor_command"": """"}"
2025,HLA2025-OMT-COMP-090,requirement-row,vendor-route-resolution,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,covered,unit-transport-local,./tools/test-surface run unit-transport-local,,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md; requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane.","{""pitch_202x_group_owner"": ""requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv"", ""pitch_202x_row_resolution"": ""not-a-pitch-runtime-owner"", ""pitch_202x_vendor_command"": """"}"
2025,HLA2025-OMT-COMP-091,requirement-row,vendor-route-resolution,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,covered,unit-transport-local,./tools/test-surface run unit-transport-local,,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md; requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane.","{""pitch_202x_group_owner"": ""requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv"", ""pitch_202x_row_resolution"": ""not-a-pitch-runtime-owner"", ""pitch_202x_vendor_command"": """"}"
